link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2
l_124,,peripheral,arterial,West,1.54182191956829,3.3742541711434,F,21.052086662157677,75.75850669401079,21.202821748040968,74.4855362290312
l_2609,,boundary,motorway,MWY,0.06666666666666667,0.034242476395909896,A,55.13420368523813,36.10938411357112,55.472969690872716,35.61668455953831
l_2507,,peripheral,arterial,West,0.34657039711191334,0.1616284800527715,A,50.09635975384353,28.14801859227475,50.7546373797436,27.29811996730244
l_576,,inner,arterial,CBD,0.718562874251497,1.638892384631224,F,77.5234735835914,60.61529810113833,78.08508553972821,60.4157365320192
l_1753,,peripheral,arterial,East,0.6467608062951385,0.7166533664440689,D,84.72395627478791,40.887883293181325,84.74751293230132,42.15769708901985
l_381,,peripheral,arterial,East,0.7751437245655965,2.3860857452020907,F,106.49109268072078,46.970172440998155,106.78377288492112,46.34310863502439
l_839,,peripheral,arterial,East,1.1259148057796962,2.278632877044073,F,116.80502461872207,21.859174218520465,117.19264731088153,21.662747971149678
l_628,,peripheral,arterial,West,2.1697203471552555,2.9594154478040307,F,26.037583622950738,78.47843636966675,26.76621972872008,80.27590936570861
l_1957,,inner,arterial,CBD,0.43914220888531064,1.0538016862228698,F,69.9619536507304,70.29518922611199,70.12209217912265,70.72466007959736
l_492,,peripheral,arterial,East,0.7544322897019992,4.074495371747285,F,86.08013052600171,15.565848500853555,86.26651346405072,16.238061683068302
l_2488,,inner,arterial,CBD,0.7897854416216927,0.44305209308684224,C,86.13030614591256,74.69414848581485,87.4285688494408,74.16157052757397
l_2068,,inner,arterial,CBD,0.9380129758461659,2.411099196348923,F,78.0885341738367,71.17222198928589,78.18298137855709,71.57587458350308
l_746,,inner,arterial,CBD,4,4.9848630379140335,F,87.4987260507792,61.53886562834153,87.90317081015102,61.07192236987932
l_1836,SH1N,peripheral,motorway,MWY,0.7333333333333333,1.3838073408167397,F,27.578237516808805,87.82842725419826,32.51270910962398,82.98182240782904
l_713,,inner,arterial,CBD,0.9512485136741975,4.002800812196994,F,82.4058292623274,71.82213525310672,82.6434266360946,71.7366612555506
l_45,,peripheral,arterial,East,1.2464942349641632,1.6910495964888812,F,121.27267649330526,50.31605609538714,121.63151064679622,48.5796332799868
l_1380,,peripheral,arterial,East,1.1906533710373568,0.9623095565999469,E,103.2508411483498,52.76013109582854,103.48067669638154,52.63864609996078
l_1441,SH1N,peripheral,motorway,MWY,0.13333333333333333,0.13370334320470703,A,49.46543214955634,61.239851465623666,50.157972579024026,58.55544635747299
l_972,,peripheral,arterial,East,1,1.4130540611014415,F,102.23988409544138,9.022655521785314,102.26866583295596,9.400494792507832
l_2210,,peripheral,arterial,East,0.4660556159701724,1.8765203281722933,F,66.03076556977601,23.422664512182614,66.31199565899901,24.525568450433795
l_2,,peripheral,arterial,East,1.9181585677749362,1.8942006304013217,F,62.61075366145854,54.863368946849434,63.668765861908625,54.46552494747484
l_1686,,peripheral,arterial,West,0.4163486225799736,0.5452826164044507,C,51.82497587753683,11.035597422664797,52.28329132929725,11.135286795681793
l_2522,,inner,arterial,CBD,0.39489272081084636,0.11195736464573176,A,82.13865149724165,76.17834579272612,82.50457703730733,75.84115997283072
l_2415,,boundary,motorway,MWY,0.5333333333333333,2.4541661142848237,F,54.84204280116746,38.244766432071046,54.85581067271784,37.51987161663921
l_551,,peripheral,arterial,West,0.4094445202675038,0.9600451038498965,E,26.45440358769502,16.797061905222392,26.958152628980134,17.004083438764674
l_750,,peripheral,arterial,East,0.6467608062951385,0.6988059133308799,D,82.36202744827492,35.445200928721555,82.54089711622093,35.71215703421988
l_1858,,inner,arterial,CBD,1.184678162432539,0.6635678038694309,D,73.33873570061782,78.88137666158906,74.59298837555528,78.50688881137079
l_282,,peripheral,arterial,West,0.6662225183211192,1.1525691306976118,F,39.28980631483006,37.50795600611312,39.70916501073208,37.85162503008587
l_1860,,boundary,arterial,East,3.723239218119764,2.8915078289459752,F,71.58622123568017,75.10207430842227,71.9765944393281,75.77143528366535
l_856,,boundary,arterial,West,0.8705114254624592,2.886167626389498,F,56.71536035006015,71.2146292231835,56.80777605478416,71.51022130093365
l_2311,,peripheral,arterial,East,0.4660556159701724,1.8341498551913646,F,65.89089981224126,22.911738372471945,66.03076556977601,23.422664512182614
l_1212,,inner,arterial,CBD,0.7897854416216927,1.2251373717223482,F,94.01955939567458,71.95836419580954,95.00536727110902,71.18332959199535
l_183,,inner,arterial,CBD,1.3530273988048258,1.2201434850670507,F,73.09222729638593,66.7240176771746,73.22913578602629,67.07283563777267
l_486,,peripheral,arterial,East,0.8783487044356609,1.4361874505432455,F,78.63389556618147,17.271209191065452,79.3914622053205,17.0950407249489
l_2372,,inner,arterial,CBD,0.7897854416216927,0.4275547414262019,B,81.33539754539818,76.45979521838711,82.50457703730733,75.84115997283072
l_555,,peripheral,arterial,West,0.5459260270233384,0.44691879522111455,C,29.520868804521943,18.065397171571686,29.827072700036368,18.167912745491606
l_221,,inner,arterial,CBD,1.3530273988048258,1.2031529460621704,F,71.88080660841018,63.530216875278064,72.40769120143241,64.97992663724726
l_390,,peripheral,arterial,East,0.6467608062951385,0.9036062715961617,E,80.58236816714985,33.26194376468249,81.78295799544435,34.69917053726858
l_1205,,boundary,arterial,East,0.39489272081084636,0.4098801941458932,B,92.93525087472551,72.11360880310504,93.73447562361224,71.82851945246047
l_944,,peripheral,arterial,West,0.9552619009711829,2.594051475831771,F,33.84392002194041,41.66145983359839,34.59075653131519,42.08023507148212
l_363,,boundary,arterial,East,2.4979184013322233,4.128794243306268,F,79.63778643398231,60.900545877044244,80.40402295935954,61.183673115387506
l_817,,peripheral,arterial,East,0.43917435221783047,1.374638196445286,F,75.26042816471967,18.225434394067733,75.71477167447594,18.108934229496324
l_2227,SH1N,peripheral,motorway,MWY,0.5333333333333333,1.3970519117615574,F,33.058111487828576,81.89081997784211,35.90168045373832,79.24437655458021
l_883,,peripheral,arterial,West,2.0198619760983,2.6600651090091594,F,21.311067390560833,73.26739101638535,21.956748753009197,72.90429875875918
l_859,,peripheral,arterial,West,0.7872982548222018,5.3813180850659865,F,56.53439827646412,28.327071268331206,57.80877329498813,29.0603833529227
l_2091,,peripheral,arterial,East,0.5953266855186784,2.353089438493799,F,97.50004725077318,55.67778679127608,98.04341434136168,55.6676950421336
l_348,,peripheral,arterial,West,0.6662225183211192,0.9023540933180405,E,26.726973822938472,28.14311239205135,27.96122702398703,29.066517362682376
l_2085,SH16,peripheral,motorway,MWY,0.21176470588235297,1.7358216687990855,F,87.16541261073924,45.92367104709976,87.67331088998445,46.346687792152274
l_1890,,inner,arterial,CBD,0.658713313327966,1.334846084331039,F,64.18510637025192,55.347891346380386,64.95548773532586,57.036371765893044
l_393,,peripheral,arterial,East,0.6467608062951385,1.0312637526341815,F,79.60262002906941,32.009813320113814,80.33730487909686,32.94215722915171
l_2131,,peripheral,arterial,East,0.39489272081084636,0.12324969512234939,A,115.01464367696506,63.14610977823178,115.11652217168017,63.624565329399076
l_1819,,peripheral,arterial,West,0.6931407942238267,1.1388428914466098,F,53.1215946168522,24.79526131589832,53.553734176604436,24.65219235935953
l_242,,peripheral,arterial,East,2.5657472738935216,5.044697355153835,F,119.59191969872163,37.18539433148002,121.55093622211334,38.473101832300074
l_641,,inner,arterial,CBD,0.5469711472719815,3.8097202074417855,F,107.4598377742499,60.438470714385474,107.99666478625203,60.07712804819163
l_677,,peripheral,arterial,East,0.3090632807067247,0.46400475206677094,C,134.76395624930927,61.33372528134379,135,61.16713814510359
l_593,,peripheral,arterial,East,0.6467608062951385,0.5742562814361669,C,83.20020090504401,37.26749840509649,83.70137069900036,38.50144590706852
l_1998,,inner,arterial,CBD,0.658713313327966,1.9144587431009847,F,62.092555281063845,51.52162875875946,62.633107918613945,52.538685052270054
l_2671,,peripheral,motorway,MWY,0.13333333333333333,0.05598101108340597,A,57.00066621402222,46.561331295919516,57.07606649067734,45.82230530453909
l_39,,peripheral,arterial,East,0.7751437245655965,2.1785087131166243,F,107.5996265655099,44.62523258906839,107.8508495037269,44.107045863993605
l_84,,boundary,arterial,West,1.9181585677749362,1.3382633961805068,F,60.365306313722996,55.715473433865334,60.64586369269479,55.60220742294849
l_702,,peripheral,arterial,East,0.8774495466510676,1.1891119027830899,F,71.3291682956456,16.054818204487734,71.3993559895461,16.323788369085356
l_29,,peripheral,arterial,East,0.34657039711191334,1.086152252428185,F,62.96845920756803,22.398014489575356,63.20600543557695,22.31256086351536
l_2309,,peripheral,arterial,West,1,2.4419786653294007,F,20.49151013134539,91.52491898071625,20.64860256927363,91.79232186953674
l_320,,boundary,arterial,West,1.4811157738829919,2.856827339862231,F,61.485947554636255,38.66820890128607,61.5204454732506,38.18109805684745
l_611,,inner,arterial,CBD,0.5469711472719815,4.031860105974001,F,102.94906915652737,59.90078968461936,103.40953531118548,60.108439614280215
l_280,,peripheral,arterial,East,0.34657039711191334,1.0458503753714443,F,64.37349883939923,21.966740772064515,64.63327380845004,21.907902492300373
l_198,,inner,arterial,CBD,0.3592814371257485,0.1435165369488319,A,65.300161097137,65.11092672578283,66.14286173603182,64.82514320490282
l_95,,boundary,arterial,East,0.718562874251497,0.19145166884782178,A,66.79143678056333,64.62401159445204,67.69934011712195,64.33702041749164
l_1750,,peripheral,arterial,East,1.3262013173599752,6.504727001348127,F,92.16623138336581,49.4525443304887,93.38872481780083,50.88930525441124
l_837,,boundary,arterial,West,0.7062701090794946,3.6935773875631592,F,48.260058538961395,33.50590159417702,48.72437953409372,33.92980737647068
l_1868,,inner,arterial,CBD,0.5923390812162695,1.0342232419858333,F,105.39462072232304,66.28764968796823,108.11669978191439,65.34510178786458
l_236,,peripheral,arterial,East,1.162715586848395,3.8207158632627616,F,108.46982879201212,22.528156201237426,109.33551067936077,23.484989208777264
l_654,,peripheral,arterial,West,0.6384110657918071,2.241110176406391,F,29.74430385045938,60.006032223592356,29.946834492384088,59.19155118606064
l_631,,peripheral,arterial,East,1.093942294543963,2.9106814976321305,F,113.90558048528936,60.9670057373324,114.10574223197162,61.20651364290733
l_55,,inner,arterial,CBD,0.718562874251497,1.577348365296346,F,76.33554109683999,61.042638078226716,77.24241717509129,60.70156966704804
l_497,,peripheral,arterial,West,0.6732873253661,1.3888677963615186,F,13.513751713595749,72.54432523635822,14.297729047333547,72.61116249408158
l_1641,,peripheral,arterial,East,7.402837754472547,7.645058843968758,F,103.69986891686158,17.373785672682526,103.92326940394825,17.506958587856996
l_2179,SH1S,peripheral,motorway,MWY,0.3789473684210526,1.8609465660985784,F,71.30370240226385,26.433479853153397,72.91381695536822,24.160559754214546
l_2101,,peripheral,arterial,West,2.1697203471552555,3.8269860085766645,F,24.363999786618674,88.0491450436684,24.753350363940463,86.74480060182267
l_932,,boundary,arterial,West,1.03971119133574,3.981788707902717,F,48.31868560840039,31.964323441884268,48.48658325403197,31.63692760098967
l_819,,inner,arterial,CBD,0.5469711472719815,3.928914166925276,F,104.81217107922636,60.703961739510994,105.55620697930154,60.96038443195367
l_43,,boundary,arterial,East,0.7906700929037359,0.44052959957764376,C,65.37049502225159,34.75892893840695,65.5765602186425,35.32268875330685
l_59,,peripheral,arterial,West,0.42560737719453806,2.491631951295492,F,33.45084826199009,46.31715503374983,33.55506511881598,46.0720152319914
l_143,,boundary,arterial,East,0.9512485136741975,4.365251426072983,F,80.0505810352026,72.62242364508671,80.52577913799671,72.4514808872032
l_1186,SH1S,peripheral,motorway,MWY,0.1894736842105263,0.7583342862103403,D,86.39065294600516,6.533190951974246,87.62888317510843,5.3210689163522655
l_1379,,peripheral,arterial,East,1.550287449131193,1.2506710636525407,F,103.48067669638154,52.63864609996078,103.9397946473381,52.39596848608203
l_949,,inner,arterial,CBD,0.9512485136741975,4.2000870373244314,F,80.52577913799671,72.4514808872032,80.78511428794562,72.36560725696413
l_723,,boundary,arterial,East,2.526670409882089,1.9670792801696935,F,62.86214392946015,48.45347848858139,65.19974202741982,52.5995377645506
l_1821,,peripheral,arterial,East,1.260107109104274,4.019783625535653,F,83.8635930104917,44.9037445183392,84.15884212581382,44.41180120728222
l_427,,peripheral,arterial,East,1.2808197246237591,1.2247946739625408,F,84.4901524895696,9.541330509440055,85.14371865496503,11.961624011839437
l_1002,,boundary,arterial,East,0.39489272081084636,0.7896949805787344,D,75.02672894130816,78.4448305625403,75.28657339780666,78.38598138298839
l_973,,peripheral,arterial,East,0.6467608062951385,1.0342706346243546,F,79.26963011395762,31.637598349774255,79.60262002906941,32.009813320113814
l_869,,boundary,arterial,West,0.3592814371257485,0.39373892128585103,B,58.065048907854084,64.21702625636892,60.44267633854319,64.6327617430153
l_2689,,peripheral,arterial,East,0,0,A,66.91059619687547,20.61940244846136,67.10689087911975,20.48396774984945
l_299,,peripheral,arterial,West,1.446480231436837,2.921879057976085,F,25.855796386435493,78.0493306162986,26.037583622950738,78.47843636966675
l_173,,boundary,arterial,East,0.9321112319403448,0.4376493819701023,C,90.26675970772055,57.217375824468164,90.9308499919602,57.85370365364385
l_694,,peripheral,arterial,East,1.1089548100914888,5.966192237299113,F,93.72385727497958,18.640274484382697,94.95698250858808,18.320087338639414
l_437,,peripheral,arterial,West,0.6732873253661,0.8851478304338852,E,1.4221081112594016,65.22334325588477,2.6623343474204164,66.47110541149962
l_638,,peripheral,arterial,East,0.48007681228996646,2.1637817703999978,F,90.51781523375381,69.56387505859115,90.96825170061823,69.23120704338076
l_1877,,boundary,arterial,West,1.0311493018259936,0.8641253006098041,E,62.04091213904489,59.333213682293284,62.56522719797414,60.64785993785288
l_2621,SH16,peripheral,motorway,MWY,0.2823529411764706,1.6335077965585865,F,68.30444702151331,30.00224808447742,68.6708940097613,29.83333245658449
l_976,,peripheral,arterial,East,0.43917435221783047,1.3572859635789052,F,95.78329677286504,12.493998602727025,96.28007275745321,12.322610633864773
l_2049,,boundary,arterial,East,0.5469711472719815,0.22256670062623854,A,101.1613482400527,58.474587001941416,101.16638054128681,58.744760190886595
l_2639,,boundary,arterial,East,0.2577873254564984,0.6517737827891438,D,63.20769144477789,62.473832463053,63.366814280569855,62.84927358523913
l_979,,peripheral,arterial,West,0.7872982548222018,5.318684959514596,F,54.638118647539876,26.875465062378005,55.589488874204086,27.77688257094954
l_687,,inner,arterial,CBD,0.4660556159701724,0.4287060248386611,B,88.1860699810941,55.22893905573418,89.27113355970832,56.28989760791533
l_980,,boundary,arterial,West,3.7803213273128216,2.369063109477645,F,56.694073547401054,62.971980289645025,57.70866742258504,62.57496723655643
l_549,,peripheral,arterial,West,0.2729630135116692,0.45684918297173144,C,32.914322210954026,19.381767932668083,33.37412857840073,19.562551042555498
l_736,,inner,arterial,CBD,0.9321112319403448,0.47394309012987673,C,82.65695102383421,49.00708608487663,84.61363647954586,51.349213948500825
l_1765,SH1S,peripheral,motorway,MWY,0.1894736842105263,1.125929249185818,F,84.96035184208625,7.938049165044866,85.51529158202642,7.387236144932141
l_23,,inner,arterial,CBD,1.9203072491598658,2.3166188290940903,F,87.21124072397012,70.6521428678054,89.3955632419964,70.01709731542171
