day,rule,regime,hour,vc_inner,vc_boundary,vc_peripheral,vcf_mwy,vcf_cbd,vcf_east,vcf_west,ef_mwy,ef_cbd,ef_east,ef_west,model_version
1,Exp-Decay,tou,0,0.0037740463036094775,0.005544476141191736,0.004245879432022289,0.16625438976629628,0.3521414122748254,0.3518414470961298,0.47455048455505133,0.5602153387376685,4.158825570878992,5.0158516001297775,11.274289610798649,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,1,0.006277769321762846,0.005392433092400448,0.0037015708185270113,0.13128807164258965,0.29003721910626284,0.2771223303333493,0.3445295143161475,0,4.609967320642728,2.301969638381754,7.0116115515203665,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,2,0.0027950967927360586,0.004540340145800044,0.004770323286953446,0.10639276297120957,0.25229582960453034,0.24187171880327776,0.3533470365544883,0,5.094534656370026,1.381579351796835,8.255560144630733,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,3,0.0035320504717177683,0.006277309703256833,0.005058130611304024,0.1304210259560315,0.27629863090813933,0.29127223049902135,0.3627498394956716,0,5.862247412705936,2.0572207892127836,10.815182542312275,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,4,0.00495657395341449,0.0044704998906210805,0.00412796675612908,0.1399967659935418,0.2657094378838765,0.3263578144458347,0.3900730652925095,0,7.136496287915209,4.121185501746675,11.961039944588872,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,5,0.004028439228757126,0.0051067635501447425,0.003156170314397104,0.05846497751775702,0.11147593693707444,0.162537748853548,0.1607584797213047,0,0.9066577092491479,1.6015007122291698,1.4254399057754306,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,6,0.01399587830103035,0.018597226239124284,0.01029119342785035,0.235847325684316,0.45014191800950065,0.48900342827110127,0.6050794320395181,1.267791168048406,11.404326430275686,18.276415444895157,20.68847356182143,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,7,0.03320852559841439,0.05756341665608308,0.028460688966187538,0.7047640418444359,1.101534350535825,1.3729531013989091,1.5375369225681352,22.62071337670742,51.83858842451695,63.313841511773305,53.7612617734257,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,8,0.059656877573616,0.13532948881228754,0.0458299479092683,1.3531150961835894,2.122760851697125,2.280696799588093,2.7861454647775132,85.36344969929682,79.83028759649837,87.59285117534536,85.34713157867121,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,9,0.056643875975757076,0.16606413608894222,0.043540023518701655,1.6136617470793708,2.9307211463344616,2.9877154642218593,3.533375065525975,91.4362760966082,87.96686353515506,93.37163100927232,88.69108471594267,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,10,0.025038183090098087,0.05616695423990289,0.024859341457486285,1.3341183331336102,2.521415749768424,2.6063015403344925,3.0732846315548366,87.15114125011982,85.3105410879015,91.45661516399157,86.59245604605894,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,11,0.02203476237998782,0.032653497020314684,0.018089617974377584,1.0009950477708645,1.9915748716015127,2.0449669569411455,2.2771791088049222,65.20559888251063,77.51666718438572,85.18597320305331,82.76751522757327,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,12,0.01977706915268669,0.027067658524954807,0.013633749727058936,0.7779789019093808,1.528965371981709,1.484590407394096,1.848897947791521,23.69991522657987,72.45164037747146,73.0174442870503,73.40206308266633,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,13,0.018395125496990124,0.020111301161569537,0.010915471151437732,0.6287156499107414,1.1714479962773323,1.208516981282949,1.4691558171907035,2.4894368926870527,63.68967741204234,61.387615417797036,66.5007733325217,v3-2026-07-30-trip-suppression-fix
1,Exp-Decay,tou,14,0.01711263870287998,0.01971972247169968,0.01171414662478247,0.5592166049887072,1.0484574938884026,1.0626445801950737,1.2846714223912563,1.5512089866342431,54.24541684485483,48.92324147774306,56.605942556529115,v3-2026-07-30-trip-suppression-fix
