day,rule,regime,hour,vc_inner,vc_boundary,vc_peripheral,vcf_mwy,vcf_cbd,vcf_east,vcf_west,ef_mwy,ef_cbd,ef_east,ef_west,model_version
1,El Farol,No-Charge,0,0.011345449392135684,0.006812184174917173,0.004488509891766135,0.1830014101907395,0.4366306300365493,0.4106849356827949,0.5201614330644891,0.7858020066653811,4.39285375134481,9.157483996503288,11.857514066678066,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,1,0.008588255076070668,0.005288499972578994,0.0037558023567157693,0.12563225688934504,0.3232241884773513,0.2957841510249482,0.38308926304555585,0,4.672221867557975,4.338547614950017,8.521310484198507,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,2,0.006758705284328792,0.0067092930407855085,0.004763934132766717,0.11178329370188375,0.29139943597954354,0.27173697851777756,0.38905143225672,0,5.207973557350881,2.674184573263968,9.728802645853733,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,3,0.006717099109422558,0.007039410124228686,0.004953288858313964,0.13814660326898748,0.31935357860362495,0.31234462993698603,0.4406611609779182,0,5.63798780749334,3.3753682056987477,11.754398680478353,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,4,0.009245553316689846,0.004231923705787794,0.004638681923145216,0.15193307230195072,0.32686032429824424,0.32789501312702557,0.42983974051892176,0,5.968300197439245,4.038250385779391,12.543959150348629,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,5,0.00906835632080958,0.006210750909713789,0.003160357248035954,0.06077836305621509,0.12085657952508422,0.16522887460674396,0.16220330917909748,0,1.6488897754664311,1.6621331685558816,1.194678111235852,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,6,0.01933729494940293,0.02260214304877421,0.011378174521735406,0.2381238485259542,0.48787125643857965,0.5320609882952361,0.6168747572282858,1.2263887569347345,14.417237299802892,21.238576686930458,21.404401912387236,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,7,0.05444026568758407,0.0702968527721771,0.03239764336159695,0.767387666124763,1.3166166217832922,1.5445636203224586,1.5796985816382687,31.07156613481244,62.73703153988133,69.66894165397296,57.18390702516492,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,8,0.08302040877266863,0.17838045818481463,0.061796772555199976,1.4386858590026699,2.5090375470702457,2.7262237525279094,2.9606174636089553,88.54554771947778,87.13340139632514,90.49726308731674,85.98954776649585,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,9,0.10836907839126375,0.21697957704981075,0.06154717461816195,1.70763623728906,3.6161425503394207,3.6347630655362853,3.8123829157677127,91.61902680972838,95.1189897072888,95.82390440775771,89.58389900254069,v3-2026-07-30-trip-suppression-fix
