day,rule,regime,hour,vc_inner
3,El Farol,tou,14,0.04355434330716847
3,El Farol,tou,15,0.04385061423305459
3,El Farol,tou,16,0.04924523533121747
3,El Farol,tou,17,0.06671295627231871
3,El Farol,tou,18,0.055389183068235086
3,El Farol,tou,19,0.03631388892511236
3,El Farol,tou,20,0.019457571533008585
3,El Farol,tou,21,0.01550154647159841
3,El Farol,tou,22,0.007222678639662479
3,El Farol,tou,23,0.006891378125114158
4,El Farol,tou,0,0.011210512740127451
4,El Farol,tou,1,0.00537820346008671
4,El Farol,tou,2,0.007669971558246744
4,El Farol,tou,3,0.0069496108262517104
4,El Farol,tou,4,0.012241695311269528
4,El Farol,tou,5,0.005655422300399869
4,El Farol,tou,6,0.02295393481149247
4,El Farol,tou,7,0.05123126563268853
4,El Farol,tou,8,0.1318784938374308
4,El Farol,tou,9,0.1003452413429228
4,El Farol,tou,10,0.08077134636610271
4,El Farol,tou,11,0.05552427804119761
4,El Farol,tou,12,0.03725250319855907
4,El Farol,tou,13,0.030164654972437043
4,El Farol,tou,14,0.04144327301544056
4,El Farol,tou,15,0.045909700603331396
4,El Farol,tou,16,0.042111222645647865
4,El Farol,tou,17,0.06059340648211485
4,El Farol,tou,18,0.06505609014107304
4,El Farol,tou,19,0.03535121458879009
4,El Farol,tou,20,0.02120143916226782
4,El Farol,tou,21,0.011856924985858016
4,El Farol,tou,22,0.00394780063830589
4,El Farol,tou,23,0.009952016537024596
5,El Farol,tou,0,0.01978009950023639
5,El Farol,tou,1,0.01214584120185408
5,El Farol,tou,2,0.005646557701752597
5,El Farol,tou,3,0.0046693023009555116
5,El Farol,tou,4,0.009688217574390166
5,El Farol,tou,5,0.0044522619047863065
5,El Farol,tou,6,0.03273085726349178
5,El Farol,tou,7,0.0776348053434776
5,El Farol,tou,8,0.09090305304087512
5,El Farol,tou,9,0.11247406901086507
5,El Farol,tou,10,0.0761535170454237
5,El Farol,tou,11,0.05011006628101122
5,El Farol,tou,12,0.030456256381194025
5,El Farol,tou,13,0.03341135716864945
5,El Farol,tou,14,0.025913500439925238
5,El Farol,tou,15,0.03053785089043881
5,El Farol,tou,16,0.04398142243967446
5,El Farol,tou,17,0.04389838259653354
5,El Farol,tou,18,0.05579454376550717
5,El Farol,tou,19,0.04403252451213384
5,El Farol,tou,20,0.03406166598183539
5,El Farol,tou,21,0.01817567309014489
5,El Farol,tou,22,0.013209896721726762
5,El Farol,tou,23,0.018014335438948332
6,El Farol,tou,0,0.005214300683758775
6,El Farol,tou,1,0.005376124272215934
6,El Farol,tou,2,0.014943066126476987
6,El Farol,tou,3,0.006497867273130299
6,El Farol,tou,4,0.010312532377987758
6,El Farol,tou,5,0.005567126635474173
6,El Farol,tou,6,0.02214162051339065
6,El Farol,tou,7,0.054211744245548345
6,El Farol,tou,8,0.08903903597292782
6,El Farol,tou,9,0.09892472719416637
6,El Farol,tou,10,0.07835379998304458
6,El Farol,tou,11,0.04241131650931872
6,El Farol,tou,12,0.05101998462169286
6,El Farol,tou,13,0.0354291046866004
6,El Farol,tou,14,0.04299726656909086
6,El Farol,tou,15,0.048843361574894925
6,El Farol,tou,16,0.058390249809259887
6,El Farol,tou,17,0.0662754782585218
6,El Farol,tou,18,0.04536634552148839
6,El Farol,tou,19,0.029178113435546105
6,El Farol,tou,20,0.01621133427444827
6,El Farol,tou,21,0.015458803072846777
6,El Farol,tou,22,0.017967662058247513
6,El Farol,tou,23,0.008144636776590396
7,El Farol,tou,0,0.009011667995463015
7,El Farol,tou,1,0.0055735876294628235
7,El Farol,tou,2,0.0066932190038167935
7,El Farol,tou,3,0.006339728135369753
7,El Farol,tou,4,0.005766717868172311
7,El Farol,tou,5,0.010033364902587829
7,El Farol,tou,6,0.02105239412077654
7,El Farol,tou,7,0.05780803543364199
7,El Farol,tou,8,0.09269691798404957
7,El Farol,tou,9,0.10054817709281576
7,El Farol,tou,10,0.06432497136583157
7,El Farol,tou,11,0.062400969620725846
7,El Farol,tou,12,0.04331583037399214
7,El Farol,tou,13,0.030113176660561215
7,El Farol,tou,14,0.03575791122457476
7,El Farol,tou,15,0.04114660003245629
7,El Farol,tou,16,0.05646883559426494
7,El Farol,tou,17,0.06617253592393368
7,El Farol,tou,18,0.0759981202186736
7,El Farol,tou,19,0.04286837113823904
7,El Farol,tou,20,0.037330702823132
7,El Farol,tou,21,0.017445486676526532
7,El Farol,tou,22,0.010277465514617223
7,El Farol,tou,23,0.009025643703737578
8,El Farol,tou,0,0.005032781968502218
8,El Farol,tou,1,0.004134230593035755
8,El Farol,tou,2,0.006117796658017365
8,El Farol,tou,3,0.00829411852991263
8,El Farol,tou,4,0.006037146171960812
8,El Farol,tou,5,0.00798729664100545
8,El Farol,tou,6,0.021715397768145916
8,El Farol,tou,7,0.054864458570806296
8,El Farol,tou,8,0.1065003492840109
8,El Farol,tou,9,0.11520053397974744
8,El Farol,tou,10,0.0741393398707609
8,El Farol,tou,11,0.040990374099575816
8,El Farol,tou,12,0.04433094494336809
8,El Farol,tou,13,0.04279044700046444
8,El Farol,tou,14,0.03454540021324774
8,El Farol,tou,15,0.04986726695028133
8,El Farol,tou,16,0.05556599026990611
8,El Farol,tou,17,0.07405932653117366
8,El Farol,tou,18,0.060367993134154085
8,El Farol,tou,19,0.030799012151861108
8,El Farol,tou,20,0.024832847051479555
8,El Farol,tou,21,0.015701353947835638
8,El Farol,tou,22,0.009067347547468295
8,El Farol,tou,23,0.00529974501163293
9,El Farol,tou,0,0.00657071078103047
9,El Farol,tou,1,0.00771873845884376
9,El Farol,tou,2,0.00603421084567949
9,El Farol,tou,3,0.0035014302528315767
9,El Farol,tou,4,0.004472591033874132
9,El Farol,tou,5,0.004183150017895942
9,El Farol,tou,6,0.02031580750695354
9,El Farol,tou,7,0.07139532936915521
9,El Farol,tou,8,0.11196750206779105
9,El Farol,tou,9,0.10190970467594296
9,El Farol,tou,10,0.09042796042211489
9,El Farol,tou,11,0.04062623356837046
9,El Farol,tou,12,0.02834725371871785
9,El Farol,tou,13,0.02171530143299928
9,El Farol,tou,14,0.04044693179464863
9,El Farol,tou,15,0.0445125020000676
9,El Farol,tou,16,0.053434142923349415
9,El Farol,tou,17,0.0783205505099495
9,El Farol,tou,18,0.061735799481022216
9,El Farol,tou,19,0.038552666763769165
