day,rule,regime,hour,fA,fB,fC,fD,fE,fF
6,Exp-Decay,No-Charge,19,116924.13931025205,207935.98093354257,238970.64989143377,285509.28054093383,265175.93065642094,2660156.3520613345
6,Exp-Decay,No-Charge,20,157431.67284142665,200571.00568069576,281755.56749591103,415130.24612829374,267968.9018271605,1660231.538645232
6,Exp-Decay,No-Charge,21,218604.05141667565,222110.29913161963,429329.99259478203,348069.41833507706,171471.9309053714,495936.6946192794
6,Exp-Decay,No-Charge,22,295178.781267568,357573.31162127707,184994.18371561298,134698.66138363813,45323.51809241746,116278.09534697798
6,Exp-Decay,No-Charge,23,428827.8167370532,132191.37415515538,92266.13170594045,41045.85506533499,6863.311130214546,53859.63911317086
6,Exp-Decay,No-Charge,0,350801.0572282808,121915.46235791601,76105.23157838317,14685.083086163882,5295.069266604511,37251.57208392652
6,Exp-Decay,No-Charge,1,328457.2601726012,104161.48001009504,53359.297928517175,9368.645743536177,6743.121265413119,21255.225768531436
6,Exp-Decay,No-Charge,2,341456.7689329658,122384.60279050627,39320.303203496536,5651.084187603823,2727.094168088633,32430.218180330918
6,Exp-Decay,No-Charge,3,331838.41342912056,100426.68756208092,31746.029063667287,8071.995118246591,2863.766487048671,33682.05021433557
6,Exp-Decay,No-Charge,4,317091.99811212264,111106.183284076,44522.927788235356,12848.09359731784,3801.2713210639095,31093.166686911638
7,Exp-Decay,No-Charge,5,120890.82390590437,14074.44212158081,7733.198087823625,4592.699403661961,3340.7626842814275,2713.1335612471808
7,Exp-Decay,No-Charge,6,302865.7009113908,218866.8678858847,119556.10234636486,81210.33491495036,33781.65459080453,149785.62027446754
7,Exp-Decay,No-Charge,7,177111.4882894359,255125.38600116764,381017.11239178194,314798.71372782724,219410.45198041637,1056208.6269215867
7,Exp-Decay,No-Charge,8,101957.84094595292,155231.47107808368,264687.58001166425,253362.13199793542,182877.16773350845,3637904.228003991
7,Exp-Decay,No-Charge,9,83395.7304587692,116659.0616151356,215110.53287810992,335067.16615701094,140288.59901972444,4902198.421010282
7,Exp-Decay,No-Charge,10,88772.06354326785,137493.32986879448,249521.5534004061,265996.7849956458,184436.39795808197,4095219.690331818
7,Exp-Decay,No-Charge,11,126524.48292490256,179770.59757868914,236510.13921679513,274145.88756431517,268862.92354427365,2813676.453616792
7,Exp-Decay,No-Charge,12,142644.3493842988,193478.27549625543,257197.25699471353,378885.5857552308,323527.23717419605,2113046.2461667545
7,Exp-Decay,No-Charge,13,148711.6685484717,208092.46248938047,332876.2500540488,384107.1430967106,206208.2220696171,1707265.6630553557
7,Exp-Decay,No-Charge,14,191966.7821621766,188186.06355593386,391715.3068071555,331667.98022628156,281945.95592014707,1213387.0324705243
7,Exp-Decay,No-Charge,15,167791.80001186664,176398.80370104185,371056.15882464073,461290.20066479046,279773.44178085856,1196936.919416632
7,Exp-Decay,No-Charge,16,148750.07642765887,174986.9138584131,265301.41202018765,469539.7345856622,363144.9209200366,1711956.7752614724
7,Exp-Decay,No-Charge,17,124565.17929920934,156692.52616639336,182069.07424071053,344862.663749755,248694.20201267526,2986021.0980682634
7,Exp-Decay,No-Charge,18,114028.5773347321,159270.71963301618,220482.1013886397,259874.68478327728,217844.99525710673,3241053.2381018368
7,Exp-Decay,No-Charge,19,133005.27817679293,159689.97856943114,268832.3580861394,280714.4201817186,295217.63486264076,2523291.136271202
7,Exp-Decay,No-Charge,20,161819.52866833302,195826.59290477916,275812.2951848707,498473.3377927679,332984.30212207284,1375057.50485927
7,Exp-Decay,No-Charge,21,222971.8490218237,291573.6233641952,433230.62280434184,264196.84336103476,134691.41458830467,462680.9073614564
7,Exp-Decay,No-Charge,22,309049.82647640473,306717.31258178287,212747.86181978125,117297.70197534432,51523.35499019816,136972.76183255902
7,Exp-Decay,No-Charge,23,373260.48838527565,235504.95546270808,89914.52735122884,46234.411245498224,14766.27809010168,64019.40990474922
7,Exp-Decay,No-Charge,0,367661.97802508896,181981.8775250671,83054.30870075389,32250.611499305593,15731.631423908078,61726.99726141332
7,Exp-Decay,No-Charge,1,374182.91844105837,119444.7752028955,77090.55228686893,27783.240119568763,9275.87436999846,54337.081819929175
7,Exp-Decay,No-Charge,2,338802.77652285766,86826.12231770679,43160.26279680976,16751.13001527979,5715.695248070756,25370.344106879187
7,Exp-Decay,No-Charge,3,338454.0640522378,85758.15864380928,38771.43817477049,8736.205040332843,3827.9508095948345,30700.779998006412
7,Exp-Decay,No-Charge,4,311181.0460467391,117313.7225513274,61351.31155049321,18483.616629890166,5611.885098013788,32380.097150206704
8,Exp-Decay,No-Charge,5,137852.27010977428,12094.50155859182,5337.272649360889,1828.6916178872832,1804.1323185296317,3488.9313554677956
8,Exp-Decay,No-Charge,6,279217.9491298065,263281.91466711694,120655.0230879584,57256.39285400901,28495.03872322408,93216.55552973233
8,Exp-Decay,No-Charge,7,182077.99504604892,240203.76205825032,343444.8063327008,319626.1637655257,203811.4217370666,810461.3932952044
8,Exp-Decay,No-Charge,8,104115.8698058238,148044.68399419487,224114.48507905056,292247.0388093464,214004.43532226665,3229665.7881647563
8,Exp-Decay,No-Charge,9,75396.59124930236,117172.16302009483,180349.53550592292,300053.5699754853,213221.19048351457,4835110.705249805
8,Exp-Decay,No-Charge,10,94080.36810123333,135195.53446980356,235200.9123593161,244439.33468199463,174257.40101013606,4290812.7797268815
8,Exp-Decay,No-Charge,11,110429.57140847179,192489.35016059203,241809.75838752434,306149.5929086485,240560.5690898247,2913538.5150179253
8,Exp-Decay,No-Charge,12,144808.22573773577,220418.82435950285,237987.3588604158,410321.2730567484,357407.45347143954,1794989.4463520837
8,Exp-Decay,No-Charge,13,163840.04405068705,226200.62400582273,305517.6073873761,450379.09696152416,194186.70063691714,1406345.7470960652
8,Exp-Decay,No-Charge,14,184552.8688417602,195853.21573690712,411617.86754439736,327928.6815144661,257659.5524994116,1102203.7610648486
8,Exp-Decay,No-Charge,15,166377.33737443993,208896.73231244826,363290.9724612181,368303.2401817667,314728.97676682903,1088463.6055283202
8,Exp-Decay,No-Charge,16,138267.9741339865,206614.95615189886,296425.09973052586,400604.6734856464,268084.2605980526,1658799.3433987736
8,Exp-Decay,No-Charge,17,106945.5681000904,193092.91065311612,210704.29537071855,321348.05916098726,277168.1236873472,2713880.7044313713
8,Exp-Decay,No-Charge,18,104933.35678394529,142238.7033726335,256339.11165996338,275518.3973472472,231481.82277654955,3314421.180527224
8,Exp-Decay,No-Charge,19,125747.19325409387,158284.407378527,239025.54217979094,243838.00909265087,301926.6262655194,2912205.44369745
8,Exp-Decay,No-Charge,20,167915.70315623793,175189.43624965425,281148.1348417139,429084.63548409054,293438.0030106286,1561205.6047316105
8,Exp-Decay,No-Charge,21,190500.77597169322,222274.62031210712,417620.3953999377,316212.9032846248,197280.08388564977,714105.8835007363
8,Exp-Decay,No-Charge,22,243202.14869457245,321172.5537961452,309643.8342579234,194495.38752326273,107666.42907228082,202882.52106055047
8,Exp-Decay,No-Charge,23,364638.0657414986,217378.06439857135,143840.2120907016,53089.69506267147,19121.171798405274,79550.14143634171
8,Exp-Decay,No-Charge,0,390888.49713302805,124723.3455193759,70455.44145008028,20556.21291251888,12706.416962191044,45094.76219067322
8,Exp-Decay,No-Charge,1,382429.0075774944,128357.68509004226,72705.35657966581,21532.995125965543,13629.423796443467,48676.43120432021
8,Exp-Decay,No-Charge,2,355792.64073931886,144536.33288594818,33111.10482542717,13475.740653070336,4571.076326422611,32855.92737973267
8,Exp-Decay,No-Charge,3,308786.6114567969,132118.0639670804,27474.87892145332,7962.116858679424,2800.5167356372535,27829.788934173754
8,Exp-Decay,No-Charge,4,310911.698557255,107767.04052234515,52546.08696038872,19779.114585460666,4592.8089752042515,35870.83859033537
9,Exp-Decay,No-Charge,5,154465.57769178436,24625.687132475425,5633.442813716286,3579.5342343273132,4036.419492140219,4816.333380850849
9,Exp-Decay,No-Charge,6,342247.62309742015,222763.71147248373,128010.69314040078,70994.82685484481,36106.13268131289,98673.56355003183
9,Exp-Decay,No-Charge,7,182404.60871287572,246375.5870094263,339231.7980309274,338273.1339947411,246620.38767279388,981377.5694807577
9,Exp-Decay,No-Charge,8,101796.2889555397,152109.08857935917,251366.16970267103,261246.85416596726,251785.19772246605,3516873.521193909
9,Exp-Decay,No-Charge,9,82567.56253183685,97039.13018270621,211305.4076740238,265077.43589154084,201719.12958134167,5022302.177743608
9,Exp-Decay,No-Charge,10,84890.62634990933,121763.51183251133,258942.61951385895,262645.29942045955,232311.87248579974,4188075.406992267
9,Exp-Decay,No-Charge,11,124568.2519522538,189033.57178061406,230398.16227273011,339133.65468976874,190308.9363857231,2790086.6223293366
9,Exp-Decay,No-Charge,12,159534.14412215166,205839.83959075293,276012.1761125757,379491.8855716761,207114.32035970097,1915369.9111287622
9,Exp-Decay,No-Charge,13,176068.0973616373,201075.07945544642,385496.5800124848,311779.4307568881,314837.7543933831,1264355.2364152293
9,Exp-Decay,No-Charge,14,167843.5129039744,206787.31471984126,452120.13546808064,343171.87628099974,246925.43119969885,993190.9251070655
9,Exp-Decay,No-Charge,15,176687.2128438789,181501.12252939102,487613.9116179947,403992.8812758209,248660.48745625422,945719.9456356609
9,Exp-Decay,No-Charge,16,139978.5890158435,217522.82133406587,294486.2352908153,437227.4862394416,310660.2170498956,1596265.0459159182
9,Exp-Decay,No-Charge,17,119307.15877330067,219809.97169085956,216905.0186443697,319909.7202679513,256428.45370760455,2591215.4309005467
9,Exp-Decay,No-Charge,18,114459.7885574533,194131.6794857091,234134.0904535981,285116.5450594327,227016.3721242626,2913169.5710290964
9,Exp-Decay,No-Charge,19,112334.52857584883,185643.29694747238,269081.6575107691,291708.0148633606,314709.73687988525,2466913.9768286664
9,Exp-Decay,No-Charge,20,155081.57140952986,221585.6495187344,320523.16259345104,467696.329864694,302644.449400665,1184826.1926234683
9,Exp-Decay,No-Charge,21,216522.5622870369,242512.74683013305,471941.8670746714,322125.3676825601,155120.09538531041,455930.37007407745
9,Exp-Decay,No-Charge,22,285207.32486746646,361409.1274614819,207101.8253789777,117147.60388383316,44308.58860690842,135100.9203061315
9,Exp-Decay,No-Charge,23,374746.7972681537,180050.03760431832,74440.42610012989,24862.661308283485,12353.847947021759,54756.31019743678
9,Exp-Decay,No-Charge,0,367592.6854626933,102629.4510817064,36096.19285084124,13408.567475054502,6272.658067956504,42038.58755339624
9,Exp-Decay,No-Charge,1,368839.657651566,90194.38095442078,61434.75942675949,15843.706249861112,4898.928247225842,42565.138607410765
9,Exp-Decay,No-Charge,2,342282.2564355357,115325.42363727013,97924.20471132413,19725.044914625156,3859.746386771064,34326.59310661514
9,Exp-Decay,No-Charge,3,347506.6401844487,123171.65128673449,88143.83800454724,15827.239568881507,6298.054774932754,37211.73926853154
9,Exp-Decay,No-Charge,4,351653.2640703686,120036.66213967353,70979.47182521569,25245.64155810602,12195.38586456414,45211.39299833922
10,Exp-Decay,No-Charge,5,124917.93015447955,24102.77137572927,8414.691328464938,2938.9108074070045,1784.0536047208798,2520.048698230648
10,Exp-Decay,No-Charge,6,344114.82592977845,223736.6357140151,108634.57979718322,68109.19624529693,33066.81071770079,90917.30663884206
10,Exp-Decay,No-Charge,7,175990.84437675262,266262.3964846088,398532.5342221334,382583.1970646361,218044.4697047767,719868.9512659429
