day,rule,regime,hour,fA,fB,fC,fD,fE,fF
4,Exp-Decay,tou,19,168336.84433875393,249565.64471190213,467806.0528199158,406139.1432720323,206646.46917580487,783465.5123772543
4,Exp-Decay,tou,20,236067.6716175962,312922.87057381944,364045.778407306,255159.97588993722,115141.04672992532,429166.73339177587
4,Exp-Decay,tou,21,296385.549747668,285670.8348338449,274471.17269962095,122187.40801678407,98792.95985686537,187723.81770270274
4,Exp-Decay,tou,22,355900.16136637947,209855.04025252906,112879.80104043464,39557.1550396596,5442.517773806662,81539.36927528778
4,Exp-Decay,tou,23,342325.1562950809,71671.14219978788,18233.06369579625,6476.1536665753965,3725.7677501182147,36721.492146515186
4,Exp-Decay,tou,0,273094.05453683663,38063.735289094206,10383.22603997731,7536.2772027574865,9453.178857118224,3462.946964269168
4,Exp-Decay,tou,1,239786.21113820066,53375.88879778227,22748.98068957909,8683.418450981488,5669.054970596078,9135.751714273812
4,Exp-Decay,tou,2,274887.2475312723,50876.44065730789,20883.904735309457,4265.301127031966,5273.167517524546,22142.078076005648
4,Exp-Decay,tou,3,275051.6178761201,45588.04581545819,16705.691423078177,3348.292416255114,8274.788041953483,14821.08711090039
4,Exp-Decay,tou,4,244336.22425661856,43985.83456269249,9915.423098930056,7582.129488774448,4987.658853560163,9581.119261427892
5,Exp-Decay,tou,5,89399.42570476203,12757.504199392653,5418.354103152436,1486.3521642063972,718.1720393753543,29.122070170087397
5,Exp-Decay,tou,6,317767.66317976115,142507.2584218203,48278.94795580063,18749.8227022608,12918.617775747956,46619.413014903774
5,Exp-Decay,tou,7,227605.3521287984,314096.6251456481,297000.258935895,199081.9493228744,116844.61153373162,395595.608980889
5,Exp-Decay,tou,8,117052.75928399725,236885.55652096594,272434.71789801586,332450.0951787167,279495.62475386076,2095677.0208898406
5,Exp-Decay,tou,9,103407.17640717402,176553.19356931624,209476.69380660696,214162.65805878912,268257.4210415534,3171413.276442193
5,Exp-Decay,tou,10,131456.23071191847,176506.26862859237,221330.76956107613,289826.91105778894,289398.4361076323,2509423.1846854906
5,Exp-Decay,tou,11,180152.05722604238,185844.82322216296,347524.5699027897,419587.60799908644,240544.75642104348,1303147.323639595
5,Exp-Decay,tou,12,197186.38443349392,257891.7390826194,409066.1824077884,335090.7034852266,180482.24419691027,644173.1361791217
5,Exp-Decay,tou,13,201027.3219419243,354866.7081732527,383277.6094665259,160344.95732396925,121756.62854697253,333958.0979495198
5,Exp-Decay,tou,14,199425.1787106482,339787.7011865683,384766.9824662319,173360.73937773588,82938.04665784189,332007.28833686846
5,Exp-Decay,tou,15,226731.88018203233,282373.7845726554,369668.62222144497,236132.97254728075,154229.26170917865,375021.0143430425
5,Exp-Decay,tou,16,189022.0189459914,217955.06376779816,389053.13293060375,430051.3297598738,227376.29911980836,700544.6020393373
5,Exp-Decay,tou,17,151356.2583411759,181478.10141859142,319765.68373193097,504212.1111313241,329273.92633189814,1227877.4587465446
5,Exp-Decay,tou,18,158610.9439661022,167143.48944846325,266256.927359304,472262.0410861355,306553.18564882927,1476252.321863749
5,Exp-Decay,tou,19,164028.11256765152,189941.6994817514,349811.88620685355,459608.49291642837,333925.58890690847,1013200.6893264572
5,Exp-Decay,tou,20,230573.30093435885,264411.28106224595,381296.5418675313,331963.70121345855,145767.8606087979,462112.70426905353
5,Exp-Decay,tou,21,279470.57132889645,303100.1587278126,281274.80405429646,147712.89195927343,63903.036690378154,221619.28852181256
5,Exp-Decay,tou,22,325500.5640393223,247469.48473815183,108389.80880898843,58717.372654480576,26240.1341472841,102396.18191701283
5,Exp-Decay,tou,23,353053.72994499304,87548.15909641433,59973.91153014592,42879.8026300012,4813.076604676288,43985.70222597104
5,Exp-Decay,tou,0,316828.2129853943,80177.49236230616,64797.34667432645,20088.32759212064,4845.769553286704,37656.77858980297
5,Exp-Decay,tou,1,307019.962085236,101307.95036006098,48008.7686748536,5862.62395172404,2688.688111357796,35692.46237857879
5,Exp-Decay,tou,2,316168.13573761063,56496.99640880462,22908.12298082274,2723.191497117461,5886.315128097367,21780.5647373665
5,Exp-Decay,tou,3,296152.92346102966,56208.41604918686,19828.38129373457,3198.288531426033,11754.46284096937,11715.501608950659
5,Exp-Decay,tou,4,277507.6868424931,65060.15156523038,7079.673818469362,4731.141168504885,6297.0863971771905,11763.301371467414
6,Exp-Decay,tou,5,86646.72492845314,7898.328769478922,2936.2664183501806,2282.3693282550144,824.5865239502823,27.38470606383017
6,Exp-Decay,tou,6,309356.65491565585,107557.84933609603,72482.28333936882,29970.388388446583,20788.790472059412,47002.93359584561
6,Exp-Decay,tou,7,247352.14814228943,259110.57197239256,326602.0199181673,229086.06787125007,126250.8882465589,456058.0981336997
6,Exp-Decay,tou,8,143820.64763942812,190561.71018567638,233483.78200747198,345000.7964429399,263004.7768016311,2179532.279483984
6,Exp-Decay,tou,9,106783.21249000813,171366.66488006146,230273.31775670982,242047.78371290694,188229.06512853428,3374154.8004485755
6,Exp-Decay,tou,10,139201.70437225082,203163.2695870272,219402.4704855993,343893.2718948497,299859.32996992074,2237493.903298209
6,Exp-Decay,tou,11,176733.30080955892,166627.03313282377,334979.29701534525,415756.3949741742,263756.5078784595,1411364.7654119628
6,Exp-Decay,tou,12,189925.30959637053,235378.3320354676,406911.533565632,305585.28891899827,270076.38657982735,781458.5417200745
6,Exp-Decay,tou,13,219500.73262860152,287861.2818238409,405225.14023272024,262107.05591477378,163607.0623589467,378904.006482502
6,Exp-Decay,tou,14,210987.74369322482,345347.1469758651,407068.0447613885,168041.06106734555,129308.43129086685,273113.44196909986
6,Exp-Decay,tou,15,186097.20614335063,277965.3048553227,392279.73441583547,361790.2568258946,139885.98838938802,460497.0234888909
6,Exp-Decay,tou,16,212028.82024634499,207111.21436714052,355973.5942521075,449016.86311730556,214802.83612658345,634715.055622424
6,Exp-Decay,tou,17,178445.8824844843,153618.12372388522,391600.9381652708,390941.8712639502,251239.9508125276,1229923.3059716814
6,Exp-Decay,tou,18,169788.04846737208,159396.33992192955,328888.62653187884,463572.7764099436,272048.5307266355,1279348.6879914943
6,Exp-Decay,tou,19,192529.04124651008,203808.61166336242,430609.5695986172,423638.8114749648,226927.28159357046,638462.1039838658
6,Exp-Decay,tou,20,223410.94660111694,339927.204012725,366100.50231485296,174187.3693646547,107380.84228643347,302308.04076537665
6,Exp-Decay,tou,21,289658.1122317912,338441.31049292017,182748.3997807308,87082.30845497955,46390.94023211943,127774.08636591594
6,Exp-Decay,tou,22,381203.8419341701,149226.87551125913,63528.44100636389,30384.399259362388,11512.744402260916,50188.84609443082
6,Exp-Decay,tou,23,308974.5058111162,42511.68683552892,14796.29157428715,6120.357398529519,5604.660145501908,16503.003008316857
6,Exp-Decay,tou,0,285234.9496243474,40588.45157177989,26329.01553644384,15030.357941976072,10150.720962869897,9647.132321148072
