link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2
l_256,,peripheral,arterial,West,1.446480231436837,6.810198888344482,F,24.944404743697714,75.76871391045684,25.103465392982685,76.14418209199061
l_391,,inner,arterial,CBD,6,8.794978598683063,F,88.13824604143318,60.851355100114134,88.82022876021257,60.109002418329815
l_1822,,boundary,arterial,East,0,0,A,67.44177040921444,71.58484956953085,67.75056696475887,71.8223982887934
l_515,,boundary,arterial,West,0.9590792838874681,2.4409305177074256,F,62.070878876013246,55.062488842189836,62.61075366145854,54.863368946849434
l_2485,SH1N,peripheral,arterial,West,0.06666666666666667,0.06313730442554896,A,48.64972265462467,71.87142792509727,49.15553793480003,70.40745441678304
l_1328,,boundary,arterial,East,0.5155746509129968,1.911981561439568,F,64.78468473017887,66.6338974288172,65.26556100225024,67.9493378093099
l_525,,peripheral,arterial,East,1.4402304368698993,2.8244066265439267,F,91.60778624894593,68.54368656404685,92.03296894979158,68.02229805492169
l_615,,inner,arterial,CBD,1.1047689191677408,1.9508567951505245,F,52.39790150800914,82.37469043157401,52.78830011437159,83.50263199099263
l_481,,boundary,arterial,West,0.7062701090794946,3.7997077946359332,F,53.87968625178682,36.456745482464065,54.514902260431754,36.71534202606699
l_900,,peripheral,arterial,East,0.6587615283267457,3.927391971875125,F,75.71477167447594,18.108934229496324,76.47134277618923,17.878741926400867
l_2503,,peripheral,arterial,West,0.8326972451599473,1.3588308576815546,F,53.61726759322485,11.570233857453232,54.407503476894796,11.988138001938534
l_875,,peripheral,arterial,East,0.34657039711191334,3.068040155357559,F,63.89790921486616,22.11063317007872,64.37349883939923,21.966740772064515
l_807,,peripheral,arterial,East,1,5.742023041945361,F,102.94165319043678,11.68524784634116,103.16852643092771,12.194534604577695
l_1106,,inner,arterial,CBD,0.5155746509129968,0.6754060097652247,D,59.389231387559114,52.301070655641134,59.98369665385385,53.88469637087916
l_1774,,peripheral,arterial,East,1.0609610538879801,6.472148303206104,F,93.65606475862629,51.2356914705003,93.87893242817293,51.528849290813326
l_1190,,peripheral,arterial,East,5,9.151223689519293,F,79.3914622053205,17.0950407249489,79.55429144422294,16.497444047093744
l_951,,peripheral,arterial,West,0.2729630135116692,0.6442474268189046,D,34.12039286685029,19.954308666811688,34.80641616675846,20.61742786010533
l_1453,,inner,arterial,CBD,0.8929900282780175,3.967906025903464,F,95.50635967892894,57.20126775137313,95.97547989031678,56.7060801811761
l_2327,SH1S,peripheral,motorway,MWY,0.1894736842105263,1.7905476008905443,F,78.88845077178134,18.10432682237426,79.11547301443176,17.45149042505728
l_830,,peripheral,arterial,East,0.43917435221783047,2.869166854689071,F,99.17731541250967,11.484994891160891,99.89088353938105,11.28254088547251
l_681,,inner,arterial,CBD,7.672634271099745,14.837035529885073,F,54.98391466874296,84.65149034680701,55.71851796387649,84.39476511545743
l_433,,inner,arterial,CBD,0.4660556159701724,1.2228634752191372,F,76.50412275029483,41.95880096187605,77.05795624886015,42.51612623415185
l_34,,peripheral,arterial,West,1.9986675549633577,1.717244406685163,F,14.363812522100684,18.936088409652413,15.26658007706328,19.568302020942355
l_1614,,peripheral,arterial,East,1.1906533710373568,1.7520677370438975,F,99.44258708063082,54.91198217464187,100.15026983076909,54.38532482947949
l_2287,SH1S,boundary,motorway,MWY,0.06315789473684211,0.09273311165886318,A,56.01580535552358,32.03922279882344,57.85573411285551,32.54686605699819
l_53,,peripheral,arterial,West,0.6732873253661,0.7834537999080808,D,9.222887421368313,72.13574772039667,9.963388789742353,72.20338992364428
l_973,,peripheral,arterial,East,0.6467608062951385,7.6239228883715935,F,79.26963011395762,31.637598349774255,79.60262002906941,32.009813320113814
l_359,,inner,arterial,CBD,1.415261233636042,2.723779689068264,F,67.59393633821429,55.0959178438143,68.2312228555955,55.46254364541425
l_810,,boundary,arterial,West,0.718562874251497,3.8095989426091745,F,52.759614488936556,64.20636422149931,53.21605837197431,64.19798616995762
