day,rule,regime,hour,vc_inner,vc_boundary,vc_peripheral,vcf_mwy,vcf_cbd,vcf_east,vcf_west,ef_mwy,ef_cbd,ef_east,ef_west,model_version
1,El Farol,No-Charge,0,0.007401681918979645,0.007530312694725954,0.005275679112856733,0.1753874956030816,0.4445424176150405,0.4685106428218007,0.4940735493059369,0.042963393847523255,5.111131825099194,13.888529566159237,9.820657066382726,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,1,0.007940033222561987,0.007431892537296403,0.004481531677612793,0.13774709476779873,0.35336425845614905,0.3597906535689355,0.39502707626350375,0,3.9473948258737233,5.497591581126639,8.641266514897753,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,2,0.0077701284926132335,0.008208160296119092,0.005605519800150241,0.12965248601825666,0.34109842338242474,0.3584599779517158,0.4255624761067249,0,6.510420821347663,6.057420177498226,9.54656380623362,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,3,0.012584400134113312,0.010492258115821551,0.005766408699562741,0.1362614547942611,0.34262589457815856,0.33597866441907687,0.4028957198261785,0.04055906950650145,5.639262550534904,4.482586846710179,11.274621681872542,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,4,0.008654388628508501,0.007443733706550712,0.005714709453405707,0.16980704823502024,0.3826908345061484,0.38629556457061626,0.4703597850964131,0,5.322720929958112,5.693288661345355,13.32021855479478,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,5,0.00944264682248725,0.006959395996930384,0.003466572391284491,0.06299398648757311,0.12055820600601737,0.16440834688321712,0.17417490205078429,0,1.702877827144295,1.645995506373274,1.704037131367109,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,6,0.022373027279890514,0.026413627268041157,0.01243455817495614,0.25004656045425905,0.5212534751408127,0.5386160919237528,0.6909702883158434,1.1171978151037711,12.698289124722931,20.885846267606016,22.74753934688148,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,7,0.06443012808602641,0.07901293860779836,0.034742802308348114,0.7890653446632288,1.4784560432574751,1.6506931566194765,1.7513219043644463,34.60199277460501,67.18717580491085,70.6471338771412,62.90968292245855,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,8,0.09843856747357296,0.2287379746615743,0.06365806215833038,1.5542504162191282,2.9367681048919207,3.117023052344635,3.109642958965459,90.07958713182576,91.86064194449739,92.47963177611233,87.16324226496253,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,9,0.1196708578204619,0.29421324648649294,0.07503823787643503,1.837407251764451,3.9853964975586047,4.037485437254214,4.074705416849664,91.31829323289745,97.79190120909585,97.03196883423884,90.2826259205245,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,10,0.09684598330633964,0.20835319198850144,0.04305425502285444,1.556687633461135,4.0014715137753685,3.920867820240582,3.910947230627897,88.7980365540565,98.19518620677063,97.43929073417749,90.5624428411561,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,11,0.050229095278602705,0.053888525682582525,0.025828825273369323,1.2079090636719247,3.4022596303215624,3.1355156697472135,3.0979855936928176,76.46809435248605,95.37556670732674,95.06386597440141,88.17010637843417,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,12,0.03699028623471619,0.03315894667086901,0.017215748086559197,0.8869864942199142,2.456680939018514,2.2113227331829943,2.2755333495153978,41.99045225119643,88.28974751412734,86.20556810240684,83.47574676470944,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,13,0.033918998651515146,0.03698523082663343,0.015035236525987126,0.6883656415944197,1.8503395333740664,1.7237859454190265,1.752976046490849,10.736893503612524,81.41899105205518,78.8523539798156,74.92367397947034,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,14,0.0296722090334047,0.028750927447485898,0.014614604383203401,0.6257493831633504,1.563350172148998,1.5062035439538288,1.4776637387260942,5.453645227392104,76.14082488952383,71.905511921501,66.17102638748678,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,15,0.030142138159301755,0.04028679237364746,0.020176223217931503,0.6530066325492297,1.5746934690407846,1.5087105739825148,1.6292627231342949,7.622267331713801,75.88381442176342,72.70535496192541,67.54910066281978,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,16,0.06003153378782595,0.06518775031921097,0.031502422153581754,0.8344008016904239,2.048360897407509,1.9310110308543866,1.9109488430260915,37.54907474118553,81.8780353386303,85.10038514663363,78.85593150216764,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,17,0.05280539590518206,0.05489225306061674,0.03455407768085548,1.0049484503703427,2.3182095249836525,2.2672695931644893,2.2569521618034285,66.07034462922033,86.12156505855644,92.26287914234172,85.19573347548426,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,18,0.05388277315141295,0.06839568368238919,0.03509156230643597,1.0607346357187033,2.377618193781592,2.408516947641354,2.446334681301954,69.45447732874226,86.79452663391469,93.98307955436098,85.01608461062197,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,19,0.03930618781600847,0.04473105427477084,0.023863356887017947,0.9398448516714883,2.1945555774033285,2.2131785089726987,2.1962888945708148,56.43643123477501,85.34962181636699,91.5997261152185,83.66249094524088,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,20,0.024579105038425114,0.028082851528120553,0.015938966762917842,0.7305589730935615,1.6351571162347747,1.683635983820293,1.6744442198928502,18.154051757717706,72.30371671200115,78.29293856856413,76.22533054001323,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,21,0.015796821672923546,0.019952672272165514,0.008945666835812504,0.5158083607788225,1.1717394421758767,1.198245997248979,1.2196240606889224,2.3756646441068443,61.57108410371581,62.48006137650826,63.19542966796943,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,22,0.011553332304159584,0.007577243426085726,0.006303307568643374,0.3479354430394202,0.7614032711602181,0.794491408180299,0.8745492767009917,2.286006030853774,36.32760567693474,34.208672958778756,35.669659537288176,v3-2026-07-30-trip-suppression-fix
1,El Farol,No-Charge,23,0.009117268765622228,0.009965479206022155,0.005789643489033606,0.228524678478899,0.559573822073007,0.5320478910682678,0.636737331429709,1.4191216997781977,14.691946254410844,19.30599770809263,19.13649227650171,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,0,0.0036031067004421275,0.004272984888587534,0.003577265650180108,0.15689082836189544,0.436552156766633,0.40661138948960696,0.4064889018763149,0,7.456595808655555,5.5868893661387995,9.316449207097872,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,1,0.007760568341334164,0.008452303312246787,0.004160945816524404,0.16259237044703337,0.41753923646023244,0.4034778812872751,0.41962895228458813,0,5.793755149679012,7.107219804151391,8.508192480821679,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,2,0.007330279911581494,0.011014542734271902,0.005244278893094276,0.21093115046621813,0.5375426392707296,0.5795306304607473,0.4517063526381395,0,18.896536216543055,21.376450502663477,9.427423565717495,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,3,0.005796354998991256,0.0056716279428064426,0.0028641719339974614,0.19981453984840183,0.39621585025194955,0.44402487028363585,0.4503338114811679,0.15769075232223925,4.406393447025899,13.790375233791343,13.417566876849135,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,4,0.007346496369472531,0.005652950063467313,0.003201691326704531,0.17548924809320338,0.33241111054229044,0.35940762386543246,0.40995204376534417,0,4.7153250386930505,7.5723881157911626,13.766365549267581,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,5,0.013946766282435791,0.006367587872559456,0.0027914607516396016,0.08277433340513189,0.22876331448860587,0.18133945405312063,0.3033132063178089,0,3.8148631031335314,1.5749241272649976,9.797112364392968,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,6,0.04798379527691616,0.0418993552133372,0.015047136195644564,0.3625373858772601,0.8972496876934701,0.8528487415582416,0.9214798291144478,1.925469039601714,37.6184916302558,33.872886323738555,32.1564947716193,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,7,0.10600842061368325,0.09413210337794546,0.032965906301609414,0.9001243012862278,2.3603333671658944,2.091355555775879,2.127815587104979,47.341130535759085,86.21221931385863,86.84920854415928,76.3977693557706,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,8,0.10366549037977028,0.1644304019906973,0.049890381265549115,1.4446536720050374,3.525919217102126,3.3555091894237448,3.103831351189546,84.11516593578966,91.46453441003653,94.01433710310468,89.7061373415559,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,9,0.14092910528507924,0.21949335392534797,0.06040682318363333,1.789566826859138,4.460877239363262,4.4821961218030575,4.010317936515534,91.83535104481508,94.98203291524727,96.55304273658072,93.69745528471508,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,10,0.08230609297678533,0.12085409304489533,0.03071322778794981,1.5853825078416564,4.152934471531691,3.991892652568037,3.7689131660414774,89.58683475978779,94.21234710673197,94.52805309369569,91.40692123441916,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,11,0.048503683627340234,0.05205418411098264,0.0186975204578206,1.2012235302191159,3.00483068102428,2.8304326363225703,2.842192492580544,70.62556546894497,91.26549722831548,89.91205538482662,88.76082563247328,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,12,0.04072580949843165,0.03368748200274865,0.016331127866946123,0.9167670151551914,2.1255804191220733,2.0099907627907556,2.1333664006188164,49.44491610848009,84.22964178169535,87.7195442764015,85.37856119435685,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,13,0.04618406412373001,0.03792914680008139,0.018639980186404927,0.8168087395023165,1.967877940082293,1.909066133543213,1.9191824963752082,32.98594731703145,79.54611631349538,86.20532336445692,80.61940679216166,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,14,0.04755923575776241,0.038632592068661716,0.019633859429206382,0.7454332780569534,1.8415040524315762,1.750727852730105,1.7886974693783604,22.975373898604225,79.41336727935115,85.78490659315186,80.75274782071169,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,15,0.05053588702282818,0.05579630504331033,0.02437895797491434,0.8019323780010682,1.9001943825946856,1.8147525647833478,1.932282244925486,29.629312747912895,78.89505257802776,87.63672348798167,85.37659064567893,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,16,0.09111271835024323,0.06616029838009232,0.030499497724660856,0.918244475936404,2.2801996886886453,2.0398248855989567,2.2715139992251014,44.15363751090024,83.8184578209875,89.13870317703008,88.63197131509322,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,17,0.08162166987154933,0.10741868605050857,0.03659258535776509,1.1130932244411909,2.6975130430695367,2.4703361254130187,2.678830070495038,74.02049545985003,89.1507389600427,91.34877290563671,89.41316647212726,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,18,0.057854217311946336,0.0810825436475494,0.03603511819490455,1.2745406388754563,3.0970700253812637,2.912702295782895,3.105202017025506,82.6135196738086,90.31009361335563,93.78851725124917,90.23972729109073,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,19,0.06389023185634789,0.043010354589492976,0.021451276226347512,1.0463717168596451,2.604711636410251,2.528427501598823,2.5159095380402117,57.935739005526386,86.96532281142578,91.65048453383285,87.6810561781116,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,20,0.026504048849872827,0.02749477155396166,0.015385563546465893,0.796488141407986,1.9008534141578735,1.8120667457584947,1.9443511799860702,29.539892743583586,77.79510226417976,85.27684324957863,83.84543272051178,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,21,0.019435139764565342,0.013572236912530554,0.008503554497259029,0.4999147516200587,1.1789689232304366,1.179958640536603,1.237858685451775,3.2357107604712225,63.626591216170816,66.67553697723709,67.80619604132636,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,22,0.01084456802304748,0.008315832122938373,0.0039230084624657085,0.3130249303214864,0.7246746353641556,0.723680003697766,0.7552069673105586,1.2131035914853596,31.4977224451683,30.122949779780672,24.702748529397333,v3-2026-07-30-trip-suppression-fix
2,El Farol,No-Charge,23,0.005561186577595502,0.005019186797715834,0.004280786001664332,0.2154168685585062,0.539576159217841,0.5230776260524244,0.5248731552075034,1.0313598404410316,14.729961268425804,14.894740806230253,13.839685413986823,v3-2026-07-30-trip-suppression-fix
