day,rule,regime,hour,vc_inner
1,Q-Learning,No-Charge,0,0.02661571496615605
1,Q-Learning,No-Charge,1,0.02567255406876599
1,Q-Learning,No-Charge,2,0.02178157329457435
1,Q-Learning,No-Charge,3,0.019883687641366235
1,Q-Learning,No-Charge,4,0.011956839392964005
1,Q-Learning,No-Charge,5,0.009409019161794582
1,Q-Learning,No-Charge,6,0.02789517619666516
1,Q-Learning,No-Charge,7,0.09846443753832759
1,Q-Learning,No-Charge,8,0.22701723559997325
1,Q-Learning,No-Charge,9,0.28114647466134435
1,Q-Learning,No-Charge,10,0.19789027567220546
1,Q-Learning,No-Charge,11,0.1531784772313468
1,Q-Learning,No-Charge,12,0.09312561543318773
1,Q-Learning,No-Charge,13,0.09894830990701113
1,Q-Learning,No-Charge,14,0.09898756469626928
1,Q-Learning,No-Charge,15,0.10860106596419813
1,Q-Learning,No-Charge,16,0.12723006653749094
1,Q-Learning,No-Charge,17,0.1369345675228244
1,Q-Learning,No-Charge,18,0.149064337337829
1,Q-Learning,No-Charge,19,0.05176213617955012
1,Q-Learning,No-Charge,20,0.04632435049610891
1,Q-Learning,No-Charge,21,0.03421384979770248
1,Q-Learning,No-Charge,22,0.034029245139860935
1,Q-Learning,No-Charge,23,0.021479668201070074
2,Q-Learning,No-Charge,0,0.016894394314377097
2,Q-Learning,No-Charge,1,0.01592499317653163
2,Q-Learning,No-Charge,2,0.01363774519500159
2,Q-Learning,No-Charge,3,0.026162218980619444
2,Q-Learning,No-Charge,4,0.030850984016603272
2,Q-Learning,No-Charge,5,0.013013818822843984
2,Q-Learning,No-Charge,6,0.040081931669391564
2,Q-Learning,No-Charge,7,0.13525122436809012
2,Q-Learning,No-Charge,8,0.2662205493866659
2,Q-Learning,No-Charge,9,0.28442291382647106
2,Q-Learning,No-Charge,10,0.18125033474939098
2,Q-Learning,No-Charge,11,0.12900475549973764
2,Q-Learning,No-Charge,12,0.07458469614147303
2,Q-Learning,No-Charge,13,0.08901017172108178
2,Q-Learning,No-Charge,14,0.12290287574247927
2,Q-Learning,No-Charge,15,0.09698074064198939
2,Q-Learning,No-Charge,16,0.13583044077612344
2,Q-Learning,No-Charge,17,0.15572452578124119
2,Q-Learning,No-Charge,18,0.1543700958181697
2,Q-Learning,No-Charge,19,0.09540057123210734
2,Q-Learning,No-Charge,20,0.06466083746907172
2,Q-Learning,No-Charge,21,0.03538543937954493
2,Q-Learning,No-Charge,22,0.030110588364175867
2,Q-Learning,No-Charge,23,0.0208867785055635
3,Q-Learning,No-Charge,0,0.010337170364418455
3,Q-Learning,No-Charge,1,0.019070978639369424
3,Q-Learning,No-Charge,2,0.010569089725241518
3,Q-Learning,No-Charge,3,0.01830109517800909
3,Q-Learning,No-Charge,4,0.026734444500374793
3,Q-Learning,No-Charge,5,0.03093175164974608
3,Q-Learning,No-Charge,6,0.08590559143800912
3,Q-Learning,No-Charge,7,0.15856766419025495
3,Q-Learning,No-Charge,8,0.2568000724230173
3,Q-Learning,No-Charge,9,0.2781723152954216
3,Q-Learning,No-Charge,10,0.18347000921070483
3,Q-Learning,No-Charge,11,0.13895385383044945
3,Q-Learning,No-Charge,12,0.11753508588840555
3,Q-Learning,No-Charge,13,0.0890294524967953
3,Q-Learning,No-Charge,14,0.08294173486433638
3,Q-Learning,No-Charge,15,0.07952048149841374
3,Q-Learning,No-Charge,16,0.10481705514804904
3,Q-Learning,No-Charge,17,0.12493029247769563
3,Q-Learning,No-Charge,18,0.13861796374022417
3,Q-Learning,No-Charge,19,0.0916486469345932
3,Q-Learning,No-Charge,20,0.07044429088781619
3,Q-Learning,No-Charge,21,0.029164918514575974
3,Q-Learning,No-Charge,22,0.013219793092576265
3,Q-Learning,No-Charge,23,0.014806142587679177
4,Q-Learning,No-Charge,0,0.009528796404631158
4,Q-Learning,No-Charge,1,0.014175746676642125
4,Q-Learning,No-Charge,2,0.016162651090249017
4,Q-Learning,No-Charge,3,0.01146357416447835
4,Q-Learning,No-Charge,4,0.017451137682304625
4,Q-Learning,No-Charge,5,0.004714728779547285
4,Q-Learning,No-Charge,6,0.05245886749652851
4,Q-Learning,No-Charge,7,0.1348587868633337
4,Q-Learning,No-Charge,8,0.25577942244731605
4,Q-Learning,No-Charge,9,0.2923550840441916
4,Q-Learning,No-Charge,10,0.17413923465567288
4,Q-Learning,No-Charge,11,0.1138958788057374
4,Q-Learning,No-Charge,12,0.07634510277491004
4,Q-Learning,No-Charge,13,0.049369170074116765
4,Q-Learning,No-Charge,14,0.08874561181082792
4,Q-Learning,No-Charge,15,0.09267017721774157
4,Q-Learning,No-Charge,16,0.12801690929544965
4,Q-Learning,No-Charge,17,0.17447545971104228
4,Q-Learning,No-Charge,18,0.15539256927766565
4,Q-Learning,No-Charge,19,0.09123289048227251
4,Q-Learning,No-Charge,20,0.06840470563801729
4,Q-Learning,No-Charge,21,0.028367773816547873
4,Q-Learning,No-Charge,22,0.018626152232802114
4,Q-Learning,No-Charge,23,0.02809661177438511
5,Q-Learning,No-Charge,0,0.02088760104673356
5,Q-Learning,No-Charge,1,0.013321856459129758
5,Q-Learning,No-Charge,2,0.02093829747896666
5,Q-Learning,No-Charge,3,0.022704170223352704
5,Q-Learning,No-Charge,4,0.018943550585837254
5,Q-Learning,No-Charge,5,0.012870412843360206
5,Q-Learning,No-Charge,6,0.05540213228519555
5,Q-Learning,No-Charge,7,0.13657270228479962
5,Q-Learning,No-Charge,8,0.2490736294608144
5,Q-Learning,No-Charge,9,0.24967035494094061
5,Q-Learning,No-Charge,10,0.18608704923640487
5,Q-Learning,No-Charge,11,0.16064386903941472
5,Q-Learning,No-Charge,12,0.0698874465926857
5,Q-Learning,No-Charge,13,0.06817735363824051
5,Q-Learning,No-Charge,14,0.07742636844799121
5,Q-Learning,No-Charge,15,0.06786230866593183
5,Q-Learning,No-Charge,16,0.12472903444085776
5,Q-Learning,No-Charge,17,0.15128518022144047
