link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2
l_563,,peripheral,arterial,West,0.34657039711191334,0.7163688774534577,D,60.80631266333057,23.0323980143972,61.28190622607549,22.88851284067149
l_479,,peripheral,arterial,West,0.2729630135116692,0.7273682128044867,D,43.67867613875167,29.07647440180393,44.143969963197385,29.554424425276366
l_714,,peripheral,arterial,West,0.2729630135116692,0.86927820457948,E,21.944412559906883,15.041487566721257,22.338514977887286,15.196464898997053
l_369,,inner,arterial,CBD,1.1047689191677408,3.001730714116663,F,50.86106171817643,78.02462195985804,51.09034813211472,78.66904767131466
l_1347,,peripheral,arterial,West,0.3936491274111009,1.9478441260354995,F,50.69692379383854,14.70487484598382,50.837244456030206,15.242827359576108
l_2549,SH1S,peripheral,motorway,MWY,0.3157894736842105,1.7071332689470493,F,68.42285851212542,29.351428721122858,69.79372136260199,28.245087626118437
l_831,,peripheral,arterial,West,5.040428436417096,2.97418499317923,F,61.484449617654434,60.9920624452506,62.56522719797414,60.64785993785288
l_944,,peripheral,arterial,West,0.9552619009711829,2.3662703168311054,F,33.84392002194041,41.66145983359839,34.59075653131519,42.08023507148212
l_416,,peripheral,arterial,West,0.718562874251497,3.532603631345952,F,47.58856967562438,64.40931418225067,47.87113021863731,64.40413492993997
l_2538,,boundary,arterial,East,0.5469711472719815,4.778295253079094,F,98.22924871404055,57.47502930571006,98.55879211378273,57.658094585658226
l_619,,peripheral,arterial,West,0.6662225183211192,0.7757917527150722,D,15.26658007706328,19.568302020942355,15.509063138464636,19.753075667460394
l_1160,,boundary,arterial,West,0.8705114254624592,3.7041825833690636,F,56.57648856515048,70.75773242738443,56.66875643419824,69.86416767783882
l_59,,peripheral,arterial,West,0.42560737719453806,1.8964086619171907,F,33.45084826199009,46.31715503374983,33.55506511881598,46.0720152319914
l_1108,,peripheral,arterial,West,0.6067040800849385,0.2985289690693379,B,60.183906457535066,48.2324938814453,60.3128151638892,48.1490434873391
l_459,,peripheral,arterial,East,0,0,A,87.02028595681482,49.81818938328988,87.15738012577293,49.00485215917143
l_929,,peripheral,arterial,West,0.2586541363107298,0.44159710975635247,C,34.56995437969109,0,34.62883258515349,0.24283073432664268
l_1038,,inner,arterial,CBD,0.2577873254564984,0.5394887971634288,C,58.359430838136134,49.5092591856192,58.47407308250859,49.83146835872688
l_571,,peripheral,arterial,West,0.4163486225799736,1.6789046157966787,F,55.047622773339015,12.516903946996234,55.37854866737368,12.781086522748506
l_170,,inner,arterial,CBD,0.7201152184349496,2.436093509908972,F,95.5003199063937,61.55266787133714,95.55698359193237,61.09216345475117
l_281,,peripheral,arterial,West,0.2729630135116692,0.9432057812443031,E,28.5578100243917,17.70460642082063,29.192934738117824,17.963277779906274
l_322,,peripheral,arterial,East,1.162715586848395,3.299365444668263,F,106.51764890136762,20.429405462124972,107.31610278619196,21.279390959790696
l_304,,peripheral,arterial,West,0.2729630135116692,0.7669805131704055,D,14.754121158406688,16.496636556935503,15.330500061785118,15.918605820140177
l_429,,peripheral,arterial,East,0.7544322897019992,1.3418164695089712,F,82.2458068459828,29.17718161179631,82.67843979627918,29.061069090508706
l_601,,peripheral,arterial,West,0.34657039711191334,0.6882561790139817,D,59.5953458922492,23.378997225514432,59.91981909132407,23.29194827770564
l_2570,,peripheral,arterial,West,0.42560737719453806,1.0609695474398215,F,46.89819113940197,33.4980383181697,47.410021244273395,33.38635763115281
l_527,,peripheral,arterial,East,2.936617994942491,1.7959630587312783,F,90.9308499919602,57.85370365364385,91.75010104614312,58.64931212548191
l_984,,inner,arterial,CBD,1.4268727705112962,5.107217489163414,F,80.78511428794562,72.36560725696413,81.5413821854528,72.10838629623474
l_1189,,peripheral,arterial,West,8,1.4752501746511364,F,51.58802133868618,51.33629838655588,52.97900184052111,51.31076716025642
l_2468,SH1S,peripheral,motorway,MWY,0.1894736842105263,1.6966481044608088,F,70.30629292231427,27.749155313058328,70.85932826884891,27.09031587164849
l_1381,,peripheral,arterial,East,2,0.9599063900836582,E,104.52009164720675,17.061224643942403,104.75050162513983,17.759631560391824
l_41,,inner,arterial,CBD,1.3530273988048258,1.7853873691626618,F,72.40769120143241,64.97992663724726,73.09222729638593,66.7240176771746
l_332,,inner,arterial,CBD,1.415261233636042,4.056202796685658,F,74.22918563108018,49.43310691861998,74.49349172307936,49.61741299843831
l_19,,peripheral,arterial,West,0.6052963430012611,2.6191275330634736,F,41.33762332584963,63.821111010822186,41.62117366432506,63.869974634024665
l_143,,boundary,arterial,East,0.9512485136741975,5.082010034165801,F,80.0505810352026,72.62242364508671,80.52577913799671,72.4514808872032
l_715,,inner,arterial,CBD,2.520214218208548,4.260755368295709,F,81.80594585524118,48.0205643556404,82.0243621759627,47.72151396091775
l_778,,peripheral,arterial,West,0.2729630135116692,0.7639461505486658,D,45.427731500137845,30.801139189057874,46.22397489122295,31.543282954395114
l_287,,peripheral,arterial,West,0.9552619009711829,2.140357587017985,F,27.99873854125966,40.633059065700095,29.63117375053188,40.738407169336135
l_457,,peripheral,arterial,West,0.9552619009711829,0.6693673838476452,D,3.5933442076091624,48.29274966595289,4.01069811661876,48.52842067021391
l_441,,peripheral,arterial,East,1.2464942349641632,2.10104863735671,F,117.30487725860446,61.36303994193312,119.1538986518475,61.409599787911716
l_288,,peripheral,arterial,West,0.9552619009711829,1.7333577071759285,F,19.935796056810617,41.96912676686193,20.192649460808386,41.74824217341271
l_261,,inner,arterial,CBD,0.9321112319403448,0.6109189240544769,C,86.39147628717548,53.424371483755564,86.8129537423639,53.876017915405704
l_1885,SH1N,peripheral,motorway,MWY,0.4,1.3086922639360359,F,25.292236175241566,90.0591968779582,27.578237516808805,87.82842725419826
l_2153,,peripheral,motorway,MWY,0.13333333333333333,0.20586789419714002,A,56.402727847693974,48.329035398305,56.50542690938186,48.00283151305364
l_1013,,boundary,arterial,East,8,17.40435804654193,F,92.79408265927084,69.19735448919624,93.11445522620902,70.05626400761284
l_421,,inner,arterial,CBD,1.2487859025946997,2.3438076057976165,F,92.61275717842703,55.930652377295964,92.94960485219059,54.167673759808544
l_485,,peripheral,arterial,East,1.2808197246237591,1.0021339603474484,F,84.18651369894678,8.360950736719449,84.35024758592708,9.030415185966078
l_184,,peripheral,arterial,West,0.8705114254624592,1.001745989436184,F,56.256678707080965,65.1961779462342,56.28338762277463,65.46595089865612
l_490,,peripheral,arterial,West,0.5459260270233384,0.7460738449631319,D,14.363812522100684,18.936088409652413,14.461144623337136,18.312716966288814
l_2130,,peripheral,arterial,East,0.39489272081084636,0.05265236277477951,A,114.96349959780188,62.89320071657305,115.01464367696506,63.14610977823178
l_2423,SH1S,peripheral,motorway,MWY,0.1894736842105263,1.7295289338045998,F,68.10340088513385,29.560612238759166,68.42285851212542,29.351428721122858
l_399,,boundary,arterial,East,10,8.51616746339354,F,88.82022876021257,60.109002418329815,90.31308370006009,58.540820628572924
l_1271,,peripheral,arterial,West,0.8782844177706213,0.899906881751866,E,60.005554820942166,47.992536583867455,60.183906457535066,48.2324938814453
l_1404,,inner,arterial,CBD,1.293521612590277,0.5223636332725008,C,86.39147628717548,53.424371483755564,86.68372484468301,52.77032123279098
l_1839,SH1S,peripheral,motorway,MWY,0.25263157894736843,1.6870589986231848,F,72.91381695536822,24.160559754214546,73.49056468457023,23.609380692674144
l_560,,peripheral,arterial,West,0.2729630135116692,0.43324864595903134,C,30.133771162970287,18.29744512717027,30.57134760327681,18.451613763308206
l_257,,peripheral,arterial,West,0.4163486225799736,0.4396284854367996,C,39.569548285590436,6.530665093655181,40.054532155523674,6.900156083874466
l_2394,,inner,arterial,CBD,1.8760259516923319,0.789246009934726,D,67.12521488214176,39.13191321982314,67.5595949665603,40.2860462028036
