day,rule,regime,hour,fA,fB,fC,fD,fE,fF
8,El Farol,tou,7,168757.0657801004,235725.22344585002,319453.1293017779,324996.6253360984,236146.52709051128,1460326.539219663
8,El Farol,tou,8,96252.42609028473,180413.2977088543,181420.74706991517,208331.45884753624,167323.526471457,4468348.1915131025
8,El Farol,tou,9,62110.09118407065,133982.93540911636,232193.55262856127,190148.23394573462,146968.2480321335,5896835.644120202
8,El Farol,tou,10,73141.81194709592,141982.7765000674,232589.87481859268,204756.82529270407,201101.20911012104,5007547.181834809
8,El Farol,tou,11,95935.15537496208,209204.3932758494,215230.98496077684,260791.58962277535,248709.64638987073,3396036.704276334
8,El Farol,tou,12,129838.44229700335,222807.82405658075,298511.8886867366,297337.87808849,195759.55332643507,2452961.2883530385
8,El Farol,tou,13,171031.234987032,176280.489195989,312327.8120379905,298434.23420376127,245882.01497955178,1990054.9768388001
8,El Farol,tou,14,188078.33475929307,140102.3296716132,337447.87281103,302085.576602963,292769.88656876056,1741178.5917861103
8,El Farol,tou,15,180490.83446522246,173290.49307920266,270007.7952488646,289427.03390547226,304327.9049810685,1938042.8233043663
8,El Farol,tou,16,132218.97395884743,202121.6947040182,221482.98445905035,249452.6694834145,187300.19070346368,2793645.2313391156
8,El Farol,tou,17,110269.22245802732,173602.45816658734,213195.46113031785,186204.50245114762,183316.34965110256,3710979.475023373
8,El Farol,tou,18,103135.86181310598,162441.253267915,227027.19626290665,182172.48689030434,223936.1766184342,3861719.296021184
8,El Farol,tou,19,111793.22712868829,171405.7636442461,236432.12369821215,242579.1056585369,289118.6670729563,3163914.465196974
8,El Farol,tou,20,157371.66685988152,194707.17386319983,262791.74008473486,382151.18775753764,294278.2582062196,1953053.6847827053
8,El Farol,tou,21,179733.46445226754,200065.47759056592,392320.4028666434,423188.82713209064,172038.42226556432,1053540.7120759117
8,El Farol,tou,22,210166.75201316306,325260.2571932887,351310.2606718226,246657.394572412,189388.32086992014,477578.38559592055
8,El Farol,tou,23,285211.5176701254,320247.99977721204,249491.479268879,143972.30489208005,91793.02968022782,206818.13359754448
8,El Farol,tou,0,348429.64134573884,264086.8773040833,136074.45765912565,67573.82982842012,38955.073811390335,98999.3542162365
8,El Farol,tou,1,376452.7735706172,134473.99558430765,97845.98008963365,35645.35123118015,9228.36175850737,53867.98366110564
8,El Farol,tou,2,371984.88713053055,105275.55578512837,69372.8886603208,22183.67898492804,7455.370497797598,37234.49683513651
8,El Farol,tou,3,354817.30936591735,82241.65337458136,62741.06356027044,30015.976744284544,12308.351588301144,41556.29047920036
8,El Farol,tou,4,341751.1126698502,99499.83260822111,70391.70133137703,40262.76778867001,14690.798540141834,45625.9248741857
9,El Farol,tou,5,124276.99618468233,21555.492223514233,6037.216487453345,3288.0684181838237,3762.879499193714,4224.444105577722
