link_id,class,group,position,adt_obs,veh_day_model,implied_k,vcf_am
l_26,arterial,West,peripheral,34625,23296,0.15796703296703296,0.444441754808453
l_295,arterial,East,boundary,24996,38752,0.1568951279933939,1.180835826841287
l_1320,arterial,CBD,inner,12793,23904,0.12717536813922356,1.3701327990376282
l_1288,arterial,West,peripheral,25000,60512,0.14542570068746694,1.8586958747257372
l_478,arterial,West,peripheral,43962,22080,0.13768115942028986,0.34749468329124467
l_1421,arterial,West,peripheral,28195,47136,0.13238289205702647,1.216258196495394
l_527,arterial,East,peripheral,12259,8320,0.21153846153846154,0.48067879039631367
l_2130,arterial,East,peripheral,30388,384,0.4166666666666667,0.005564473302184867
l_512,arterial,East,peripheral,10658,5120,0.25,0.3940402622270277
l_1025,arterial,CBD,inner,12512,3776,0.211864406779661,0.18572927147147156
l_2687,arterial,West,peripheral,6000,13376,0.14354066985645933,1.3453224952191123
l_2422,motorway,MWY,boundary,90000,3360,0.2857142857142857,0.023920562285807422
l_919,arterial,East,peripheral,25486,25536,0.15037593984962405,0.6763991376267658
l_480,arterial,East,peripheral,14414,20096,0.15127388535031847,1.0007268244368113
l_2181,motorway,MWY,peripheral,90000,1280,0.375,0.011352809863739495
l_552,arterial,West,peripheral,43962,29728,0.12917115177610333,0.46019342837181476
l_324,arterial,West,boundary,28195,79008,0.14175779667881733,2.149527233376126
l_357,arterial,East,boundary,8479,14208,0.18018018018018017,1.301613726711471
l_348,arterial,West,peripheral,18012,9696,0.18151815181518152,0.42514686620157816
l_1745,motorway,MWY,peripheral,85000,144480,0.12181616832779624,1.189753376017025
l_988,arterial,East,boundary,9523,19360,0.19834710743801653,1.6307495416169935
l_312,arterial,CBD,inner,21939,44960,0.13167259786476868,1.3468310651247137
l_1481,arterial,CBD,inner,21939,47040,0.1326530612244898,1.3859740819269093
l_2605,arterial,West,boundary,28195,26368,0.20024271844660194,0.7095269159866712
l_1783,motorway,MWY,inner,90000,195840,0.1053921568627451,1.428107055784668
l_435,arterial,East,peripheral,9369,7616,0.14705882352941177,0.5232287929500559
l_1267,arterial,East,boundary,30388,1408,0.3409090909090909,0.02126968037774896
l_866,arterial,West,peripheral,17823,52928,0.13905683192261184,2.1928703410064756
l_117,arterial,West,peripheral,28822,47808,0.13721552878179386,1.1378563571035278
l_1415,arterial,West,peripheral,30484,61472,0.1431546069755336,1.5526196637101692
l_191,arterial,West,peripheral,28822,7840,0.22448979591836735,0.214872323290534
l_157,arterial,CBD,inner,8479,20064,0.1674641148325359,1.8676814288871728
l_958,arterial,East,peripheral,12512,17696,0.18083182640144665,1.0874133663337169
l_592,arterial,East,peripheral,18554,5760,0.16666666666666666,0.17063409409925598
l_1836,motorway,MWY,peripheral,90000,113728,0.14068655036578503,0.9106367269298955
l_986,arterial,CBD,inner,9523,9888,0.16181229773462782,0.7390969055515566
l_73,arterial,West,peripheral,43962,27488,0.13387660069848661,0.4407273374834115
l_376,arterial,East,peripheral,20157,29664,0.1779935275080906,1.1512726598378638
l_2570,arterial,West,peripheral,28195,26368,0.20024271844660194,0.709510405459597
l_1413,arterial,West,peripheral,30484,61472,0.14055179593961478,1.551981540277807
l_1489,arterial,West,peripheral,16700,52832,0.1241671714112659,1.9826441846056857
l_789,arterial,East,boundary,30388,10752,0.19345238095238096,0.209171079920593
l_2394,arterial,CBD,inner,12793,4896,0.26143790849673204,0.2707697489664455
l_1434,arterial,East,peripheral,9627,6688,0.23923444976076555,0.5995194297387153
l_177,arterial,East,peripheral,3000,12448,0.20565552699228792,3.552640795192113
l_682,arterial,West,peripheral,16734,16352,0.14677103718199608,0.7460755951401912
l_2210,arterial,East,peripheral,25748,41824,0.13006885998469778,1.1060763044093835
l_1378,arterial,East,peripheral,15481,29024,0.15986769570011025,1.4663307342199086
l_907,arterial,West,peripheral,17823,15936,0.1606425702811245,0.6402102097915275
l_391,arterial,CBD,inner,3000,12128,0.22427440633245382,3.4449845088924467
l_1823,arterial,CBD,inner,20224,54880,0.15160349854227406,2.098814313378578
l_2497,motorway,MWY,boundary,90000,158720,0.11189516129032258,1.1938053306096221
l_1956,arterial,CBD,inner,27326,23168,0.15193370165745856,0.5532863215334296
l_765,arterial,West,peripheral,16734,23200,0.15172413793103448,1.073455423429501
l_2508,arterial,East,boundary,30388,6848,0.2102803738317757,0.1373493176117029
l_852,arterial,East,peripheral,15906,49280,0.1461038961038961,2.3379156244290478
l_407,arterial,West,peripheral,12562,10016,0.14376996805111822,0.571797978040207
l_697,arterial,West,peripheral,17823,56256,0.13936291240045506,2.326323477973508
l_1494,arterial,West,peripheral,25694,4352,0.22058823529411764,0.09451936778461638
l_801,arterial,West,peripheral,12562,23104,0.1523545706371191,1.279878290371982
l_213,arterial,West,peripheral,28195,47712,0.1374916163648558,1.2228620284610179
l_2562,motorway,MWY,peripheral,90000,189536,0.10805335134222523,1.382543615629961
l_1779,arterial,West,peripheral,19825,48672,0.1282051282051282,1.5365063088455673
l_749,arterial,West,peripheral,16734,26720,0.1437125748502994,1.2155260577401246
l_1833,arterial,East,peripheral,6446,1568,0.30612244897959184,0.1478841500754426
l_488,arterial,West,peripheral,43962,25568,0.1439299123904881,0.4123587667524896
l_344,arterial,West,peripheral,16734,15712,0.15274949083503056,0.716274092238019
l_915,arterial,West,peripheral,30484,143232,0.13181411974977658,3.577733281746223
l_486,arterial,East,peripheral,27324,22112,0.15918958031837915,0.4690535466043958
l_1348,arterial,West,peripheral,30484,51232,0.1561524047470331,1.3257429784054502
l_1109,arterial,West,boundary,23275,4096,0.4296875,0.17742999055258885
l_982,arterial,East,peripheral,27324,22560,0.1773049645390071,0.5229322296788077
l_115,arterial,West,peripheral,28822,44576,0.1399856424982053,1.0534343535233552
l_1597,arterial,CBD,inner,30388,19552,0.18003273322422259,0.4764525814583196
l_51,arterial,CBD,inner,12259,7424,0.1939655172413793,0.4791360078223651
l_1152,arterial,West,peripheral,13785,34304,0.14458955223880596,1.6351988366859354
l_950,arterial,CBD,inner,13785,30080,0.14361702127659576,1.4201932318039499
l_896,arterial,West,boundary,9523,15712,0.1934826883910387,1.0758478969509804
l_2623,arterial,West,peripheral,20224,60640,0.16094986807387862,2.1682490695994407
l_40,arterial,West,peripheral,43962,15040,0.1276595744680851,0.21938724986556926
l_1211,arterial,West,boundary,23275,8320,0.17307692307692307,0.21377189796882684
l_2031,arterial,East,boundary,20224,51584,0.13647642679900746,2.00794165637224
l_719,arterial,East,peripheral,27324,83168,0.1462100808003078,2.176759216949739
l_194,arterial,East,boundary,16700,576,0.5555555555555556,0.018970561015358923
l_759,arterial,East,peripheral,15481,30656,0.16701461377870563,1.5737938565450356
l_1819,arterial,West,peripheral,34625,25632,0.149812734082397,0.5068470450468778
l_832,arterial,West,peripheral,43962,13632,0.12910798122065728,0.18211840455237502
l_1228,arterial,East,boundary,30388,22176,0.16594516594516595,0.5181982304870392
l_1323,arterial,East,boundary,23275,9664,0.2152317880794702,0.2826144317479327
l_877,arterial,West,peripheral,8296,16256,0.15748031496062992,1.4310871162198022
l_472,arterial,East,peripheral,12793,23200,0.14482758620689656,1.3491745575380252
l_551,arterial,West,peripheral,43962,29728,0.12917115177610333,0.4601342809067332
l_113,arterial,West,peripheral,18012,12896,0.17369727047146402,0.5467232575499088
l_1771,arterial,East,peripheral,20157,34304,0.17257462686567165,1.3503772918335282
l_313,arterial,East,peripheral,10821,44480,0.14028776978417265,3.1749057170998483
l_990,arterial,West,peripheral,12512,6976,0.1834862385321101,0.3339419224834488
l_1191,arterial,West,peripheral,30484,57888,0.146489773355445,1.4931477512381104
l_300,arterial,West,peripheral,18012,12256,0.16971279373368145,0.530732465237957
l_1186,motorway,MWY,peripheral,95000,55456,0.1529140219272937,0.4840772099052353
l_698,arterial,West,peripheral,28195,48256,0.14257294429708223,1.2505995531299867
l_2655,arterial,West,peripheral,28585,8864,0.23465703971119134,0.2188519157622153
l_2388,arterial,CBD,inner,30388,19168,0.18363939899833054,0.47736065002108213
l_2182,motorway,MWY,boundary,90000,2048,0.234375,0.009917732592400972
l_77,arterial,East,peripheral,9627,8832,0.23550724637681159,0.5769537210968286
l_2288,arterial,West,peripheral,19825,50144,0.13082322910019145,1.5728593233289825
l_323,arterial,East,peripheral,15481,43616,0.16140865737344093,2.102210445733597
l_625,arterial,CBD,inner,16293,24800,0.14193548387096774,0.8324884549431396
l_210,arterial,West,peripheral,18012,11680,0.1780821917808219,0.5178666453910863
l_2597,arterial,CBD,inner,30388,20384,0.1726844583987441,0.4889085974770071
l_771,arterial,CBD,inner,25748,16960,0.16981132075471697,0.4827597899091882
l_261,arterial,CBD,inner,25748,5856,0.2459016393442623,0.18515888870982733
l_64,arterial,East,peripheral,10821,42688,0.1424287856071964,3.0792879403742126
l_378,arterial,East,peripheral,20157,29664,0.16720604099244876,1.1526912361595294
l_507,arterial,CBD,inner,34625,99232,0.13544018058690746,2.099890235308449
l_111,arterial,East,peripheral,34625,22368,0.15021459227467812,0.4394213714753711
l_805,arterial,East,peripheral,27324,21792,0.1395007342143906,0.5129576518932651
l_1957,arterial,CBD,inner,27326,22976,0.1532033426183844,0.5480531884972493
l_798,arterial,East,peripheral,15481,30656,0.16701461377870563,1.5742942257054882
l_993,arterial,East,peripheral,27324,29792,0.1611170784103115,0.7345446777355753
l_1285,arterial,East,boundary,23275,9664,0.2152317880794702,0.2825833102453545
l_495,arterial,West,peripheral,17823,8640,0.2037037037037037,0.4131409440250085
l_440,arterial,West,peripheral,43962,11104,0.1729106628242075,0.1795139782110029
l_1868,arterial,CBD,inner,30388,19872,0.1610305958132045,0.46032760187475297
l_2131,arterial,East,peripheral,30388,384,0.4166666666666667,0.005562042848538035
l_199,arterial,CBD,inner,12615,40640,0.15748031496062992,2.532233462061187
l_613,arterial,West,peripheral,17823,13120,0.17073170731707318,0.5318799978637685
l_585,arterial,East,peripheral,15481,27104,0.1652892561983471,1.3811507121215798
l_797,arterial,West,peripheral,25486,12928,0.1485148514851485,0.30221686442206275
l_2358,arterial,East,boundary,15177,3328,0.19230769230769232,0.12074154578176723
l_35,arterial,West,peripheral,43962,15040,0.1276595744680851,0.21921930163409092
l_844,arterial,East,peripheral,18554,6656,0.21634615384615385,0.2978632058749138
l_1798,arterial,West,peripheral,34625,124896,0.13579297975915963,2.8060263632355005
l_2115,motorway,MWY,peripheral,90000,113792,0.13357705286839144,0.9100726834566666
l_518,arterial,East,peripheral,12000,43616,0.16140865737344093,2.7108757632162668
l_2209,arterial,CBD,inner,15177,31200,0.13846153846153847,1.4453004301399222
l_938,arterial,East,peripheral,6838,4160,0.38461538461538464,0.40395444590991453
l_2297,arterial,West,peripheral,30484,55968,0.1457975986277873,1.436307619814937
l_1271,arterial,West,peripheral,27326,11456,0.16759776536312848,0.2810419177733554
l_589,arterial,East,peripheral,18554,10528,0.16717325227963525,0.3797059565868564
l_864,arterial,CBD,inner,3000,10912,0.21994134897360704,3.2678225448640674
l_1581,arterial,CBD,inner,8479,16352,0.18590998043052837,1.589199832616626
l_1901,motorway,MWY,boundary,90000,142112,0.12046836298131051,1.1030546151904843
l_451,arterial,East,peripheral,15906,13152,0.18248175182481752,0.6131664621681473
l_188,arterial,West,peripheral,12815,19168,0.15025041736227046,1.0906218498194478
l_960,arterial,East,peripheral,27324,19168,0.15025041736227046,0.4667024354616146
l_1544,motorway,MWY,peripheral,85000,118080,0.13414634146341464,1.0861695351436518
l_385,arterial,East,peripheral,15906,10656,0.18018018018018017,0.5248928348576726
l_684,arterial,CBD,inner,8479,13600,0.1411764705882353,1.0531712900571273
l_2360,arterial,West,boundary,23275,10176,0.22012578616352202,0.2886792865628424
l_983,arterial,West,peripheral,16293,3744,0.2564102564102564,0.19718426084795534
l_167,arterial,East,boundary,24996,34176,0.1451310861423221,1.0117676986290511
l_257,arterial,West,peripheral,28822,6976,0.2981651376146789,0.18726580834533404
l_266,arterial,East,peripheral,27324,20960,0.16793893129770993,0.45317877787191807
l_2665,arterial,West,peripheral,3000,384,0.8333333333333334,0.17608772861256622
l_936,arterial,CBD,inner,8869,9184,0.20905923344947736,0.8003835591553357
l_861,arterial,East,peripheral,10821,46336,0.14157458563535913,3.3199646832468486
l_456,arterial,East,peripheral,10658,11040,0.17391304347826086,0.7912788275890759
l_1834,motorway,MWY,peripheral,90000,71968,0.11783014673188083,0.5246656644057776
l_174,arterial,West,peripheral,9523,9632,0.16611295681063123,0.7124492424176544
l_985,arterial,West,peripheral,11780,214624,0.0887132846280006,10.704526301150025
l_683,arterial,West,peripheral,16734,25760,0.14906832298136646,1.1690706365178214
l_209,arterial,West,peripheral,34625,24064,0.1529255319148936,0.46489545749010885
l_604,arterial,West,peripheral,28822,43936,0.1347414420975965,1.0442877375290365
l_860,arterial,CBD,inner,13785,21888,0.1608187134502924,1.0881694211110464
l_743,arterial,West,boundary,16293,38976,0.1272577996715928,1.45530854834803
l_471,arterial,West,peripheral,12562,20864,0.14570552147239263,1.1754485279740094
l_500,arterial,CBD,inner,12793,13888,0.1728110599078341,0.9588816450120693
l_1773,arterial,East,boundary,25748,13824,0.23148148148148148,0.48457361986648173
l_533,arterial,CBD,inner,12793,14688,0.17429193899782136,0.9575732765449886
l_1067,arterial,East,peripheral,20157,29984,0.17609391675560299,1.1976425349538187
l_278,arterial,West,peripheral,28822,9472,0.2533783783783784,0.26174709073207425
l_118,arterial,East,peripheral,28822,53056,0.14173703256936068,1.304070325150631
l_402,arterial,East,peripheral,18554,8608,0.14869888475836432,0.31826749035434554
l_1841,arterial,CBD,inner,12793,24992,0.13444302176696543,1.4561920937978319
l_398,arterial,CBD,inner,14414,18112,0.1413427561837456,0.9055006380063251
l_2457,motorway,MWY,peripheral,85000,4800,0.3,0.04157819835578934
l_813,arterial,West,peripheral,25486,12928,0.1485148514851485,0.30211721896386556
l_2596,arterial,West,peripheral,25694,1568,0.40816326530612246,0.033358564128489594
l_928,arterial,East,peripheral,25748,30144,0.14331210191082802,0.8073884908277081
l_739,arterial,East,boundary,30388,10496,0.19817073170731708,0.2092143914219749
l_2085,motorway,MWY,peripheral,85000,141120,0.11678004535147392,1.1605330373408616
l_780,arterial,West,peripheral,28195,48704,0.14126149802890933,1.246742558746621
l_810,arterial,West,boundary,16700,19456,0.12335526315789473,0.7578214806997958
l_1381,arterial,East,peripheral,12000,7904,0.20242914979757085,0.38215542494705707
l_331,arterial,East,boundary,18554,0,0,0
l_2504,arterial,East,boundary,27326,44128,0.12690355329949238,0.9092969863665286
l_2468,motorway,MWY,peripheral,95000,158592,0.14225181598062955,1.3121109676608258
l_921,arterial,West,boundary,16700,56096,0.11979463776383342,2.1070430110180385
l_1365,arterial,East,peripheral,12000,39168,0.14705882352941177,2.5272615639172744
l_674,arterial,East,peripheral,15906,12512,0.16624040920716113,0.5788388052911537
l_2048,arterial,East,boundary,21939,82144,0.1382937280872614,2.505929381182747
l_1770,motorway,MWY,peripheral,90000,197920,0.12772837510105092,1.5644540763718147
l_826,arterial,East,peripheral,18554,8608,0.14869888475836432,0.3182438484236867
l_234,arterial,CBD,inner,25748,16832,0.17110266159695817,0.48280010676514634
l_632,arterial,CBD,inner,21939,48896,0.13743455497382198,1.4563753360807064
l_1552,motorway,MWY,peripheral,85000,144160,0.11986681465038845,1.1848805599097727
l_1820,arterial,East,peripheral,9523,22624,0.21923620933521923,1.8365246262486596
l_377,arterial,East,peripheral,9627,11360,0.19718309859154928,0.6625281453516667
l_1096,arterial,East,peripheral,27324,22560,0.18439716312056736,0.5382245090965132
l_2532,arterial,East,boundary,30388,22176,0.16594516594516595,0.5247793802987241
l_668,arterial,East,peripheral,10821,49920,0.13782051282051283,3.51585219764039
l_657,arterial,East,peripheral,9369,6336,0.17676767676767677,0.4644501793462633
l_718,arterial,West,boundary,11780,216000,0.1274074074074074,13.428382172560317
l_867,arterial,East,peripheral,12000,8064,0.25793650793650796,0.5513751828425614
l_767,arterial,East,boundary,12793,39008,0.15176374077112387,2.2623244202578148
l_2436,arterial,CBD,inner,23275,4992,0.19230769230769232,0.1528840067755359
l_503,arterial,West,boundary,16700,19264,0.11627906976744186,0.7526868550789424
l_2688,arterial,CBD,inner,27326,25312,0.1390644753476612,0.564620953160024
l_906,arterial,West,peripheral,28195,47456,0.13149022252191503,1.213657289051552
l_411,arterial,West,peripheral,12562,14624,0.1422319474835886,0.7972703541031808
l_536,arterial,CBD,inner,12793,23200,0.14482758620689656,1.349494893621775
l_2449,arterial,West,peripheral,30484,55968,0.1457975986277873,1.4357334174927419
l_2180,motorway,MWY,peripheral,95000,157952,0.14282820097244733,1.3050948777647355
l_865,arterial,West,peripheral,28822,6528,0.24509803921568626,0.1821229958548643
l_663,arterial,East,boundary,21939,36384,0.158311345646438,1.1428385276552244
l_301,arterial,West,peripheral,18012,12256,0.16971279373368145,0.5308092613713885
l_1726,arterial,CBD,inner,9523,18592,0.18072289156626506,1.5108363740342388
l_2302,arterial,East,peripheral,15177,3136,0.20408163265306123,0.12986914845690553
l_1182,arterial,West,peripheral,6000,0,0,0
l_1786,arterial,West,peripheral,28195,960,0.6666666666666666,0.03520633651772219
l_437,arterial,West,peripheral,17823,7680,0.1875,0.3684058135886385
l_1862,arterial,East,peripheral,6446,1728,0.37037037037037035,0.18739803691629825
l_750,arterial,East,peripheral,18554,8160,0.1568627450980392,0.2974672602853453
l_799,arterial,West,peripheral,43962,25312,0.13274336283185842,0.3785019007466854
l_648,arterial,East,boundary,8869,5536,0.26011560693641617,0.49502189076611214
l_406,arterial,West,peripheral,12562,10464,0.13761467889908258,0.6044528342400868
l_1284,motorway,MWY,peripheral,90000,0,0,0
l_1775,motorway,MWY,peripheral,95000,169888,0.13844415144094932,1.4059254623478754
l_642,arterial,East,peripheral,18554,8416,0.1520912547528517,0.282627717034485
l_269,arterial,West,peripheral,17823,52928,0.13905683192261184,2.192676068625084
l_2507,arterial,West,peripheral,34625,1376,0.23255813953488372,0.01828075077191421
l_139,arterial,East,peripheral,12000,9312,0.1718213058419244,0.4370821545470269
l_1081,arterial,East,boundary,23275,9408,0.22108843537414966,0.2905924589105618
l_513,arterial,CBD,inner,4804,8832,0.3079710144927536,1.7142458528066733
l_1349,motorway,MWY,peripheral,85000,45664,0.14716187806587247,0.4406688827392651
l_827,arterial,West,peripheral,19825,43872,0.13129102844638948,1.4448467550880233
l_670,arterial,East,peripheral,21939,37152,0.15503875968992248,1.1429343410861668
l_634,arterial,CBD,inner,25748,3808,0.33613445378151263,0.14037037115344358
l_417,arterial,West,boundary,16293,3104,0.25773195876288657,0.10229082541635737
l_2336,arterial,CBD,inner,30388,26400,0.18787878787878787,0.6933954104605627
l_2171,arterial,West,peripheral,7783,14016,0.17123287671232876,1.4774297249290291
l_2472,arterial,CBD,inner,9523,13984,0.1945080091533181,0.9700187670181473
l_656,arterial,East,peripheral,9369,7616,0.14705882352941177,0.5232923673189716
l_790,arterial,West,peripheral,43962,7904,0.16194331983805668,0.12628828684279786
l_484,arterial,East,peripheral,9369,6336,0.17676767676767677,0.4644506392933606
l_2021,arterial,CBD,inner,20224,51296,0.15283842794759825,1.9436725494275953
l_193,arterial,CBD,inner,15177,31520,0.13705583756345177,1.5032515720432464
l_630,arterial,East,boundary,21939,43616,0.13573000733675716,1.332372499593346
l_85,arterial,West,peripheral,15177,8032,0.17928286852589642,0.3960627130470457
l_2212,arterial,West,peripheral,28195,46880,0.13310580204778158,1.2125474244727428
l_964,arterial,East,boundary,25748,25280,0.1518987341772152,0.6715670356305417
l_288,arterial,West,peripheral,12562,15264,0.13626834381551362,0.8062761764201624
l_1893,motorway,MWY,peripheral,90000,960,0.3333333333333333,0.007842098812425001
l_94,arterial,West,peripheral,15177,8224,0.17509727626459143,0.3906017454887586
l_1756,arterial,CBD,inner,4804,640,0.75,0.12857931046088916
l_1108,arterial,West,peripheral,19779,1312,0.36585365853658536,0.050763697956701284
l_1024,arterial,East,peripheral,3000,30592,0.18305439330543932,7.978134559588375
l_2106,arterial,East,peripheral,18554,3936,0.2845528455284553,0.1441868169496194
l_696,arterial,West,boundary,9523,11232,0.18518518518518517,0.7046034230779886
l_962,arterial,CBD,inner,9523,1536,0.4166666666666667,0.15155384620837634
l_509,arterial,CBD,inner,25486,28288,0.16968325791855204,0.7496873244698389
l_458,arterial,West,peripheral,25486,18400,0.16521739130434782,0.4655773222396275
l_446,arterial,West,peripheral,43962,11104,0.1729106628242075,0.17955550980806684
l_2258,motorway,MWY,peripheral,90000,3040,0.3157894736842105,0.02563506625849191
l_158,arterial,CBD,inner,25748,20800,0.15384615384615385,0.5380568498484717
l_362,arterial,West,peripheral,28195,47520,0.12794612794612795,1.2276957576824319
l_1858,arterial,CBD,inner,30388,13888,0.1728110599078341,0.30646102631144395
l_828,arterial,CBD,inner,24996,36320,0.15859030837004406,1.0797673697732204
l_1282,arterial,East,peripheral,20224,51392,0.136986301369863,2.0041999694581407
l_239,arterial,East,peripheral,15481,30912,0.18115942028985507,1.6225330786806447
l_2152,motorway,MWY,peripheral,90000,14656,0.13100436681222707,0.09541593953374164
l_228,arterial,West,peripheral,12562,23104,0.1592797783933518,1.2797927132815876
l_2627,arterial,East,boundary,18554,2528,0.31645569620253167,0.07236877656094805
l_568,arterial,West,peripheral,19825,47104,0.1324728260869565,1.5057448009474055
l_1079,arterial,East,boundary,20157,43616,0.16507703595011006,1.6147321136599357
l_159,arterial,East,peripheral,12000,8672,0.18450184501845018,0.43483895102804715
l_201,arterial,East,boundary,16700,704,0.45454545454545453,0.0215533783471513
l_1377,arterial,East,peripheral,15481,14624,0.22975929978118162,0.7885443059005804
l_647,arterial,CBD,inner,8869,5728,0.30726256983240224,0.47557441559967933
l_932,arterial,West,boundary,34625,98208,0.13685239491691104,2.067798523404165
l_968,arterial,CBD,inner,24996,34560,0.14351851851851852,1.0204368667389578
l_50,arterial,CBD,inner,25748,20032,0.14376996805111822,0.5241748735366939
l_59,arterial,West,peripheral,28195,49888,0.14432328415651058,1.2736014632911798
l_1490,arterial,East,peripheral,22621,141152,0.11902063024257538,4.353489830948389
l_995,arterial,East,boundary,9523,10304,0.15527950310559005,0.788039368601205
l_1486,arterial,West,peripheral,19825,48672,0.1282051282051282,1.5363475746119915
l_1117,arterial,East,peripheral,21939,960,0.6666666666666666,0.05338454717781026
l_429,arterial,East,peripheral,15906,13472,0.17814726840855108,0.6168779579959031
l_108,arterial,West,peripheral,16204,34496,0.12523191094619665,1.4157076582350954
l_685,arterial,CBD,inner,8479,15904,0.1710261569416499,1.339512816629994
l_955,arterial,East,boundary,30388,10752,0.19345238095238096,0.2093243256388934
l_1730,arterial,West,peripheral,7783,12960,0.16049382716049382,1.3738787711949472
l_227,arterial,East,peripheral,27324,32672,0.14691478942213515,0.8086101574514717
l_2626,motorway,MWY,peripheral,85000,1152,0.4166666666666667,0.008150839119017253
l_1001,arterial,East,peripheral,12000,640,0.5,0.019845509110877697
l_963,arterial,West,peripheral,16700,20800,0.13076923076923078,0.8159231216086247
l_501,arterial,CBD,inner,12793,14272,0.1681614349775785,0.9780063697684066
l_0,arterial,West,peripheral,4318,19200,0.15833333333333333,3.2455648163345843
l_82,arterial,West,peripheral,17823,10240,0.171875,0.460964377609479
l_2426,arterial,CBD,inner,30388,24608,0.18855656697009102,0.6551747501993361
l_511,arterial,East,peripheral,10658,7040,0.18181818181818182,0.5024432353512
l_2309,arterial,West,peripheral,12000,20320,0.1732283464566929,1.242984762204017
l_615,arterial,CBD,inner,16293,21600,0.13333333333333333,0.703731731636351
l_409,arterial,West,peripheral,28195,74592,0.132990132990133,2.007407589570723
l_1316,arterial,East,peripheral,12615,14880,0.1827956989247312,0.9664532003651406
l_123,arterial,West,peripheral,12562,13344,0.13189448441247004,0.72642813384095
l_41,arterial,CBD,inner,8869,5792,0.24861878453038674,0.49788933580527384
l_1746,motorway,MWY,peripheral,85000,144480,0.12181616832779624,1.1890708881580245
l_1189,arterial,West,peripheral,3000,960,0.5,0.11506697400531739
l_2083,motorway,MWY,inner,90000,198912,0.1262870012870013,1.5739624744754546
l_153,arterial,West,peripheral,43962,19008,0.15151515151515152,0.28819527962792113
l_1792,arterial,East,boundary,21939,48128,0.13962765957446807,1.4337232869608074
l_2334,arterial,East,peripheral,9523,21152,0.21936459909228442,1.7332266578550646
l_254,arterial,West,peripheral,16734,14816,0.16198704103671707,0.671644262550332
l_374,arterial,East,peripheral,9627,8192,0.21484375,0.5224930461491886
l_2365,arterial,East,peripheral,20224,51392,0.136986301369863,2.0040963657890596
l_631,arterial,East,peripheral,21939,43360,0.13653136531365315,1.3114965161698862
l_137,arterial,CBD,inner,25486,85600,0.14018691588785046,2.319653553747106
l_802,arterial,West,peripheral,17823,36672,0.13525305410122165,1.4948195950290877
l_1865,arterial,East,peripheral,25748,42400,0.12830188679245283,1.1235608056775774
l_363,arterial,East,boundary,4804,8832,0.3079710144927536,1.7148415667052626
l_2346,motorway,MWY,peripheral,85000,141120,0.11791383219954649,1.1603316864183844
l_498,arterial,West,peripheral,17823,18496,0.17301038062283736,0.7014716314793602
l_155,arterial,East,peripheral,27324,89024,0.14378145219266714,2.3246269672416284
l_52,arterial,East,peripheral,24996,41792,0.16462480857580397,1.3028589225659388
l_1744,motorway,MWY,peripheral,85000,141120,0.11791383219954649,1.160182516276863
l_187,arterial,CBD,inner,30388,12992,0.18472906403940886,0.3153403088559506
l_1788,arterial,CBD,inner,21939,84096,0.14840182648401826,2.5717880537932354
l_2046,arterial,West,boundary,12512,7648,0.18828451882845187,0.3769107208021319
l_42,arterial,East,peripheral,18554,6656,0.21634615384615385,0.29795713638025034
l_314,arterial,West,boundary,9523,960,0.3333333333333333,0.06953701428711256
l_369,arterial,CBD,inner,16293,31200,0.13333333333333333,1.076461625673325
l_652,arterial,West,peripheral,19825,44320,0.1299638989169675,1.4685575472846784
l_930,arterial,West,peripheral,17823,8000,0.22,0.38151785036172803
l_397,arterial,East,peripheral,18554,7584,0.16877637130801687,0.2749755677531552
l_814,arterial,East,peripheral,18554,30080,0.19680851063829788,1.173313648691693
l_791,arterial,West,peripheral,30484,144512,0.13507528786536757,3.613181741989608
l_2306,motorway,MWY,peripheral,85000,105664,0.1377952755905512,0.9862294275156447
l_878,arterial,West,peripheral,16293,2784,0.28735632183908044,0.14146864326816025
l_162,arterial,West,peripheral,12562,11424,0.15406162464985995,0.632000878108144
l_489,arterial,West,peripheral,43962,22848,0.1330532212885154,0.3309556147812767
l_701,arterial,CBD,inner,13785,6752,0.16587677725118483,0.3722538351347181
l_238,arterial,CBD,inner,25486,28480,0.16853932584269662,0.7380822470137646
l_1263,arterial,East,peripheral,27326,22848,0.15406162464985995,0.536218292451619
l_773,arterial,CBD,inner,16293,37632,0.11904761904761904,1.388449308177183
l_2338,arterial,West,peripheral,8296,7872,0.18292682926829268,0.6609132074714374
l_1273,arterial,West,peripheral,23275,9408,0.15306122448979592,0.2371215039131452
l_1446,motorway,MWY,peripheral,90000,320,1,0.002575671463119687
l_229,arterial,CBD,inner,12512,3968,0.24193548387096775,0.18551250576492115
l_2466,arterial,CBD,inner,30388,20704,0.17001545595054096,0.49175243132141716
l_610,arterial,CBD,inner,21939,77952,0.1477832512315271,2.339412989300106
l_591,arterial,East,peripheral,15481,41728,0.15720858895705522,2.028601850474926
l_529,arterial,East,peripheral,15906,11104,0.1729106628242075,0.5497713440402875
l_822,arterial,CBD,inner,25748,17792,0.1528776978417266,0.4787251985487154
l_742,arterial,East,peripheral,27324,20832,0.16897081413210446,0.45435536330033427
l_1903,arterial,East,peripheral,22621,141152,0.11788710043074133,4.363193658640266
l_976,arterial,East,peripheral,27324,28416,0.15765765765765766,0.6945733805060695
l_75,arterial,East,peripheral,10821,41408,0.14683153013910355,2.987941942451907
l_1614,arterial,East,peripheral,20157,29056,0.1762114537444934,1.1440934329551755
