link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2
l_535,,boundary,arterial,East,0.9380129758461659,5.0158406420138295,F,66.89691065895856,38.541538023179406,66.96610027265491,38.756474806697
l_885,,peripheral,arterial,West,0.3682563063892469,0.5404925596641265,C,44.96453376525631,64.78170908055317,45.080153375260146,65.15795934813434
l_432,,peripheral,arterial,West,0.9552619009711829,2.5672381668002373,F,32.22183634060601,40.93435165342156,32.484114490381536,41.010640804606915
l_728,,peripheral,arterial,West,0.6732873253661,1.4737650360913257,F,20.06963750384834,73.15485135126279,20.832376903800007,73.24907673454601
l_813,,peripheral,arterial,West,0.47084673938632976,0.8528241437292827,E,55.47809825859257,37.07601636840812,55.7186490833935,37.152675638354886
l_1479,,boundary,arterial,East,0,0,A,82.08185256660941,48.47719424489277,82.65695102383421,49.00708608487663
l_1441,SH1N,peripheral,motorway,MWY,0.13333333333333333,0.14500717936043211,A,49.46543214955634,61.239851465623666,50.157972579024026,58.55544635747299
l_1838,SH16,peripheral,motorway,MWY,0.1411764705882353,0.10360053538768697,A,44.31904864262321,20.146045198764536,46.71461786604591,22.750719440385005
l_452,,peripheral,arterial,East,0.7544322897019992,1.1458708471211356,F,86.30464763124547,25.31830684031228,86.5711067584788,24.44851815304411
l_1381,,peripheral,arterial,East,2,1.2265365986061567,F,104.52009164720675,17.061224643942403,104.75050162513983,17.759631560391824
l_239,,peripheral,arterial,East,0.7751437245655965,2.7736485582001844,F,111.54850085396642,26.741005480237508,111.75216333083571,27.169636685945253
l_795,,inner,arterial,CBD,0.47084673938632976,0.8492704834990792,E,56.484763047102184,37.4358875262841,56.988096828092516,37.61582131624459
l_583,,peripheral,arterial,East,1.2828736369467608,4.761560586842809,F,116.91170598033048,35.69492072497664,117.52679206590972,36.034785050545715
l_1885,SH1N,peripheral,motorway,MWY,0.4,1.517064000045391,F,25.292236175241566,90.0591968779582,27.578237516808805,87.82842725419826
l_86,,inner,arterial,CBD,0.6990834239552587,0.7817174186589809,D,77.47989218787542,42.99480779658112,80.05201178107251,45.703972737526854
l_822,,inner,arterial,CBD,0.6990834239552587,1.0709680045907728,F,74.37225085683323,39.53875972036199,75.1054356537735,40.39006990359467
