day,rule,regime,hour,fA,fB,fC,fD,fE,fF
2,El Farol,No-Charge,18,98783.88996694743,142518.705372554,262848.3500922016,195956.3243326121,263888.2436300341,3817075.970010841
2,El Farol,No-Charge,19,107982.2396113242,164170.46188503227,250166.51380711969,274685.448118531,301424.2562272438,3232575.2368417154
2,El Farol,No-Charge,20,131452.81286046762,210528.46779532055,246970.91791050642,356809.801652657,259272.02586888,2311586.9509993633
2,El Farol,No-Charge,21,183717.79374387919,212028.70025580158,373580.95308450813,402035.6281611491,243988.4573364697,993967.4630488477
2,El Farol,No-Charge,22,244395.73783217836,273345.53197855887,391899.4798483008,187565.7616721621,102088.90712090916,364051.4413875682
2,El Farol,No-Charge,23,303062.5676959513,223870.4425031647,264078.4970002233,97309.63207748522,50035.279856616595,163057.4772489973
2,El Farol,No-Charge,0,312554.76569164573,228278.1695414461,123834.59714829866,42857.9517715513,12895.183180229098,97752.80395029653
2,El Farol,No-Charge,1,318693.17058271694,176946.2576818928,40612.63473380855,6469.769616094446,4522.709199891317,62628.5260394838
2,El Farol,No-Charge,2,328291.21464262414,139463.61894556443,38562.00359550058,4834.799575559195,4547.215887583319,56855.15629128537
2,El Farol,No-Charge,3,335976.5854653664,128236.14720601174,31151.519352273794,6445.036463511557,5645.77682466369,53432.68560173538
2,El Farol,No-Charge,4,333622.64351714955,128141.3714987954,43594.837281336964,19168.0535770835,12272.971110032157,47333.87800466522
3,El Farol,No-Charge,5,165769.310206514,54384.884740661844,19560.277472127684,3091.6941089128445,3081.180398343255,9178.505495789179
3,El Farol,No-Charge,6,299778.47802225134,237249.5706537204,173917.49313583606,98136.97706689988,87323.27337050148,146547.75738850655
3,El Farol,No-Charge,7,170639.72748669115,219524.99149597107,306063.0634133445,325802.6890671573,276603.14769834164,1468353.4931382455
3,El Farol,No-Charge,8,78154.6286464039,144732.4950757281,229602.45927147288,242019.83558031113,172651.82929910097,4372251.2016090145
3,El Farol,No-Charge,9,63705.86020800146,146812.03910983948,217729.08497300994,197419.47070792204,158385.16376310354,5658859.0788574675
3,El Farol,No-Charge,10,86317.95698948615,152941.41603886004,213907.96150970724,188724.4293330358,172902.01755656308,5021629.296350103
3,El Farol,No-Charge,11,111273.14311171118,180543.33992224076,194379.68112311617,322728.6668776108,237607.34650251866,3425276.211448121
3,El Farol,No-Charge,12,146762.38602222805,189955.1780493033,293731.60309559136,219092.52450049715,308993.39840837725,2441391.374266038
3,El Farol,No-Charge,13,167256.63509022724,179953.76883407222,286272.1383194388,337182.10563679156,251018.60607667037,2008070.7855998452
3,El Farol,No-Charge,14,160202.24228262005,196678.14983472665,389612.10843264766,288764.99893272045,171933.95976868898,1760811.8726193847
3,El Farol,No-Charge,15,145534.98415184236,194789.24214738692,229861.0717277787,448265.25539317983,295425.58850203233,1978609.1452199675
3,El Farol,No-Charge,16,122439.08719541835,182149.14905329942,189518.99968013028,389183.2323790167,342096.31553518045,2544673.010390028
3,El Farol,No-Charge,17,106804.41240012938,165718.89619275322,199444.17313424087,203398.5064600957,267792.83269579976,3708757.097032919
3,El Farol,No-Charge,18,92238.74539896066,182485.69423712516,221057.58769104476,186963.14108959597,208032.69497892473,4023815.497195661
3,El Farol,No-Charge,19,100585.20333067708,198984.90419801587,251992.54387417217,207974.38496801097,200698.14823064234,3386952.029940032
3,El Farol,No-Charge,20,152894.35274875697,206246.1360476186,211012.8848128571,305481.49118134205,303133.70692982397,2188485.513128321
3,El Farol,No-Charge,21,185482.89387687246,221710.68735481,313739.1810959518,390028.79339656385,258600.34098346427,1156708.0130925903
3,El Farol,No-Charge,22,241580.5602522725,292744.3120637827,350763.08167756366,264759.243267563,120088.54264412115,424880.7866029056
3,El Farol,No-Charge,23,326537.9568491956,299294.2154612573,157209.26407461578,62164.93765980585,38499.3551984182,135000.49453615467
3,El Farol,No-Charge,0,375654.7731544003,161656.17646421265,68828.50043134252,49049.172981494026,18972.139008934715,59946.047907588705
3,El Farol,No-Charge,1,373206.1852670981,139723.41027688322,81975.5994639551,44038.83797482295,16786.93488725964,55664.82815208334
3,El Farol,No-Charge,2,350866.5468930262,96623.30156773997,60212.94321261478,24099.63698001007,8746.747488341236,41573.84587509964
3,El Farol,No-Charge,3,312494.25234537985,99767.05696568379,29346.94108303754,16391.591834818213,1856.011747741383,35846.89712033251
3,El Farol,No-Charge,4,295496.8329143275,77175.17356945164,44679.25131525751,6664.701519195226,5300.79881629152,25610.204960094536
4,El Farol,No-Charge,5,168990.74862874538,26043.457152875806,9910.476993763412,2883.231955268724,2409.4440273138766,11595.78880834351
4,El Farol,No-Charge,6,288285.99121962773,287211.1068999729,162390.97321119285,73239.06327654593,49789.94388684348,165817.47422649805
4,El Farol,No-Charge,7,163417.15480807636,240051.47003422517,362062.145962349,394398.2115250428,225278.91758377806,1030667.7367422755
4,El Farol,No-Charge,8,103740.3447351825,163330.54343097282,201361.2001361841,235166.023414794,230821.6156707011,3926879.3202417693
4,El Farol,No-Charge,9,79258.5233701663,119429.94729954246,180498.58676085414,232365.47706924553,153333.7048917981,5846189.505541177
4,El Farol,No-Charge,10,86743.02293912007,160752.46883260395,171415.68653507615,182091.50489690338,194045.2433457692,5101591.52137854
4,El Farol,No-Charge,11,97311.08549229683,187095.03101095362,196751.3458988326,315732.3611275692,240816.8956060568,3549843.1740328427
4,El Farol,No-Charge,12,139946.8820946567,174363.2316973554,307556.7089119591,263316.94901066733,307915.84475905844,2392265.399431921
4,El Farol,No-Charge,13,148807.76111772834,174552.66780287775,297597.786848881,280496.8711093581,296255.51251144556,2160992.425665389
4,El Farol,No-Charge,14,170877.29402561826,150727.69475337816,250701.48535981352,334255.27484939503,333579.8611901288,1940582.42190933
4,El Farol,No-Charge,15,145481.15075444913,210323.6552452719,243832.9133793573,462534.66259559494,213233.4806994175,1960416.4140669294
4,El Farol,No-Charge,16,123992.7067880668,196525.27550263092,162721.01082538938,413818.39513709594,295762.11987099185,2493828.2846199092
4,El Farol,No-Charge,17,107603.23183880316,157538.45926244784,236195.70352613096,193257.1009445089,223183.86016847857,3763649.720498871
4,El Farol,No-Charge,18,80779.0519516985,137612.7907542184,285601.4378504537,193084.9812599291,206654.99241481302,4098711.1972249816
4,El Farol,No-Charge,19,93425.00089173496,196754.28747512779,235433.71925903097,307332.5114954084,224713.99561506603,3385026.2886739844
4,El Farol,No-Charge,20,141527.0321486717,209247.74772475232,311026.4333172906,307240.6797312008,185499.00840623473,2257539.483913703
4,El Farol,No-Charge,21,169383.99130107285,250588.21962900838,370746.01970452257,269028.2985798318,232102.7820629177,1199241.0922126628
4,El Farol,No-Charge,22,216697.16928184972,320974.344461497,346627.4819145649,215246.9162722131,127942.99716431033,455567.88363455347
4,El Farol,No-Charge,23,329599.43193823996,270820.12694759923,167939.95678374916,77093.43436234744,45972.10683849503,124927.91466090351
4,El Farol,No-Charge,0,342144.9739928108,196614.23859586407,107272.5705974527,43351.638939121505,24427.735263848263,71069.87674738753
4,El Farol,No-Charge,1,363482.88945699576,175478.22841148815,53146.571365583615,22644.10125495341,13129.465900713101,56422.3339516971
4,El Farol,No-Charge,2,354947.22587267775,135930.09969639548,52797.85907362907,19701.00516215601,11887.31488673407,37268.11640888646
4,El Farol,No-Charge,3,341110.0807586774,123981.78053503016,53170.23639041353,26739.569651069192,6467.94534183334,37806.847521682794
4,El Farol,No-Charge,4,323899.8984043779,99239.72903734008,45732.106523358125,18084.883830046205,1787.37224808138,36510.76871002192
5,El Farol,No-Charge,5,142406.4220708896,18706.070375615236,9391.472728661518,2431.1041196604397,1895.8645755100688,10226.55879169265
5,El Farol,No-Charge,6,309128.125567263,247394.8441672773,128157.6444013209,60655.19654952345,44727.95257131525,127109.49996741214
5,El Farol,No-Charge,7,182729.03575638638,255223.2856323185,344521.8308391706,308378.9068834756,209531.17044345706,1062531.163788938
5,El Farol,No-Charge,8,98159.44959055183,167454.53883529242,233811.8900529572,225762.34838146946,169627.5775709817,3976573.657156348
5,El Farol,No-Charge,9,69572.40205305998,138693.1417398711,205003.3933850972,233202.2515400277,135093.25607695853,5701105.891924496
5,El Farol,No-Charge,10,69788.62906088284,147128.62793261436,228234.51137695863,229025.9441524091,161777.75382607876,5207586.885901803
5,El Farol,No-Charge,11,105166.45247418118,193210.93088089034,223326.6076519672,286563.5300515788,230364.8438089206,3610212.1211558324
5,El Farol,No-Charge,12,152989.39746170092,186185.6793121158,263107.762352909,313876.2813699045,209245.90275705294,2421510.9841530826
5,El Farol,No-Charge,13,169684.6836757631,194187.49856476788,319186.82397963485,247575.6197605271,258403.50606496463,1896009.4353947374
5,El Farol,No-Charge,14,154844.9236439799,201463.33246000126,305598.1128407441,264649.65256553737,280350.5650866487,1902292.6737665676
5,El Farol,No-Charge,15,140480.22768185617,196209.56686398303,248458.3442874782,421003.9275458836,264063.7066885329,2018480.9891337773
5,El Farol,No-Charge,16,113025.08679741055,201415.5492257922,194241.10990873276,316802.03952692886,248215.61963959003,2896255.6301983795
5,El Farol,No-Charge,17,83993.91868737071,160800.08021241808,279687.1185372949,228753.2526160844,193625.53873622138,3848764.6170132174
5,El Farol,No-Charge,18,92736.21268004346,143442.69781842822,271982.5938148258,191882.40542489148,207051.03906680166,4025784.9825573866
5,El Farol,No-Charge,19,122306.43115490273,152628.61319892274,264574.1742429383,234092.07067545445,237237.79572410922,3304406.019258985
5,El Farol,No-Charge,20,151857.11658069023,205131.16537638495,222911.90968687276,341470.39119400777,328770.2774971551,2097551.453164924
5,El Farol,No-Charge,21,195939.39537542642,210438.01706085753,329927.34800161916,416797.0436630319,204450.02616570215,969512.2321846517
5,El Farol,No-Charge,22,253024.65065175435,306828.47904970683,344428.86265864637,181803.35336300405,123275.95819836082,307984.6448191758
5,El Farol,No-Charge,23,311141.8936221344,311134.5402824767,144951.71715231688,89696.62512346209,35268.78009054898,106709.78727398522
5,El Farol,No-Charge,0,349873.8801918644,215247.89692278186,91559.75864665376,50060.77359823179,23354.517233550196,85501.79348051563
5,El Farol,No-Charge,1,382588.57943397237,150253.93574914054,93533.5287026887,38664.348149443846,30328.93238754373,62796.6911897204
5,El Farol,No-Charge,2,367289.0772397161,163610.90190686268,137770.83946844333,50225.77011431432,24177.10195630737,55386.18653207347
5,El Farol,No-Charge,3,368859.17231727974,142698.77134580121,87872.70764864044,29451.445014397563,8419.46252294249,45927.5026566436
5,El Farol,No-Charge,4,345999.1322030172,141521.99230227782,60841.84413245064,33255.23642535628,4776.908867754196,42543.956475987456
6,El Farol,No-Charge,5,169077.83813782758,24023.44909670947,10094.870188176892,4140.28812194838,3173.980747012272,9356.447685867974
6,El Farol,No-Charge,6,300683.9291146225,266707.8757867149,218453.02112946805,87020.95967498753,42322.03963052458,140540.1900181072
6,El Farol,No-Charge,7,145163.81678575702,225699.0166024956,330395.7593882263,318455.35830654745,302171.4655110643,1503027.252422984
6,El Farol,No-Charge,8,76400.21485380923,154190.68317495572,261394.82491410186,194884.87950980896,168419.01312935993,4558956.735135392
6,El Farol,No-Charge,9,63732.732920732116,121469.35919748928,232265.26777884457,202231.6599868855,160340.51710992565,6069231.2074810965
6,El Farol,No-Charge,10,79172.08642688484,161605.28600748308,199044.11124957033,232812.12425821365,198905.46868755552,4997230.037345769
6,El Farol,No-Charge,11,103392.43823266313,196335.45323844152,203443.99771599504,317716.1627365735,205151.65469962245,3774145.9019244188
6,El Farol,No-Charge,12,152790.92664845896,167208.54573787848,271267.83048042824,319626.91427440266,210313.10873894827,2650991.7679102286
6,El Farol,No-Charge,13,162634.22482945668,160204.4181968602,302509.20217917,285837.09599778784,211435.52539482986,2226652.8944321726
6,El Farol,No-Charge,14,169365.2242653583,165389.02516606182,351180.155105994,291673.84708847286,238048.48885505562,1854078.7738287544
6,El Farol,No-Charge,15,153770.48886168562,171344.80666079273,300844.23136610625,362573.3237786803,239462.3599418425,1899390.632736613
6,El Farol,No-Charge,16,124934.64476019115,172720.80529826874,212684.41915387806,282842.27931729984,300013.48898343253,2859680.5519900247
6,El Farol,No-Charge,17,105701.0039471259,149486.75453052417,228358.83402385007,152707.39030108342,286430.14528886264,3717402.4249021723
6,El Farol,No-Charge,18,109916.3033105885,153096.488181983,183704.57581068057,191354.54674235993,261023.754994509,3771316.7431031624
6,El Farol,No-Charge,19,108970.53564257211,194733.8056061496,217017.46287423366,238057.4404868712,267612.1455398027,3194201.802721916
6,El Farol,No-Charge,20,159683.6703979897,204928.67337466442,241736.72814681078,352957.63724481367,293056.0053491946,2040802.0136326062
6,El Farol,No-Charge,21,186180.3014672216,252831.32817127113,346430.19913628005,394693.88171692746,213703.09575534097,1038125.0187252074
6,El Farol,No-Charge,22,242398.07239324058,327790.13677190465,329229.9710265791,230931.90883665188,128887.72314293221,374458.05656276474
6,El Farol,No-Charge,23,334913.29920401814,279124.1403673147,133939.85756388304,92207.7526755374,41531.73520571884,112130.4080280221
6,El Farol,No-Charge,0,346676.461830175,182663.57955167914,65303.50450591051,30099.575397827837,8088.111573213997,63773.41987232082
6,El Farol,No-Charge,1,367862.5890704895,129697.6710432103,66578.61846625147,13610.474112591062,9315.782338305964,51736.62124597476
6,El Farol,No-Charge,2,344401.3655472715,148695.19567808474,77008.47070263489,17970.613916334674,9489.03462346932,51113.71679825135
6,El Farol,No-Charge,3,366743.8233225706,135232.95079332014,82814.71587041566,8698.74217280782,7188.5104842077535,52993.26083590384
6,El Farol,No-Charge,4,364149.5169481437,120508.03872473734,46877.62163930547,17840.02771361665,8619.113460557668,45934.487001179354
7,El Farol,No-Charge,5,85271.71716845653,3405.80687934096,1627.0830400711282,654.9503671438371,716.092999205186,606.709241568311
7,El Farol,No-Charge,6,280468.060949321,197240.00505451864,90389.75027753577,43270.105754769706,25963.391573266617,99623.03274255883
7,El Farol,No-Charge,7,167957.64652813665,214330.92413331274,314178.78247987735,385808.51758415106,208739.48460167277,1188858.2952403636
7,El Farol,No-Charge,8,86178.94728116978,180019.16349356394,236955.31891813586,177639.11100777594,170719.04811494745,4210305.785058736
7,El Farol,No-Charge,9,54271.2171953432,137131.26945466493,223186.3333417613,210640.4359253292,196132.22768907333,5797783.724958684
7,El Farol,No-Charge,10,84414.83423277695,165121.70614505958,195154.34726404288,214585.15784523662,183333.84246543713,4935342.645313719
7,El Farol,No-Charge,11,109633.54790780428,208199.13303453292,213172.20796241684,273361.7513958371,231873.03322933544,3362789.114314246
7,El Farol,No-Charge,12,133883.122566229,209253.88498268573,261278.41396129027,314667.7593043221,321993.1152370763,2325552.4025638173
7,El Farol,No-Charge,13,134545.35360401735,218714.07636666988,265779.4300055611,427114.86505684664,206487.83362507485,2093368.4548669655
7,El Farol,No-Charge,14,157243.06234881125,200555.17135668726,311187.1028762089,367669.7388292893,217062.44583433057,1936302.615506094
7,El Farol,No-Charge,15,137836.08435018835,184540.19707203176,294058.2281643171,365279.6022812638,236749.85564232542,2262200.7345909937
7,El Farol,No-Charge,16,104676.80009831821,207108.69063091834,241905.02600937127,331191.5856252642,275795.47762299114,2808633.9328954774
7,El Farol,No-Charge,17,96685.93728164742,187201.28770310344,225230.7933091614,241256.35927426603,253067.5718506981,3550761.2191525116
7,El Farol,No-Charge,18,101797.4459786261,164945.35430155467,231709.59914234126,220974.5848743814,207121.6003222179,3680233.9234385244
7,El Farol,No-Charge,19,118642.61146521638,148394.98058164323,248095.91801794886,259284.43398113304,288229.41317585326,3135349.5139567773
7,El Farol,No-Charge,20,123453.06894687009,192821.52429584408,270296.14931001904,312672.83517396735,369058.60062746465,2301671.6965596783
7,El Farol,No-Charge,21,166020.97216180287,223580.77071646086,289935.44082144124,429473.72370135173,304207.3864570282,1252280.4695548557
7,El Farol,No-Charge,22,191185.99756544878,306617.32282175985,393178.4066194812,250467.97773666962,151127.25564625065,586336.1896236715
7,El Farol,No-Charge,23,273684.82229336357,342652.8150406519,204762.03793969148,118958.41630188657,50189.69648220421,177919.4446176659
7,El Farol,No-Charge,0,297610.59385124245,280897.82157588436,128311.74733443148,93223.52457441905,27783.820308066603,112301.04574863956
7,El Farol,No-Charge,1,320385.64425902936,204872.6979502176,101449.60891122589,29820.36368112163,9328.004006764251,68362.65577095006
7,El Farol,No-Charge,2,321871.9625483253,130011.9871458594,35686.0615652263,18686.09887371665,4113.3016157519105,38104.34659582506
7,El Farol,No-Charge,3,312283.5316675487,85369.99712489844,32251.936671514344,17329.14180246301,7706.608429049196,26434.781032166946
7,El Farol,No-Charge,4,329417.1258791748,96601.36445099086,72104.11611326694,23975.37016456146,19534.387757217417,22234.539648772738
8,El Farol,No-Charge,5,131826.72234084003,23372.36545659516,5907.971166834275,1754.8591353320455,317.27021424864256,725.8851576711039
8,El Farol,No-Charge,6,288753.4494404178,267084.2300827217,126612.38610961231,82787.94406531377,51558.994324468316,114855.97145289868
8,El Farol,No-Charge,7,132786.63814666556,220534.7900058215,396124.0624616789,386364.4835536589,315724.6154912896,1289753.3826491027
8,El Farol,No-Charge,8,74061.029566166,131681.32362746622,232779.4070049634,278681.4410466918,197611.7694723142,4304612.572655618
8,El Farol,No-Charge,9,65507.17926925725,120262.94575890157,180388.31479902717,234068.61626947293,259663.3997717889,5408334.3169637015
8,El Farol,No-Charge,10,70965.04132054547,139447.75822542465,218598.38011674254,247806.09141352947,205256.6567362993,4853567.62106532
8,El Farol,No-Charge,11,107350.03158130721,177375.36609658535,216932.5302683892,272346.2209430421,256252.21608828,3533726.08322153
8,El Farol,No-Charge,12,135040.35639967598,191326.774535561,276095.3693444683,276965.91499919904,153621.70813258417,2827271.2789895004
8,El Farol,No-Charge,13,144461.434247446,166048.3002383509,340044.33766933647,256087.5901067718,234801.6380397608,2386827.49215945
8,El Farol,No-Charge,14,166376.79923601446,136879.15808244533,256645.04875656732,365367.66793340724,213986.54035187047,2251668.198518762
8,El Farol,No-Charge,15,152953.9119994064,134360.23386040074,230201.51132813538,324293.3679334531,312467.0916205738,2426859.782224138
8,El Farol,No-Charge,16,143270.10828941417,159549.45396846675,223649.59046328595,196530.86734333946,315158.72974672896,2927757.8210707563
8,El Farol,No-Charge,17,118924.36431191467,185224.28152988278,185989.30333931433,195721.44301170472,220522.22337974113,3652260.4404888162
8,El Farol,No-Charge,18,122162.26913403817,150007.13920956937,199849.90013178837,214051.78310721344,231983.4075957827,3763156.616753268
8,El Farol,No-Charge,19,109824.10021692739,166476.71417044033,190988.74814050755,314360.9692681824,278370.27724912105,3253388.4048840627
8,El Farol,No-Charge,20,141717.1131401581,184071.5607951352,234070.8035741047,366234.54950033926,340911.11679155147,2311602.081396772
8,El Farol,No-Charge,21,172742.07796495824,181082.4218951234,319291.28891129536,392117.7553131375,207764.33369047855,1405785.0609975995
8,El Farol,No-Charge,22,219895.49662732298,277659.76474330685,362445.1335517445,243125.85618369767,140647.41193630683,473316.8285578082
8,El Farol,No-Charge,23,301217.107847476,286276.32585967076,184245.4779083277,109196.09967799892,48936.99953132017,124410.20843795637
8,El Farol,No-Charge,0,334346.63241355546,192189.26713410643,98104.9502432089,37041.77467403195,9092.164638746386,51460.802505085936
8,El Farol,No-Charge,1,353501.8045206839,114012.03255973426,46203.00585231602,28115.327706072894,1956.964370829219,40443.056759166495
8,El Farol,No-Charge,2,345906.04543814244,96648.13803172651,42552.299354815725,28226.922218221847,5575.745456502361,41291.449816735156
8,El Farol,No-Charge,3,332988.7784216618,100957.7927384581,45312.27392194758,27670.942060656125,3703.8355856506364,40577.83115804795
8,El Farol,No-Charge,4,365613.26542856655,75695.83113295509,34850.401132019535,22381.40378826005,7845.896812493911,44336.878271572146
9,El Farol,No-Charge,5,152490.79657412737,19998.87891718478,13307.30836978063,5413.946570412151,1777.071098844055,5577.845891893781
9,El Farol,No-Charge,6,275058.43767449056,283654.1649557852,117785.90592598233,66930.17570871403,37164.46451870209,154819.37038282276
9,El Farol,No-Charge,7,157332.17428733598,209256.99201089135,319853.7408367845,402340.7359984262,241303.69080305457,1291878.9387147604
9,El Farol,No-Charge,8,77153.39253641927,163233.89510200627,214919.49171882824,217779.14295091454,206157.7602454313,4404879.496610695
9,El Farol,No-Charge,9,64083.85112258489,128856.95984430976,216818.53333122752,240252.656826728,170253.61720777323,5592293.665414525
9,El Farol,No-Charge,10,93961.47897756603,121726.21651149576,218704.8625737421,234432.18245538126,202118.016369775,4818549.504617148
9,El Farol,No-Charge,11,105040.46606003937,147822.15124208535,214687.45631999258,298052.2718186485,230411.54324716266,3622556.793094488
9,El Farol,No-Charge,12,134273.89187273505,162011.98896987905,245709.96780467534,301124.6809203688,301151.1565161772,2677162.915469159
9,El Farol,No-Charge,13,153365.97068131875,175125.56345595585,232294.9083707937,382452.3136256402,275429.52291641844,2160759.365710947
9,El Farol,No-Charge,14,161607.6030980198,161339.80027741523,262266.263649326,424835.91788630723,286247.4112034371,1957170.6306961866
9,El Farol,No-Charge,15,177195.73501224897,172222.42869444707,278714.5871937403,329545.0392210741,281693.5269318078,2028340.7029586022
9,El Farol,No-Charge,16,152139.49760923305,166270.09714615296,218197.98384849782,323989.11162961513,282417.7958915858,2681877.7143876846
9,El Farol,No-Charge,17,98168.77948624795,199291.35647190237,225355.54376992202,235074.1598493733,175584.38112278839,3584780.546016249
9,El Farol,No-Charge,18,89657.42125679884,179300.28516442972,267559.7989112402,226269.94134480247,165242.38383545194,3779648.712453878
9,El Farol,No-Charge,19,112328.43422370096,208947.46792811243,204184.46824525014,264463.4032606839,272625.30891912495,3147518.522098896
9,El Farol,No-Charge,20,147524.1861919832,201646.80380267178,236664.8806916435,413937.3899581499,270182.238158392,1980133.8975348154
9,El Farol,No-Charge,21,182560.11710139812,230465.61438432737,297056.52437848283,455657.95651147235,203540.36349482962,1069751.8931091502
9,El Farol,No-Charge,22,220050.5584258293,222009.50918256477,391976.81774934044,316306.5627422495,137324.67287254985,503132.14611999155
9,El Farol,No-Charge,23,303902.2657069248,294643.86749855784,194396.18723155328,79042.00338284527,47167.053248414995,129337.35382332052
9,El Farol,No-Charge,0,388226.6910362547,145444.3718915122,97446.06118289742,61675.08868958812,15512.818746075847,48396.50661479584
9,El Farol,No-Charge,1,355340.43754410796,131083.3282719033,110316.35485611591,36258.252682847924,6483.68967323434,39173.911477441354
9,El Farol,No-Charge,2,360206.0713517536,141175.4117129145,88740.3008075531,22284.787113747178,1900.0319571196485,40903.421158799094
9,El Farol,No-Charge,3,367815.4416101536,140511.55418858991,59896.84630302531,26645.629571633497,8252.861912089806,41771.54708529159
9,El Farol,No-Charge,4,352193.82117375353,141605.69714540674,81288.62986033766,45100.34573916527,12947.599943749497,54521.3803479093
10,El Farol,No-Charge,5,147096.61992603433,26464.20554064277,13393.825394986194,2831.103528429294,2044.213529415473,9862.89119100426
10,El Farol,No-Charge,6,302412.81669797446,206593.75669347355,167281.18377034037,88640.83729524427,34580.791473637975,161102.91201869724
10,El Farol,No-Charge,7,179395.6258820473,206134.77014639557,302157.8611063024,399063.3568592212,234904.33768075416,1237892.0884058448
10,El Farol,No-Charge,8,94665.05748827176,160688.3029874542,197854.97102069348,234212.6164418811,155326.70603363134,4266149.097127298
