link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2,model_version
l_278,,peripheral,arterial,West,0.4163486225799736,0.8743698951028056,E,41.986055435263715,7.918815309245112,42.33620669458588,8.047533513322234,v3-2026-07-30-trip-suppression-fix
l_157,,inner,arterial,CBD,2.1228918504540633,5.363906754732032,F,71.42027172486131,48.025512440539416,72.51495436720664,48.43773914186577,v3-2026-07-30-trip-suppression-fix
l_1520,,peripheral,arterial,West,1.03971119133574,2.3335090053203946,F,47.59617876818396,32.86944332563377,48.31868560840039,31.964323441884268,v3-2026-07-30-trip-suppression-fix
l_875,,peripheral,arterial,East,0.51985559566787,5.06072397623285,F,63.89790921486616,22.11063317007872,64.37349883939923,21.966740772064515,v3-2026-07-30-trip-suppression-fix
l_983,,peripheral,arterial,West,0.7365126127784938,2.2896909643008154,F,45.418087921472434,65.80040013292222,45.5524687978586,66.0141487790403,v3-2026-07-30-trip-suppression-fix
l_575,,peripheral,arterial,West,4.168596572487263,5.728538423557989,F,45.33546455065397,50.64015856246235,45.63040736722147,51.31041244544373,v3-2026-07-30-trip-suppression-fix
l_56,,peripheral,arterial,West,0.8512147543890761,7.140980127341446,F,32.83295756051913,48.193250629268356,33.45084826199009,46.31715503374983,v3-2026-07-30-trip-suppression-fix
l_954,,peripheral,arterial,West,0.6384110657918071,6.9313643155408995,F,30.431418608881398,57.15574394736645,30.61418472273863,56.4497273285268,v3-2026-07-30-trip-suppression-fix
l_2312,,peripheral,motorway,MWY,0.26666666666666666,1.8054524051027507,F,50.045302908123446,58.957232655495595,50.157972579024026,58.55544635747299,v3-2026-07-30-trip-suppression-fix
l_716,,peripheral,arterial,East,2.8537455410225925,11.08094757599668,F,75.53466297520778,74.16527256262826,75.85871184117023,74.05118412738653,v3-2026-07-30-trip-suppression-fix
l_200,,inner,arterial,CBD,0.7201152184349496,4.7361283351630625,F,94.42584210066914,64.57256242888025,94.86370199219547,63.56445281109681,v3-2026-07-30-trip-suppression-fix
l_1320,,inner,arterial,CBD,0.9380129758461659,7.005868341922221,F,69.28468027012974,44.22713779521617,69.48926630462122,44.70984221584518,v3-2026-07-30-trip-suppression-fix
l_769,,peripheral,arterial,East,1.7548990933021351,1.575787844197246,F,71.3993559895461,16.323788369085356,71.70183893190438,17.39926773257083,v3-2026-07-30-trip-suppression-fix
l_204,,peripheral,arterial,West,0.4094445202675038,3.4780339520266055,F,38.32500839245553,24.012453131749073,38.612466567512,24.27745724437945,v3-2026-07-30-trip-suppression-fix
l_499,,peripheral,arterial,West,3.3664366268305,10.528710803839918,F,29.051701669472546,67.31573675116461,29.673640407118377,66.84494709908721,v3-2026-07-30-trip-suppression-fix
l_477,,inner,arterial,CBD,0.7062701090794946,6.336643637097431,F,49.45544964230435,34.67313521230625,49.65451723037659,34.85866776126015,v3-2026-07-30-trip-suppression-fix
l_319,,boundary,arterial,West,1.4811157738829919,8.000416752373622,F,61.37497975915521,39.724282174557786,61.485947554636255,38.66820890128607,v3-2026-07-30-trip-suppression-fix
l_644,,inner,arterial,CBD,0.9512485136741975,8.882819924418863,F,84.65187825992689,70.9968135233585,84.95418154754421,70.88311280576647,v3-2026-07-30-trip-suppression-fix
l_8,,inner,arterial,CBD,1.415261233636042,4.966213228034717,F,74.49349172307936,49.61741299843831,74.82449982857337,49.881566748454176,v3-2026-07-30-trip-suppression-fix
l_94,,peripheral,arterial,West,0.7906700929037359,1.1129090671331408,F,60.81895765673793,24.896991468599357,61.644942170756366,26.070954320036822,v3-2026-07-30-trip-suppression-fix
l_811,,inner,arterial,CBD,1.1108368304122438,7.959091198783868,F,61.17028956170788,41.59287290640271,61.263014156469026,40.72632073934408,v3-2026-07-30-trip-suppression-fix
l_2045,,peripheral,arterial,West,0.9590792838874681,1.691034806286442,F,51.231695100153715,59.15345114010011,51.81505949057667,58.95356243891223,v3-2026-07-30-trip-suppression-fix
l_230,,peripheral,arterial,West,2.7790643816581753,6.889822554331296,F,43.083661446464575,45.22208932636541,43.22001107412681,45.54390816345848,v3-2026-07-30-trip-suppression-fix
l_737,,inner,arterial,CBD,0.8204567209079722,6.432053645480297,F,103.40953531118548,60.108439614280215,103.91347280868749,60.3152799633728,v3-2026-07-30-trip-suppression-fix
l_289,,peripheral,arterial,West,1.4328928514567743,2.1303807776858905,F,20.192649460808386,41.74824217341271,22.447982986685012,40.2477627870245,v3-2026-07-30-trip-suppression-fix
l_423,,boundary,arterial,East,0.48007681228996646,4.758331963568008,F,95.43963619956364,61.797033827149114,95.5003199063937,61.55266787133714,v3-2026-07-30-trip-suppression-fix
l_633,,peripheral,arterial,West,1.54182191956829,12.220168582772477,F,20.881583126375002,77.13994100829224,21.014033014049886,76.05648641136715,v3-2026-07-30-trip-suppression-fix
l_735,,boundary,arterial,East,0.4660556159701724,2.270000194297951,F,71.55422769052936,36.45569729161111,71.73458238436463,36.80371415019356,v3-2026-07-30-trip-suppression-fix
l_404,,boundary,arterial,East,0.3090632807067247,0.4632939242690357,C,125.15647675845219,63.810915565916524,127.95733350439917,63.59635308837599,v3-2026-07-30-trip-suppression-fix
l_630,,boundary,arterial,East,0.8204567209079722,5.317253668459143,F,113.43853816851465,60.40815325388406,113.90558048528936,60.9670057373324,v3-2026-07-30-trip-suppression-fix
l_971,,inner,arterial,CBD,0.9380129758461659,7.894841832972805,F,66.73779684919414,38.16609945018584,66.89691065895856,38.541538023179406,v3-2026-07-30-trip-suppression-fix
l_702,,peripheral,arterial,East,0.8774495466510676,1.2594934121402714,F,71.3291682956456,16.054818204487734,71.3993559895461,16.323788369085356,v3-2026-07-30-trip-suppression-fix
l_1760,,peripheral,arterial,West,0.51985559566787,5.172264129141448,F,53.553734176604436,24.65219235935953,54.573612108611755,24.55237793946717,v3-2026-07-30-trip-suppression-fix
l_2205,,peripheral,arterial,West,3.5,7.563549166911563,F,19.969935188443806,89.1561121549009,20.49151013134539,91.52491898071625,v3-2026-07-30-trip-suppression-fix
l_349,,peripheral,arterial,West,1.4328928514567743,2.4272306043164695,F,29.63117375053188,40.738407169336135,31.82965529481993,40.88746036142578,v3-2026-07-30-trip-suppression-fix
l_294,,peripheral,arterial,East,1.1089548100914888,4.2231333447890185,F,101.68150962704725,16.38432238909062,102.5472068574894,16.179030222583442,v3-2026-07-30-trip-suppression-fix
l_43,,boundary,arterial,East,1.5813401858074718,2.259514401697921,F,65.37049502225159,34.75892893840695,65.5765602186425,35.32268875330685,v3-2026-07-30-trip-suppression-fix
l_1279,,inner,arterial,CBD,0.7405578869414959,0.3687938866923302,B,60.80340898776484,48.81567933866933,60.98773892815765,49.37984309580079,v3-2026-07-30-trip-suppression-fix
l_1730,,peripheral,arterial,West,1.54182191956829,11.920251008705316,F,19.89606651006187,85.10354362914642,19.947982144973768,84.3728949178436,v3-2026-07-30-trip-suppression-fix
l_2547,,peripheral,arterial,West,5.785920925747348,13.599090975139424,F,25.71027241241555,85.50503673443971,26.197476662346165,84.85369005084536,v3-2026-07-30-trip-suppression-fix
l_701,,inner,arterial,CBD,0.8705114254624592,7.603437712841732,F,56.393207797005694,66.70714598946688,56.425885077043226,67.30112557727618,v3-2026-07-30-trip-suppression-fix
l_385,,peripheral,arterial,East,1.131648434552999,1.858679199903741,F,86.5711067584788,24.44851815304411,87.26030879637909,21.760110740260423,v3-2026-07-30-trip-suppression-fix
l_1560,SH1N,peripheral,motorway,MWY,0.26666666666666666,1.7573475832777499,F,49.58751287920056,61.96732334357944,49.65627609578162,60.48860823595705,v3-2026-07-30-trip-suppression-fix
l_518,,peripheral,arterial,East,1,5.921222658342467,F,106.02948398163464,19.897960726244897,106.51764890136762,20.429405462124972,v3-2026-07-30-trip-suppression-fix
l_1726,,inner,arterial,CBD,1.260107109104274,2.342533090624113,F,78.82161839585643,52.05092945751798,79.22255887109388,51.39488182530737,v3-2026-07-30-trip-suppression-fix
