link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2,model_version
l_1765,SH1S,peripheral,motorway,MWY,0.25263157894736843,1.1973424900661482,F,84.96035184208625,7.938049165044866,85.51529158202642,7.387236144932141,v3-2026-07-30-trip-suppression-fix
l_330,,peripheral,arterial,East,0.6587615283267457,3.364237841771609,F,96.75562082743154,12.178642547299837,97.53388054729031,11.947968259590294,v3-2026-07-30-trip-suppression-fix
l_496,,peripheral,arterial,West,0.6732873253661,1.5160708842032722,F,14.297729047333547,72.61116249408158,15.3217889430515,72.72768638765986,v3-2026-07-30-trip-suppression-fix
l_1841,,inner,arterial,CBD,0.9380129758461659,6.260061648312368,F,69.02088481341899,44.06984268875535,69.28468027012974,44.22713779521617,v3-2026-07-30-trip-suppression-fix
l_1189,,peripheral,arterial,West,8,1.5756743662417596,F,51.58802133868618,51.33629838655588,52.97900184052111,51.31076716025642,v3-2026-07-30-trip-suppression-fix
l_1544,SH16,peripheral,motorway,MWY,0.2823529411764706,2.25004223783954,F,49.68867320585987,26.07446749641536,50.39600241867397,26.710121222629585,v3-2026-07-30-trip-suppression-fix
l_256,,peripheral,arterial,West,1.446480231436837,7.208006396161615,F,24.944404743697714,75.76871391045684,25.103465392982685,76.14418209199061,v3-2026-07-30-trip-suppression-fix
l_1563,SH1N,peripheral,motorway,MWY,1.2666666666666666,0.29639003024064936,A,26.11703655265897,98.31416060340739,27.039409729875562,100,v3-2026-07-30-trip-suppression-fix
l_543,,peripheral,arterial,West,1.4342058085335245,12.818606385964321,F,31.182676867441586,13.845982687981149,31.432065402365108,13.21982340178153,v3-2026-07-30-trip-suppression-fix
l_555,,peripheral,arterial,West,0.8188890405350076,4.82331301220639,F,29.520868804521943,18.065397171571686,29.827072700036368,18.167912745491606,v3-2026-07-30-trip-suppression-fix
l_489,,peripheral,arterial,West,0.4094445202675038,1.035434012046681,F,14.461144623337136,18.312716966288814,14.754121158406688,16.496636556935503,v3-2026-07-30-trip-suppression-fix
l_197,,inner,arterial,CBD,0.9380129758461659,3.717927204865081,F,76.07424304646568,63.3717424778537,76.26212498286664,64.1250148207832,v3-2026-07-30-trip-suppression-fix
l_739,,boundary,arterial,East,0.5923390812162695,3.0191290987119226,F,88.09839164167468,73.93295303960706,88.94110232390135,73.64707740138871,v3-2026-07-30-trip-suppression-fix
l_446,,peripheral,arterial,West,0.2729630135116692,0.5023911813597222,C,8.013247061251363,22.348633492839774,8.620728905020284,22.28355522679413,v3-2026-07-30-trip-suppression-fix
l_478,,peripheral,arterial,West,0.4094445202675038,4.8751469128282485,F,44.143969963197385,29.554424425276366,44.67545346620091,30.0852133826215,v3-2026-07-30-trip-suppression-fix
l_1,,peripheral,arterial,West,0.6384110657918071,7.926537615255823,F,33.55506511881598,46.0720152319914,33.84449708141225,45.25594081754156,v3-2026-07-30-trip-suppression-fix
l_1171,,peripheral,arterial,East,2,8.934734678773589,F,104.75050162513983,17.759631560391824,104.77878406151197,18.1104530851749,v3-2026-07-30-trip-suppression-fix
l_2473,,peripheral,motorway,MWY,0.5333333333333333,2.4989067475915543,F,54.83373062356441,38.68241247093793,54.85581067271784,37.51987161663921,v3-2026-07-30-trip-suppression-fix
l_326,,peripheral,arterial,East,1.9402824188854155,8.231163531767464,F,72.14670202358586,19.120755876282022,72.37850218358771,19.900247069732195,v3-2026-07-30-trip-suppression-fix
l_2563,SH1S,peripheral,motorway,MWY,0.25263157894736843,3.2469942459349532,F,69.79372136260199,28.245087626118437,70.30629292231427,27.749155313058328,v3-2026-07-30-trip-suppression-fix
l_104,,peripheral,arterial,West,0.9552619009711829,2.340158310776196,F,27.32353851346011,40.56429539010927,27.99873854125966,40.633059065700095,v3-2026-07-30-trip-suppression-fix
l_969,,boundary,arterial,West,0.9590792838874681,1.6186633768660217,F,57.407573841442634,56.85090827522146,58.206780092184864,56.56595492603359,v3-2026-07-30-trip-suppression-fix
l_358,,boundary,arterial,East,8.491567401816253,5.194290043690509,F,65.84798720220324,53.560550321934564,67.59393633821429,55.0959178438143,v3-2026-07-30-trip-suppression-fix
l_313,,peripheral,arterial,East,2.772387025228722,12.154327913894962,F,97.27060470190436,17.655499622232853,99.15211684177766,17.134051952703206,v3-2026-07-30-trip-suppression-fix
l_781,,inner,arterial,CBD,0.9321112319403448,6.205937863611547,F,71.86897455166532,37.01744642841837,72.95436136552796,38.10550277253727,v3-2026-07-30-trip-suppression-fix
l_1781,,inner,arterial,CBD,0.8900316455696203,7.325232230176319,F,63.67921974404496,70.35686484399797,64.33329631977993,70.45293118139321,v3-2026-07-30-trip-suppression-fix
l_789,,boundary,arterial,East,0.39489272081084636,3.0590264114074883,F,88.94110232390135,73.64707740138871,89.39456004025752,73.47651690232533,v3-2026-07-30-trip-suppression-fix
l_1686,,peripheral,arterial,West,0.4163486225799736,0.9330116187566418,E,51.82497587753683,11.035597422664797,52.28329132929725,11.135286795681793,v3-2026-07-30-trip-suppression-fix
l_2678,SH1N,boundary,motorway,MWY,0.4666666666666667,2.3426253985067476,F,52.461123624879754,53.88777790301099,54.3168178838527,51.184848414248954,v3-2026-07-30-trip-suppression-fix
l_2093,,peripheral,arterial,West,1.54182191956829,6.345321384913934,F,19.89606651006187,85.10354362914642,19.910347990489626,85.88704028332418,v3-2026-07-30-trip-suppression-fix
l_2136,SH16,peripheral,motorway,MWY,0.21176470588235297,0.4608863009370122,B,6.354425405604306,11.21694535711378,8.30764198059244,11.046367011593231,v3-2026-07-30-trip-suppression-fix
l_210,,peripheral,arterial,West,0.9993337774816788,2.1113275235452904,F,29.923016089908046,30.544188691556855,31.906070901338584,31.994428180032507,v3-2026-07-30-trip-suppression-fix
l_641,,inner,arterial,CBD,0.8204567209079722,7.310371810603451,F,107.4598377742499,60.438470714385474,107.99666478625203,60.07712804819163,v3-2026-07-30-trip-suppression-fix
l_751,,peripheral,arterial,East,0.43917435221783047,3.1992459672841163,F,98.50670295029522,11.659621214841225,99.17731541250967,11.484994891160891,v3-2026-07-30-trip-suppression-fix
l_221,,inner,arterial,CBD,2.029541098207239,3.1399258836009034,F,71.88080660841018,63.530216875278064,72.40769120143241,64.97992663724726,v3-2026-07-30-trip-suppression-fix
l_307,,peripheral,arterial,West,1.4730252255569876,5.468978219630917,F,44.95709574338472,64.37645100693896,44.99560781838119,64.10548271931862,v3-2026-07-30-trip-suppression-fix
l_747,,peripheral,arterial,East,3.116235587410408,7.935325661541223,F,122.20863463755362,44.56887467562283,122.52951825010169,41.968299058293844,v3-2026-07-30-trip-suppression-fix
l_2397,SH1S,peripheral,motorway,MWY,0.3789473684210526,3.237445586392238,F,64.82007502293318,30.850228876456175,66.29036569802851,30.41774322411505,v3-2026-07-30-trip-suppression-fix
l_698,,peripheral,arterial,West,0.6384110657918071,7.749821384488376,F,31.220265366614058,53.925228020327886,31.300284191441023,53.54540039863491,v3-2026-07-30-trip-suppression-fix
l_755,,peripheral,arterial,East,1.1860051393556037,4.272705952655653,F,64.3589247678989,31.77762305157244,64.56348885504276,32.26033191009303,v3-2026-07-30-trip-suppression-fix
l_703,,inner,arterial,CBD,6.73778775968557,6.339374186476063,F,61.71436455584005,46.33951391972756,62.86214392946015,48.45347848858139,v3-2026-07-30-trip-suppression-fix
l_443,,peripheral,arterial,West,0.4670351054720947,0.6680424692399206,D,47.13611166467332,52.7962923874362,48.45445229467726,52.366728414543815,v3-2026-07-30-trip-suppression-fix
l_233,,inner,arterial,CBD,1.165139039925431,5.741970496565238,F,80.05201178107251,45.703972737526854,81.01008786227239,46.95650418119253,v3-2026-07-30-trip-suppression-fix
l_2443,,inner,arterial,CBD,0.5155746509129968,1.2078249204584213,F,58.56648394417951,50.12705980932227,58.908920125698145,51.012635085298065,v3-2026-07-30-trip-suppression-fix
l_2056,SH16,boundary,motorway,MWY,0.07058823529411765,0.05338893538204916,A,78.93065187686287,35.09299452909122,79.44723806816282,35.933468638822205,v3-2026-07-30-trip-suppression-fix
l_466,,peripheral,arterial,West,1.0756543564001435,12.83040127005024,F,31.868615064405507,12.130798071536567,32.076023128003456,11.586483453407137,v3-2026-07-30-trip-suppression-fix
l_271,,peripheral,arterial,West,1.03971119133574,4.57362309844039,F,60.26552505066133,23.177481659503353,60.80631266333057,23.0323980143972,v3-2026-07-30-trip-suppression-fix
l_1059,,peripheral,arterial,West,1.1108368304122438,12.487645030646235,F,60.887990465952456,46.32769233043403,60.924484608854556,45.94865095390427,v3-2026-07-30-trip-suppression-fix
l_322,,peripheral,arterial,East,1.162715586848395,6.978702380859763,F,106.51764890136762,20.429405462124972,107.31610278619196,21.279390959790696,v3-2026-07-30-trip-suppression-fix
l_1383,,peripheral,arterial,West,0.4163486225799736,0.6827567005624905,D,54.22918699067504,11.748176452690043,54.407503476894796,11.988138001938534,v3-2026-07-30-trip-suppression-fix
l_724,,boundary,arterial,East,1.883386957545319,6.369671577563944,F,66.81325321532405,37.54309989421768,67.55166520542518,37.50246451841118,v3-2026-07-30-trip-suppression-fix
l_707,,peripheral,arterial,West,0.4094445202675038,1.1754686127453187,F,18.59505976300408,13.751167999895477,20.12700620431193,14.317854676588565,v3-2026-07-30-trip-suppression-fix
l_327,,peripheral,arterial,East,0.6467608062951385,8.102856874254634,F,72.37850218358771,19.900247069732195,72.51738312095013,20.357134741317427,v3-2026-07-30-trip-suppression-fix
l_674,,peripheral,arterial,East,0.7544322897019992,1.2701550376103226,F,85.91481718027444,26.56875306139931,86.16105288487769,25.780419632823588,v3-2026-07-30-trip-suppression-fix
l_252,,peripheral,arterial,East,0.9701412094427078,7.346581009770095,F,83.81554702213414,38.79662508554348,84.04239717389197,39.30593131977815,v3-2026-07-30-trip-suppression-fix
l_2171,,peripheral,arterial,West,1.54182191956829,6.044092267579099,F,19.91921230880739,86.37334853398386,19.926106752739194,86.75158827521348,v3-2026-07-30-trip-suppression-fix
l_46,,inner,arterial,CBD,0.9601536245799329,8.939855676018881,F,93.26201946653492,66.29682936347034,93.94048829746725,65.36533903997785,v3-2026-07-30-trip-suppression-fix
l_1804,,peripheral,arterial,East,49.14417725506668,8.24640553718143,F,65.84702091206691,59.39827931212193,78.65124687623067,52.24326399052595,v3-2026-07-30-trip-suppression-fix
l_367,,inner,arterial,CBD,0.5923390812162695,2.8576440013693536,F,78.29001050926517,77.35756635441233,79.30564125700317,77.01448369671138,v3-2026-07-30-trip-suppression-fix
l_150,,peripheral,arterial,East,1.293521612590277,12.278921455847852,F,77.93568061832971,30.040664160078066,78.20246890873756,30.36005164161466,v3-2026-07-30-trip-suppression-fix
l_244,,inner,arterial,CBD,1.4268727705112962,10.49212079320909,F,82.6434266360946,71.7366612555506,83.50686915978318,71.39637099102198,v3-2026-07-30-trip-suppression-fix
l_2562,SH1N,peripheral,motorway,MWY,0.26666666666666666,1.9894993918508521,F,53.807866416867896,51.92616661461143,54.52904381431009,51.00214845155103,v3-2026-07-30-trip-suppression-fix
l_666,,peripheral,arterial,East,0.9321112319403448,4.7412208726164256,F,69.77094647788392,32.89406806263051,70.81008333656156,35.00999473977138,v3-2026-07-30-trip-suppression-fix
l_60,,peripheral,arterial,West,1.064018442986345,8.68473202083666,F,38.11387922865658,39.772649092279735,39.35853243396495,38.885039799948636,v3-2026-07-30-trip-suppression-fix
l_2525,SH16,peripheral,motorway,MWY,0.2823529411764706,1.2209076196855695,F,24.505677855443885,8.886879360120584,25.89488625289297,8.780468454057408,v3-2026-07-30-trip-suppression-fix
l_2672,,peripheral,arterial,West,0.5155746509129968,1.3405531134862514,F,62.81776498788476,61.37292571624356,62.932419541628214,61.69513263818928,v3-2026-07-30-trip-suppression-fix
l_1203,,boundary,arterial,East,0.7733619763694952,5.298214596393854,F,65.37972383761091,68.24452625850793,65.79091193583423,69.31801109504654,v3-2026-07-30-trip-suppression-fix
l_2436,,inner,arterial,CBD,0.7733619763694952,1.1213303380935145,F,58.908920125698145,51.012635085298065,59.389231387559114,52.301070655641134,v3-2026-07-30-trip-suppression-fix
l_193,,inner,arterial,CBD,5.5346906503261515,6.452457995162388,F,65.77564147931554,35.76447704707274,66.18877609814999,36.6897596250006,v3-2026-07-30-trip-suppression-fix
l_869,,boundary,arterial,West,1.0778443113772456,3.4500786334425584,F,58.065048907854084,64.21702625636892,60.44267633854319,64.6327617430153,v3-2026-07-30-trip-suppression-fix
l_262,,peripheral,arterial,West,2.868411617067049,4.26365934831279,F,34.691642072889,2.4848681150931027,34.82097578557332,1.239292220401202,v3-2026-07-30-trip-suppression-fix
l_475,,peripheral,arterial,East,0.3090632807067247,0.44217829566956474,C,127.95733350439917,63.59635308837599,133.130838192187,62.3643331192384,v3-2026-07-30-trip-suppression-fix
l_2266,,peripheral,motorway,MWY,1.446480231436837,7.027119294910367,F,24.78930286728638,89.90620079474266,24.858954648088062,90.14816718611766,v3-2026-07-30-trip-suppression-fix
l_390,,peripheral,arterial,East,1.293521612590277,7.285782897324232,F,80.58236816714985,33.26194376468249,81.78295799544435,34.69917053726858,v3-2026-07-30-trip-suppression-fix
l_2302,,peripheral,arterial,East,7.116030836133623,7.706427219844584,F,66.20121844227644,36.720998864018114,66.81325321532405,37.54309989421768,v3-2026-07-30-trip-suppression-fix
l_741,,peripheral,arterial,East,1.293521612590277,12.280863581376611,F,77.49053491244558,29.481333655634618,77.93568061832971,30.040664160078066,v3-2026-07-30-trip-suppression-fix
l_105,,peripheral,arterial,East,0.6587615283267457,5.62997537407534,F,80.32136976918541,16.834601662397436,80.77570790697433,16.718090226526215,v3-2026-07-30-trip-suppression-fix
l_2461,,peripheral,motorway,MWY,0.2,1.7584104966221041,F,79.80053627693036,15.709118076540907,79.90368016202991,15.40991759887411,v3-2026-07-30-trip-suppression-fix
l_1787,,peripheral,arterial,West,0.4670351054720947,0.22714271557233626,A,52.3921818020214,51.32153814891499,53.25856253837734,51.1434765442078,v3-2026-07-30-trip-suppression-fix
l_504,,peripheral,arterial,East,0.3090632807067247,0.43904774757380266,C,133.130838192187,62.3643331192384,134.76395624930927,61.33372528134379,v3-2026-07-30-trip-suppression-fix
l_944,,peripheral,arterial,West,0.9552619009711829,2.92085752405921,F,33.84392002194041,41.66145983359839,34.59075653131519,42.08023507148212,v3-2026-07-30-trip-suppression-fix
l_25,,inner,arterial,CBD,1.4125402181589892,9.06725181752289,F,50.51002692927981,35.27539264319926,52.063959822595145,35.84145225925304,v3-2026-07-30-trip-suppression-fix
l_1356,,peripheral,arterial,West,0.3936491274111009,2.2566739465388754,F,50.95285355465365,15.61907493991491,51.05021157094027,16.18484242311799,v3-2026-07-30-trip-suppression-fix
l_1105,,peripheral,arterial,East,0.8783487044356609,5.300519079000047,F,65.28320945797132,21.78782265927026,65.5419863242516,21.674948605585637,v3-2026-07-30-trip-suppression-fix
l_44,,peripheral,arterial,East,1.162715586848395,6.896613374759579,F,110.4225522918125,24.653907024420178,110.7788359997536,25.106720724862917,v3-2026-07-30-trip-suppression-fix
l_109,,peripheral,arterial,West,0.8512147543890761,8.407670549491732,F,42.92154396938171,36.38745235419842,43.75820054058184,35.777549300027054,v3-2026-07-30-trip-suppression-fix
l_970,,boundary,arterial,West,1.0778443113772456,9.082286728537344,F,47.87113021863731,64.40413492993997,48.13145905757613,64.37233652928282,v3-2026-07-30-trip-suppression-fix
l_1569,SH1N,peripheral,motorway,MWY,0.26666666666666666,1.7032834716068161,F,49.25662904563713,62.8922861108631,49.547716870025845,61.49984412727382,v3-2026-07-30-trip-suppression-fix
l_750,,peripheral,arterial,East,0.6467608062951385,7.414570856782603,F,82.36202744827492,35.445200928721555,82.54089711622093,35.71215703421988,v3-2026-07-30-trip-suppression-fix
l_33,,inner,arterial,CBD,0.7062701090794946,8.948388543055477,F,49.65451723037659,34.85866776126015,50.07190218762322,35.09424726549475,v3-2026-07-30-trip-suppression-fix
l_123,,peripheral,arterial,West,1.4328928514567743,1.6865724696420803,F,18.379765234502536,44.86221493952579,18.751260629148295,43.77440983898291,v3-2026-07-30-trip-suppression-fix
l_549,,peripheral,arterial,West,0.2729630135116692,4.8928224220443,F,32.914322210954026,19.381767932668083,33.37412857840073,19.562551042555498,v3-2026-07-30-trip-suppression-fix
l_547,,peripheral,arterial,West,0.2729630135116692,1.3726627174554937,F,28.119742845655235,17.523416388508874,28.5578100243917,17.70460642082063,v3-2026-07-30-trip-suppression-fix
l_2144,,boundary,arterial,East,0.3090632807067247,0.8640630267580336,E,117.83308662414882,64.0288311646477,118.5761417371321,64.23117343997042,v3-2026-07-30-trip-suppression-fix
l_545,,peripheral,arterial,West,0.4094445202675038,4.914377271226705,F,37.66069386972683,23.34894747500183,38.32500839245553,24.012453131749073,v3-2026-07-30-trip-suppression-fix
l_2181,,peripheral,motorway,MWY,0.06666666666666667,0.11168516856989168,A,55.03101232778879,36.40857041089075,55.13420368523813,36.10938411357112,v3-2026-07-30-trip-suppression-fix
l_694,,peripheral,arterial,East,1.6634322151372332,12.534065204028044,F,93.72385727497958,18.640274484382697,94.95698250858808,18.320087338639414,v3-2026-07-30-trip-suppression-fix
l_1450,,inner,arterial,CBD,0.9788726649808304,6.119078718184661,F,93.29637699962102,62.29625381690608,93.60583402800728,61.398634990402456,v3-2026-07-30-trip-suppression-fix
l_2112,,peripheral,arterial,West,0.4670351054720947,0.16510913333238536,A,53.25856253837734,51.1434765442078,53.624561860442874,50.94757204378403,v3-2026-07-30-trip-suppression-fix
l_650,,peripheral,arterial,East,1.2808197246237591,1.5222117018787034,F,85.91648209546244,14.947267311056983,85.98618713567022,15.189215814380727,v3-2026-07-30-trip-suppression-fix
l_354,,boundary,arterial,East,1.9402824188854155,3.5519110895279393,F,86.93016873018497,50.81984247240323,86.98484093866688,50.25127140086294,v3-2026-07-30-trip-suppression-fix
l_531,,boundary,arterial,East,6.765136994024129,5.410109195596884,F,75.42472702495618,72.9240842775568,75.85871184117023,74.05118412738653,v3-2026-07-30-trip-suppression-fix
l_961,,peripheral,arterial,East,1.6888722086695442,1.8387267366301452,F,112.58002785651028,24.937999502131394,113.56351492893005,24.05479541409066,v3-2026-07-30-trip-suppression-fix
l_1421,,peripheral,arterial,West,1.7024295087781522,7.725657635066953,F,28.948483104308647,64.0474516095016,29.063093303299656,63.180523259673606,v3-2026-07-30-trip-suppression-fix
l_1263,,peripheral,arterial,East,1.317426626655932,4.542500487596678,F,71.14964306506519,73.38133209010323,71.33102328162099,73.78338402757181,v3-2026-07-30-trip-suppression-fix
l_871,,peripheral,arterial,West,0.9079445145018916,10.34160916775259,F,31.34086020845276,66.46318605069304,31.66639987561787,66.43021838241287,v3-2026-07-30-trip-suppression-fix
l_1079,,boundary,arterial,East,0.8929900282780175,11.22176217793253,F,96.4658299357641,56.18347061928901,96.91823777215785,55.95885743573806,v3-2026-07-30-trip-suppression-fix
l_53,,peripheral,arterial,West,0.6732873253661,1.0947502007372731,F,9.222887421368313,72.13574772039667,9.963388789742353,72.20338992364428,v3-2026-07-30-trip-suppression-fix
l_1348,,peripheral,arterial,West,0.3936491274111009,2.130212302739112,F,50.372327238151584,13.6027499728096,50.69692379383854,14.70487484598382,v3-2026-07-30-trip-suppression-fix
l_2248,SH1N,boundary,arterial,West,0.13333333333333333,0.1125851772210523,A,49.15553793480003,70.40745441678304,49.268580488300465,69.45946102201226,v3-2026-07-30-trip-suppression-fix
l_18,,boundary,arterial,East,3.80499405469679,10.817313374815955,F,79.6613271912913,72.7377239308592,80.0505810352026,72.62242364508671,v3-2026-07-30-trip-suppression-fix
l_758,,peripheral,arterial,East,0.8774495466510676,0.46680510762297833,C,70.79589712499272,14.253880412658324,70.95700150242646,14.737385387322133,v3-2026-07-30-trip-suppression-fix
l_1282,,peripheral,arterial,East,0.8900316455696203,8.739933601320278,F,73.7102919387007,74.28002372688447,74.27694113805138,74.35064640065049,v3-2026-07-30-trip-suppression-fix
l_1838,SH16,peripheral,motorway,MWY,0.42352941176470593,1.8855402210763292,F,44.31904864262321,20.146045198764536,46.71461786604591,22.750719440385005,v3-2026-07-30-trip-suppression-fix
l_1212,,inner,arterial,CBD,1.184678162432539,2.5770347729394856,F,94.01955939567458,71.95836419580954,95.00536727110902,71.18332959199535,v3-2026-07-30-trip-suppression-fix
l_1168,,peripheral,arterial,East,24,26.828568508082906,F,93.36711076095095,70.78129612834279,93.73447562361224,71.82851945246047,v3-2026-07-30-trip-suppression-fix
l_219,,peripheral,arterial,East,1.8760259516923319,5.357229569598857,F,78.60074489497762,73.00056057133216,78.691192060888,73.188074916488,v3-2026-07-30-trip-suppression-fix
l_501,,inner,arterial,CBD,1.4070194637692488,3.6364383840212615,F,75.5585735574088,61.354277245852195,75.81715706695309,62.40353590998845,v3-2026-07-30-trip-suppression-fix
l_13,,peripheral,arterial,West,0.7906700929037359,5.548127531629166,F,60.474555799126385,23.90334988829351,60.81895765673793,24.896991468599357,v3-2026-07-30-trip-suppression-fix
l_657,,peripheral,arterial,East,1.2808197246237591,1.2479966772013287,F,85.14371865496503,11.961624011839437,85.58868628691421,13.683087211401649,v3-2026-07-30-trip-suppression-fix
l_2148,SH16,peripheral,motorway,MWY,0.1411764705882353,0.33802686659152137,B,5.55042624669366,11.231531264238088,6.354425405604306,11.21694535711378,v3-2026-07-30-trip-suppression-fix
l_2240,,peripheral,arterial,West,0.4670351054720947,0.26189987333996007,B,51.58802133868618,51.33629838655588,51.84883066470468,51.33151127277691,v3-2026-07-30-trip-suppression-fix
l_624,,inner,arterial,CBD,0.8204567209079722,5.2512169896108,F,113.21563314092414,60.11501533830143,113.43853816851465,60.40815325388406,v3-2026-07-30-trip-suppression-fix
l_250,,peripheral,arterial,West,2.118537200504414,10.35670337821421,F,32.014169215528966,66.42387062720746,34.756290988467164,65.37382884878303,v3-2026-07-30-trip-suppression-fix
l_914,,peripheral,arterial,West,0.7872982548222018,6.5094220593389025,F,59.649679336806614,29.86434648592241,60.696295012661274,30.034275918203534,v3-2026-07-30-trip-suppression-fix
l_2128,SH16,peripheral,motorway,MWY,0.35294117647058826,1.0214694885853512,F,16.634116357492584,9.922105711149262,22.271976491346617,9.170827394449766,v3-2026-07-30-trip-suppression-fix
l_849,,peripheral,arterial,East,2.772387025228722,12.63853167047154,F,90.45857619154758,19.56571370973003,92.27492744700248,19.04553860649214,v3-2026-07-30-trip-suppression-fix
l_779,,peripheral,arterial,West,0.34657039711191334,4.560131637820793,F,55.48533050156489,24.481572560118224,55.91896071120116,24.419550473893427,v3-2026-07-30-trip-suppression-fix
l_2402,,inner,arterial,CBD,0.6990834239552587,5.813218634072179,F,81.01008786227239,46.95650418119253,81.34710947838948,47.54485531979951,v3-2026-07-30-trip-suppression-fix
l_320,,boundary,arterial,West,2.9622315477659837,7.120347693689221,F,61.485947554636255,38.66820890128607,61.5204454732506,38.18109805684745,v3-2026-07-30-trip-suppression-fix
l_135,,inner,arterial,CBD,1.093942294543963,5.439690596817021,F,112.28206302975441,59.02432381747972,112.94925838259698,59.8226876909733,v3-2026-07-30-trip-suppression-fix
l_397,,peripheral,arterial,East,0.9701412094427078,7.346677942145492,F,82.74300274340413,36.059762791077446,83.20020090504401,37.26749840509649,v3-2026-07-30-trip-suppression-fix
l_2511,SH16,peripheral,motorway,MWY,0.1411764705882353,0.679516584923262,C,8.980279509982317,10.980103187164117,9.847500602525066,10.856251210852385,v3-2026-07-30-trip-suppression-fix
l_586,,peripheral,arterial,East,0.7751437245655965,9.170613453831452,F,106.97282358137726,45.98824119423296,107.14013993361219,45.633778238800495,v3-2026-07-30-trip-suppression-fix
l_231,,peripheral,arterial,West,0.4094445202675038,4.879384596057785,F,31.49095255807371,18.81318911534808,32.45451668578015,19.200983829058003,v3-2026-07-30-trip-suppression-fix
l_943,,peripheral,arterial,West,0.42560737719453806,7.844794585414175,F,32.41904627356739,49.33591086365503,32.605257529280145,48.819012167605855,v3-2026-07-30-trip-suppression-fix
l_138,,peripheral,arterial,West,0.6384110657918071,7.860369414392738,F,32.605257529280145,48.819012167605855,32.83295756051913,48.193250629268356,v3-2026-07-30-trip-suppression-fix
l_642,,peripheral,arterial,East,0.6467608062951385,7.2983656500642216,F,84.56480800990667,40.512457308664516,84.72395627478791,40.887883293181325,v3-2026-07-30-trip-suppression-fix
l_720,,peripheral,arterial,East,3.7394827048924895,8.092065976345552,F,122.52951825010169,41.968299058293844,122.60582264572177,41.399308708747704,v3-2026-07-30-trip-suppression-fix
l_74,,peripheral,arterial,West,1.2490458677399208,2.4938651235054956,F,54.407503476894796,11.988138001938534,55.047622773339015,12.516903946996234,v3-2026-07-30-trip-suppression-fix
l_817,,peripheral,arterial,East,0.43917435221783047,3.8784901968222383,F,75.26042816471967,18.225434394067733,75.71477167447594,18.108934229496324,v3-2026-07-30-trip-suppression-fix
l_2179,SH1S,peripheral,motorway,MWY,0.3789473684210526,3.2470598605407615,F,71.30370240226385,26.433479853153397,72.91381695536822,24.160559754214546,v3-2026-07-30-trip-suppression-fix
l_1370,,peripheral,arterial,East,0.7751437245655965,6.917222253839311,F,104.98192100158795,18.512073020220274,105.29572910928577,19.019739429552253,v3-2026-07-30-trip-suppression-fix
l_716,,peripheral,arterial,East,6.658739595719382,14.113808944875291,F,75.53466297520778,74.16527256262826,75.85871184117023,74.05118412738653,v3-2026-07-30-trip-suppression-fix
l_821,,peripheral,arterial,East,0.8929900282780175,7.110725971394272,F,101.07579731435075,53.881642159883825,101.74352698554671,53.54490845556619,v3-2026-07-30-trip-suppression-fix
