link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2
l_925,,peripheral,arterial,East,0.7544322897019992,1.786584194978952,F,79.8243558262689,29.897639816665812,80.6244308433964,29.66663004599746
l_715,,inner,arterial,CBD,3.7803213273128216,5.026601894352719,F,81.80594585524118,48.0205643556404,82.0243621759627,47.72151396091775
l_1472,,inner,arterial,CBD,0.39489272081084636,1.6669456506598486,F,96.91275782413499,69.68849071544473,97.40615461190092,69.32798405926783
l_641,,inner,arterial,CBD,0.8204567209079722,4.680026055823356,F,107.4598377742499,60.438470714385474,107.99666478625203,60.07712804819163
l_320,,boundary,arterial,West,1.4811157738829919,2.89988812430474,F,61.485947554636255,38.66820890128607,61.5204454732506,38.18109805684745
l_1886,SH1N,peripheral,motorway,MWY,0.26666666666666666,1.5376351598626492,F,24.975534360902035,90.57846158438335,25.292236175241566,90.0591968779582
l_1038,,inner,arterial,CBD,0.2577873254564984,0.703299658654591,D,58.359430838136134,49.5092591856192,58.47407308250859,49.83146835872688
l_2497,SH1N,boundary,motorway,MWY,0.3333333333333333,2.0518858655185612,F,49.268580488300465,69.45946102201226,49.36474344224883,67.59288241770346
l_43,,boundary,arterial,East,0.7906700929037359,0.2976254524041492,B,65.37049502225159,34.75892893840695,65.5765602186425,35.32268875330685
l_990,,peripheral,arterial,West,0.9590792838874681,1.532046922802314,F,58.52981355934729,56.39785830666861,58.832107374041705,56.28419524845777
l_216,,inner,arterial,CBD,1.0778443113772456,2.904616088015628,F,75.5585735574088,61.354277245852195,76.33554109683999,61.042638078226716
l_528,,inner,arterial,CBD,1.6844469399213926,3.8823969266689273,F,61.4001317421166,45.80476742262413,61.71436455584005,46.33951391972756
l_2382,,boundary,arterial,East,0.5933544303797469,4.94907316150017,F,75.14637704604353,74.37686654868502,75.53466297520778,74.16527256262826
l_560,,peripheral,arterial,West,0.2729630135116692,0.5283942177945598,C,30.133771162970287,18.29744512717027,30.57134760327681,18.451613763308206
l_893,,peripheral,arterial,East,2.772387025228722,5.5580831809577855,F,88.42591102021917,20.143935595076872,90.45857619154758,19.56571370973003
l_1175,,peripheral,arterial,West,0.5904736911166514,2.3457458978975434,F,51.85167599897967,19.575456539565796,52.058685768613564,20.193263164454763
l_1672,,boundary,arterial,East,2.520214218208548,4.827340910755,F,78.65124687623067,52.24326399052595,78.82161839585643,52.05092945751798
l_332,,inner,arterial,CBD,2.1228918504540633,5.727022635446911,F,74.22918563108018,49.43310691861998,74.49349172307936,49.61741299843831
l_1379,,peripheral,arterial,East,1.550287449131193,1.6740257939140122,F,103.48067669638154,52.63864609996078,103.9397946473381,52.39596848608203
l_1434,,peripheral,arterial,East,2.4929884699283265,1.3261596065590655,F,122.60582264572177,41.399308708747704,122.69221806781324,40.20851205380504
l_1567,SH1S,peripheral,motorway,MWY,0.3789473684210526,1.3665809396195419,F,81.77925355649629,11.050957234452639,84.96035184208625,7.938049165044866
l_1804,,peripheral,arterial,East,21.421820854772655,4.169536737289771,F,65.84702091206691,59.39827931212193,78.65124687623067,52.24326399052595
l_0,,peripheral,arterial,West,5.5581287633163505,6.128288272945289,F,43.99316223748298,47.39456392132523,44.857725097972114,49.4867794975422
l_936,,inner,arterial,CBD,2.7060547976096516,2.6439734289779855,F,69.71112581881982,57.89467136604405,71.4923297427907,62.51037667129816
l_944,,peripheral,arterial,West,0.9552619009711829,2.86146043265471,F,33.84392002194041,41.66145983359839,34.59075653131519,42.08023507148212
l_2245,,boundary,arterial,West,0.5933544303797469,4.735978835751472,F,58.94506781249516,69.49801981198192,59.6653422868612,69.64693644363454
l_484,,peripheral,arterial,East,0.6404098623118796,1.3232402732051016,F,84.35024758592708,9.030415185966078,84.4901524895696,9.541330509440055
l_221,,inner,arterial,CBD,1.3530273988048258,2.0113818905529888,F,71.88080660841018,63.530216875278064,72.40769120143241,64.97992663724726
l_816,,peripheral,arterial,East,0.7544322897019992,1.9146678093060687,F,79.39222039520915,30.040763602356257,79.8243558262689,29.897639816665812
l_728,,peripheral,arterial,West,1.00993098804915,1.4946374341816333,F,20.06963750384834,73.15485135126279,20.832376903800007,73.24907673454601
l_2415,,boundary,motorway,MWY,0.5333333333333333,2.8312008861656457,F,54.84204280116746,38.244766432071046,54.85581067271784,37.51987161663921
l_300,,peripheral,arterial,West,0.6662225183211192,1.0915251923770473,F,38.78302360652124,37.138859200928174,39.28980631483006,37.50795600611312
l_16,,peripheral,arterial,West,0.6384110657918071,2.0963341993810984,F,30.61418472273863,56.4497273285268,30.87647586311128,55.33686591613959
l_800,,peripheral,arterial,West,1.446480231436837,0.35100496794725333,B,26.537383242184763,84.41507822347306,27.363925558451466,83.2378907499631
l_68,,peripheral,arterial,East,1.162715586848395,2.9971063263940803,F,104.8375977296964,50.40631472515976,105.61152915050488,48.77030886430576
l_1265,,boundary,arterial,West,21.47617872130338,13.998036489769062,F,60.3128151638892,48.1490434873391,60.774522595022184,47.24867825432507
l_156,,inner,arterial,CBD,0.8512147543890761,3.371820647866685,F,44.466442142345834,35.27810071114708,45.6256012022961,34.47309629286863
l_793,,peripheral,arterial,West,0.3682563063892469,0.4934444504894631,C,45.237260838842545,65.42534446586146,45.418087921472434,65.80040013292222
l_64,,peripheral,arterial,East,1.1089548100914888,5.03861552327084,F,99.15211684177766,17.134051952703206,99.9091660664164,16.930790692269245
l_102,,peripheral,arterial,West,0.9552619009711829,1.0117626767352177,F,8.148804108213302,50.12899996174968,9.593175763770375,49.45416407566636
l_66,,peripheral,arterial,East,0.9416934787726595,1.6431838090889956,F,65.79131874330855,37.53490327907167,66.5307284376244,37.54830611452319
l_640,,boundary,arterial,East,0.8204567209079722,4.92265350461864,F,107.11610624288761,60.661083712013856,107.4598377742499,60.438470714385474
l_396,,boundary,arterial,East,4.162619675315665,3.5524421953668797,F,90.9308499919602,57.85370365364385,92.08294553938917,56.670197145613685
l_369,,inner,arterial,CBD,1.1047689191677408,4.08465114311163,F,50.86106171817643,78.02462195985804,51.09034813211472,78.66904767131466
l_1145,,boundary,arterial,East,28,21.458820124809602,F,92.03296894979158,68.02229805492169,92.79408265927084,69.19735448919624
l_647,,inner,arterial,CBD,2.029541098207239,2.06559004753372,F,73.22913578602629,67.07283563777267,73.91568303029801,68.92499321134198
l_2543,,peripheral,arterial,West,0.3936491274111009,2.1649400646019146,F,49.793166406555756,11.623539450099324,49.90940397851023,12.070740806355541
