link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2,model_version
l_2215,SH1N,boundary,motorway,MWY,0.2,1.6041799869642785,F,49.25662904563713,62.8922861108631,49.497206459126,62.96895336227439,v3-2026-07-30-trip-suppression-fix
l_343,,peripheral,arterial,West,1.0186757215619695,1.0412936496351919,F,54.790414310606764,39.87236972272349,55.07493113486969,39.97524862667511,v3-2026-07-30-trip-suppression-fix
l_1263,,peripheral,arterial,East,0.8782844177706213,1.9546751574333299,F,71.14964306506519,73.38133209010323,71.33102328162099,73.78338402757181,v3-2026-07-30-trip-suppression-fix
l_93,,peripheral,arterial,West,0.4094445202675038,1.285049643950295,F,24.66017545711453,16.154123118891604,25.97287965167287,16.616660135229253,v3-2026-07-30-trip-suppression-fix
l_1819,,peripheral,arterial,West,1.03971119133574,4.6940171685805785,F,53.1215946168522,24.79526131589832,53.553734176604436,24.65219235935953,v3-2026-07-30-trip-suppression-fix
l_1299,,boundary,arterial,East,1.1047689191677408,0.4013512159860618,B,70.97498111678571,74.51966342506424,71.4152041612677,74.80883656913852,v3-2026-07-30-trip-suppression-fix
l_2268,,boundary,arterial,West,0.8900316455696203,4.3098509297752745,F,60.385120072702094,69.7688333866943,60.973984625025764,69.86610930404476,v3-2026-07-30-trip-suppression-fix
l_1540,,peripheral,motorway,MWY,0.5333333333333333,2.1183699839259496,F,73.76033762530636,24.090877441188407,74.40343805368384,23.117167045711216,v3-2026-07-30-trip-suppression-fix
l_1733,,inner,arterial,CBD,0.5155746509129968,1.6905024063929015,F,65.26556100225024,67.9493378093099,65.37972383761091,68.24452625850793,v3-2026-07-30-trip-suppression-fix
l_799,,peripheral,arterial,West,0.2729630135116692,1.1621012750835216,F,17.49372580376037,14.149578258261334,18.13872945476368,13.759473594685016,v3-2026-07-30-trip-suppression-fix
l_59,,peripheral,arterial,West,0.42560737719453806,7.059017854800996,F,33.45084826199009,46.31715503374983,33.55506511881598,46.0720152319914,v3-2026-07-30-trip-suppression-fix
l_2136,SH16,peripheral,motorway,MWY,0.21176470588235297,0.5096344631682939,C,6.354425405604306,11.21694535711378,8.30764198059244,11.046367011593231,v3-2026-07-30-trip-suppression-fix
l_393,,peripheral,arterial,East,0.6467608062951385,1.2685905044276446,F,79.60262002906941,32.009813320113814,80.33730487909686,32.94215722915171,v3-2026-07-30-trip-suppression-fix
l_2379,,boundary,arterial,East,0.7897854416216927,0.5537861490011792,C,74.20233702682296,78.62352733780773,74.59298837555528,78.50688881137079,v3-2026-07-30-trip-suppression-fix
l_1125,,boundary,arterial,West,0.8705114254624592,3.891052256882669,F,56.573209821659226,68.21731524158356,56.715064517853946,68.8363153752497,v3-2026-07-30-trip-suppression-fix
l_605,,peripheral,arterial,West,0.4163486225799736,2.4821200387659994,F,57.035679730518716,14.237078372263523,57.47824904838939,14.661363814040484,v3-2026-07-30-trip-suppression-fix
l_903,,peripheral,arterial,East,0.6587615283267457,6.01329846822429,F,70.74069647453153,19.49804875099083,71.21677563603794,19.381157638876196,v3-2026-07-30-trip-suppression-fix
l_63,,peripheral,arterial,East,4.985976939856653,7.121574261922004,F,114.10574223197162,61.20651364290733,115.12932246928952,61.295528587848004,v3-2026-07-30-trip-suppression-fix
l_189,,peripheral,arterial,West,0.2729630135116692,0.8771729824420242,E,30.987688520843637,18.63319555844396,31.49095255807371,18.81318911534808,v3-2026-07-30-trip-suppression-fix
l_674,,peripheral,arterial,East,0.7544322897019992,2.690933127744137,F,85.91481718027444,26.56875306139931,86.16105288487769,25.780419632823588,v3-2026-07-30-trip-suppression-fix
l_2094,,peripheral,arterial,West,1.446480231436837,6.979622030010611,F,24.753350363940463,86.74480060182267,25.198499420748078,86.11509160886894,v3-2026-07-30-trip-suppression-fix
l_1738,,inner,arterial,CBD,8.442116782615493,4.37109502301284,F,68.14211873833149,41.221235801942,68.65618163480687,43.15766605149279,v3-2026-07-30-trip-suppression-fix
l_836,,boundary,arterial,West,0.7062701090794946,4.245269567411277,F,47.994307555970565,33.24051162456414,48.260058538961395,33.50590159417702,v3-2026-07-30-trip-suppression-fix
l_2507,,peripheral,arterial,West,0.34657039711191334,0.40899540444883964,B,50.09635975384353,28.14801859227475,50.7546373797436,27.29811996730244,v3-2026-07-30-trip-suppression-fix
l_68,,peripheral,arterial,East,1.550287449131193,7.978166817640396,F,104.8375977296964,50.40631472515976,105.61152915050488,48.77030886430576,v3-2026-07-30-trip-suppression-fix
l_1870,SH16,peripheral,motorway,MWY,0.21176470588235297,1.9111470891990123,F,46.71461786604591,22.750719440385005,46.92062178451132,23.314496123849654,v3-2026-07-30-trip-suppression-fix
l_401,,inner,arterial,CBD,3.746877601998335,8.647243217330118,F,84.8898050292072,62.722286394498205,85.50290607461442,62.95417671462451,v3-2026-07-30-trip-suppression-fix
l_1754,,boundary,arterial,East,1.3262013173599752,10.714807585687295,F,96.16832299466648,54.21604884802822,97.0638454446813,55.60480721914638,v3-2026-07-30-trip-suppression-fix
l_242,,peripheral,arterial,East,3.207184092366902,10.102358374189112,F,119.59191969872163,37.18539433148002,121.55093622211334,38.473101832300074,v3-2026-07-30-trip-suppression-fix
l_659,,peripheral,arterial,East,0.43917435221783047,5.203491993423236,F,83.0893491253572,16.053661287411398,83.47849287792684,15.938350631801763,v3-2026-07-30-trip-suppression-fix
l_1171,,peripheral,arterial,East,3,9.08008894179018,F,104.75050162513983,17.759631560391824,104.77878406151197,18.1104530851749,v3-2026-07-30-trip-suppression-fix
l_649,,inner,arterial,CBD,2.029541098207239,1.9248298014710417,F,74.18950563897673,69.6226280580766,74.64771262574864,70.88441532044997,v3-2026-07-30-trip-suppression-fix
l_989,,peripheral,arterial,West,0.7872982548222018,5.790703643752385,F,55.589488874204086,27.77688257094954,56.53439827646412,28.327071268331206,v3-2026-07-30-trip-suppression-fix
l_127,,boundary,arterial,West,3.0560271646859083,13.58339925715968,F,58.78181302058914,42.934075279293715,60.08996751302897,44.315390712289016,v3-2026-07-30-trip-suppression-fix
l_962,,inner,arterial,CBD,1.260107109104274,0.7712802339599731,D,56.06474431481618,63.03759484662711,56.694073547401054,62.971980289645025,v3-2026-07-30-trip-suppression-fix
l_467,,peripheral,arterial,West,0.2729630135116692,0.5163112925811585,C,10.396269420581742,21.89997852901745,10.677786995109543,21.840813566101534,v3-2026-07-30-trip-suppression-fix
l_1377,,peripheral,arterial,East,1.550287449131193,4.346452290443925,F,103.2508411483498,52.76013109582854,103.9397946473381,52.39596848608203,v3-2026-07-30-trip-suppression-fix
l_530,,peripheral,arterial,East,1.5088645794039983,2.8328315660935823,F,78.74426645536876,30.268956217343014,79.13293886946906,30.126637432378583,v3-2026-07-30-trip-suppression-fix
l_2512,SH1N,peripheral,motorway,MWY,0.2,1.8704510277962343,F,54.3168178838527,51.184848414248954,54.70977198784677,50.84656411511451,v3-2026-07-30-trip-suppression-fix
l_1210,,peripheral,arterial,East,0.8204567209079722,7.289257257501578,F,97.15401521163456,56.32709926417492,97.45545643449223,56.78670764641128,v3-2026-07-30-trip-suppression-fix
l_10,,peripheral,arterial,West,0.6052963430012611,6.294238222130635,F,38.74567202353611,63.57123649077299,39.07219675464859,63.59229142641285,v3-2026-07-30-trip-suppression-fix
l_160,,boundary,arterial,East,0.3090632807067247,0.4713445149596297,C,124.31030574758968,63.907819662821275,125.15647675845219,63.810915565916524,v3-2026-07-30-trip-suppression-fix
l_1303,,inner,arterial,CBD,15.295283954114149,4.778520637515751,F,76.64823232438683,54.4423944689352,78.64845635725169,60.22310997772073,v3-2026-07-30-trip-suppression-fix
l_599,,peripheral,arterial,West,0.6384110657918071,7.88082252693169,F,35.36572445464771,41.66067944916726,35.79494132994891,41.35554576370837,v3-2026-07-30-trip-suppression-fix
l_443,,peripheral,arterial,West,0.700552658208142,0.8075607414304452,D,47.13611166467332,52.7962923874362,48.45445229467726,52.366728414543815,v3-2026-07-30-trip-suppression-fix
l_1867,,inner,arterial,CBD,0.658713313327966,2.618593676292167,F,66.12130419645351,60.122941141567935,66.46478413796704,61.06253952553714,v3-2026-07-30-trip-suppression-fix
l_911,,peripheral,arterial,West,0.6384110657918071,6.8284792524296964,F,31.017252115828647,54.712693693058014,31.220265366614058,53.925228020327886,v3-2026-07-30-trip-suppression-fix
l_2103,,peripheral,motorway,MWY,0.2,1.6073197937218417,F,80.29652541903556,14.32158640620621,80.3784383385374,14.049804955866923,v3-2026-07-30-trip-suppression-fix
l_540,,peripheral,arterial,East,2,8.824999637106071,F,102.55007734153769,10.503356300710722,102.6430421755195,10.825947730733448,v3-2026-07-30-trip-suppression-fix
l_377,,peripheral,arterial,East,1.2464942349641632,6.863215819818175,F,120.53325260381972,53.789304780519,120.61412128457954,53.46347217081694,v3-2026-07-30-trip-suppression-fix
l_1106,,inner,arterial,CBD,0.5155746509129968,0.8190045362906004,D,59.389231387559114,52.301070655641134,59.98369665385385,53.88469637087916,v3-2026-07-30-trip-suppression-fix
l_1285,,boundary,arterial,East,0.2577873254564984,0.9022867382903527,E,63.73301721953026,63.842510507436664,63.89363691121102,64.29900298311922,v3-2026-07-30-trip-suppression-fix
l_459,,peripheral,arterial,East,0.6467608062951385,0.08623477417268513,A,87.02028595681482,49.81818938328988,87.15738012577293,49.00485215917143,v3-2026-07-30-trip-suppression-fix
l_80,,boundary,arterial,East,1.5813401858074718,4.185734568604973,F,65.5765602186425,35.32268875330685,65.77564147931554,35.76447704707274,v3-2026-07-30-trip-suppression-fix
l_2069,,inner,arterial,CBD,1.4070194637692488,2.0260903352544424,F,77.78445854772983,70.0157000072251,78.0885341738367,71.17222198928589,v3-2026-07-30-trip-suppression-fix
l_2306,SH16,peripheral,motorway,MWY,0.7058823529411765,2.01744584217635,F,32.69477780582291,9.764417161929732,39.6214504225471,15.286252137861545,v3-2026-07-30-trip-suppression-fix
l_1205,,boundary,arterial,East,0.7897854416216927,1.461074852482056,F,92.93525087472551,72.11360880310504,93.73447562361224,71.82851945246047,v3-2026-07-30-trip-suppression-fix
l_1763,,peripheral,arterial,West,1.3862815884476534,6.897230521819059,F,50.377877344433436,28.088799766079482,50.7546373797436,27.29811996730244,v3-2026-07-30-trip-suppression-fix
l_193,,inner,arterial,CBD,3.9533504645186794,6.114407111926356,F,65.77564147931554,35.76447704707274,66.18877609814999,36.6897596250006,v3-2026-07-30-trip-suppression-fix
l_1393,,peripheral,arterial,East,7.402837754472547,4.479300478726879,F,103.69986891686158,17.373785672682526,104.31538306862423,17.740704362018587,v3-2026-07-30-trip-suppression-fix
l_342,,peripheral,arterial,West,0.9416934787726595,1.774100211383819,F,54.84337716773664,36.84443996626127,55.171355121145496,36.94652013262038,v3-2026-07-30-trip-suppression-fix
l_2423,SH1S,peripheral,motorway,MWY,0.1894736842105263,2.1099005999596563,F,68.10340088513385,29.560612238759166,68.42285851212542,29.351428721122858,v3-2026-07-30-trip-suppression-fix
l_690,,peripheral,arterial,West,0.8188890405350076,0.8809949469742333,E,14.18841608295176,20.047349898517552,14.363812522100684,18.936088409652413,v3-2026-07-30-trip-suppression-fix
l_1690,,peripheral,motorway,MWY,0.26666666666666666,0.6774447017315356,C,22.399919872862714,93.62525329203619,25.298401125229688,96.8105361307028,v3-2026-07-30-trip-suppression-fix
l_2360,,boundary,arterial,West,0.5155746509129968,0.9096564387475651,E,62.932419541628214,61.69513263818928,63.0238444745693,61.936687788587605,v3-2026-07-30-trip-suppression-fix
l_1895,,peripheral,arterial,East,7.446478436239528,8.169453931433587,F,72.79557261648976,77.72925969396898,73.09627738553586,78.33242799896371,v3-2026-07-30-trip-suppression-fix
l_238,,inner,arterial,CBD,1.883386957545319,3.811508265698223,F,61.5204454732506,38.18109805684745,62.473197068878214,37.974377665838496,v3-2026-07-30-trip-suppression-fix
l_814,,peripheral,arterial,East,1.293521612590277,4.346624806288382,F,76.10914760698414,27.66905318193299,77.22274817919336,29.10791067568746,v3-2026-07-30-trip-suppression-fix
l_1987,,boundary,arterial,East,0.9788726649808304,3.7096757284319164,F,90.25782546500915,66.5912814806598,90.35462429295049,66.30890785708459,v3-2026-07-30-trip-suppression-fix
l_2685,SH1N,peripheral,motorway,MWY,0.26666666666666666,1.9793421728747065,F,54.52904381431009,51.00214845155103,54.70977198784677,50.84656411511451,v3-2026-07-30-trip-suppression-fix
l_2203,,peripheral,motorway,MWY,0.2,0.7440310587472828,D,20.805202855204747,92.032707531006,22.399919872862714,93.62525329203619,v3-2026-07-30-trip-suppression-fix
l_392,,inner,arterial,CBD,19.18158567774936,31.045292888601843,F,53.38477405596671,85.19434360848355,54.98391466874296,84.65149034680701,v3-2026-07-30-trip-suppression-fix
l_993,,peripheral,arterial,East,0.6587615283267457,4.474392826280273,F,91.37144208454141,13.711017694944955,92.97144198432113,13.248900677184562,v3-2026-07-30-trip-suppression-fix
l_844,,peripheral,arterial,East,0.3233804031475693,0.9071825191926338,E,72.63653273477681,20.922492786809368,72.7072231246955,21.218479863717985,v3-2026-07-30-trip-suppression-fix
l_475,,peripheral,arterial,East,0.3090632807067247,0.38982630355871817,B,127.95733350439917,63.59635308837599,133.130838192187,62.3643331192384,v3-2026-07-30-trip-suppression-fix
l_2453,,inner,arterial,CBD,0.8900316455696203,4.184590567849109,F,52.622502093879426,70.9384375872627,53.65937578832898,70.56806433224813,v3-2026-07-30-trip-suppression-fix
l_456,,peripheral,arterial,East,1.1259148057796962,1.7178632614630303,F,117.49435585240464,21.521979219141418,118.07553492299452,21.21382886352289,v3-2026-07-30-trip-suppression-fix
l_56,,peripheral,arterial,West,1.064018442986345,7.08547716559805,F,32.83295756051913,48.193250629268356,33.45084826199009,46.31715503374983,v3-2026-07-30-trip-suppression-fix
