day,rule,regime,hour,vc_inner,vc_boundary,vc_peripheral,vcf_mwy,vcf_cbd,vcf_east,vcf_west,ef_mwy,ef_cbd,ef_east,ef_west
1,El Farol,tou,0,0.009820058813381676,0.00980373770343568,0.004909463670300286,0.21258113416744467,0.45058327131663256,0.4533966633455585,0.5415566988263253,0.4254784831859099,5.855898738533826,13.744216570927486,15.485433603951734
1,El Farol,tou,1,0.003735003879866558,0.008536437715849913,0.005224199271390356,0.2375538940900016,0.46822393923538586,0.5567522692790753,0.6662691790237143,1.143328268967545,8.563799552429135,24.760319016293256,20.73480782554067
1,El Farol,tou,2,0.007148727854178361,0.010085432116559892,0.005617420261748574,0.23776108300025475,0.479714823283295,0.5344862483146733,0.654743546892466,1.2170250952322086,8.85188984671604,22.545676986056638,18.3672909703688
1,El Farol,tou,3,0.006615668725768522,0.00816956135958349,0.004153856548672616,0.210744592070335,0.4065722807650648,0.4676927610775502,0.5667851247462152,0.8649942844928584,6.402009717459816,14.48225442355422,18.462879782931918
1,El Farol,tou,4,0.006573051762240934,0.006580825933026417,0.004498353160423773,0.19330576925276519,0.36506651145577174,0.37591490260834154,0.4764024048020669,0.6696535074361717,6.631195156478257,6.1834229539994086,18.043505475693916
1,El Farol,tou,5,0.002444225784861781,0.005279737129745814,0.003441085133054546,0.06593452240695276,0.1597847265503797,0.17188528476357173,0.18813290623642312,0,1.1993096380203208,2.220595601497887,2.7995414936005933
1,El Farol,tou,6,0.01680900330422148,0.026771560145330362,0.01287508386760196,0.3009759144884081,0.5055012315141221,0.61434460775814,0.7143559498447302,1.8192835272131416,8.526558632634693,24.05740477987094,19.366033574133297
1,El Farol,tou,7,0.036620727150777015,0.09610683032842195,0.03318339720247903,0.7953471890734206,1.2703350667959816,1.6371381471524982,1.8045672944541367,29.33652284812863,52.72073733984152,69.30251971519793,60.55031737083243
1,El Farol,tou,8,0.06455414909662252,0.2586625193679008,0.06583809850488881,1.3709700450305207,2.036694874708291,2.771976570919587,2.8137363602999144,86.41835469838196,78.57746270704929,85.21271123382073,81.00666915651607
1,El Farol,tou,9,0.07068431945944606,0.43132413367851047,0.06040049902244807,1.6430762318102154,2.718690910683099,3.476602858043992,3.4466054797255055,91.1637269761244,87.380820454241,90.13299626095204,84.31878654287848
1,El Farol,tou,10,0.05120406129781042,0.41814648509288993,0.031769332133101444,1.456698653026404,2.6202597967467978,3.1432907112746604,3.341968757086958,86.73325450050382,86.28479815498744,87.00037167274819,82.8136597824392
1,El Farol,tou,11,0.021456094076461832,0.300280229664441,0.0197347938886731,1.1347496133653636,2.063109075107299,2.219004409719202,2.9511495558489815,73.8956055908953,79.11981428493333,80.26418354463674,73.19362640721437
1,El Farol,tou,12,0.03215479070696148,0.19857943713987963,0.017572553234199987,0.9722008803481141,1.8332554774782746,1.6437387967765174,2.8697125365492204,50.31049680065267,73.95869972168015,73.1280979363229,64.4099636662153
1,El Farol,tou,13,0.03227894239373439,0.11452250141049823,0.02050328972760029,0.9613045139784073,1.8337505423530505,1.455989592784622,2.8378553019155484,45.77373996668257,73.60709107374511,65.60916645052524,67.82695040258194
1,El Farol,tou,14,0.024841583096418863,0.04189637726800767,0.018341659367995013,0.8703872802546482,1.584647381798899,1.592469735160652,2.472306618973406,33.26128324978999,70.20500669311257,64.39583282337664,68.66164819994908
1,El Farol,tou,15,0.021496875619111892,0.03572218778511253,0.018321586617003997,0.7661655461811622,1.296638785846934,1.4585734003225514,1.9572778333432495,24.599288622391622,62.914792166257854,61.8496293130906,63.31441427757051
1,El Farol,tou,16,0.03272413565607098,0.10139224757190415,0.03037401968408241,0.893878439800258,1.530942322131092,1.7155748496512402,2.1895250131024713,46.280803430232496,68.44177409314183,70.61512804093188,70.19154238119985
1,El Farol,tou,17,0.05115890510911529,0.154608890549105,0.03536867686679981,1.2437586977546353,2.0808764898783982,2.168083748331455,3.098407000180285,81.26949378194095,75.96235123990974,79.28683834115338,79.75315437241673
1,El Farol,tou,18,0.04184731372106871,0.16951793662107112,0.034252276834818636,1.3504891280378815,2.142215269920518,2.4028386287804686,3.2075906895015294,86.44706325072495,78.41051808801706,81.60009661944079,78.63057210056049
1,El Farol,tou,19,0.02033033668987193,0.13251013157530397,0.022466621406471328,1.2036122033894368,1.9495113381201186,2.203388967558943,2.9119745825015024,79.88396067572468,71.40567193361403,77.11301061834621,77.73795994592005
1,El Farol,tou,20,0.013499024717054144,0.03762411075854152,0.012251818002883174,0.9164810855218256,1.5681521705733912,1.558128874285476,2.2346044853019733,45.38549974604308,63.744349555918355,66.01853281921439,68.47099548441224
1,El Farol,tou,21,0.007334633094296628,0.013076891442226471,0.00947664619057361,0.6394449694755491,1.01184065321059,1.0732236787680571,1.4305120489026466,11.869037720861122,46.964679974830595,48.96506260974173,42.80030792389784
1,El Farol,tou,22,0.008342651970410876,0.011191510466788504,0.0067185725670262895,0.4557536003332177,0.7574311492078561,0.8169679983307834,1.0552201162072203,2.1175209449736694,25.185664563984336,34.651331541129835,28.661154220970037
1,El Farol,tou,23,0.009219135408750767,0.007145879829607521,0.0052904383734338695,0.27151770346419385,0.5324654179008409,0.5428691335425121,0.6905907640380449,1.3591042671905296,9.483506289271611,17.479535122350754,18.489324945088878
2,El Farol,tou,0,0.006025256756297861,0.008234894233761954,0.004039510952242303,0.24231996823830101,0.4507496194812809,0.44091053302688576,0.6736220418908744,1.3857051422431093,7.51001320808366,10.718167261894022,20.316212381567322
2,El Farol,tou,1,0.00766551565131949,0.00694813516076159,0.0039007867942833494,0.23573873648598176,0.45586871911884,0.5076887861055774,0.6873731916327811,0.8362063017999258,6.899013153682252,15.22583591904701,22.11169732387676
2,El Farol,tou,2,0.007530586480362166,0.00753567129464798,0.004524155018409621,0.23167967177945178,0.4642755575931277,0.5280010830679251,0.6409149430789396,0.4368049174642309,7.411985455371843,18.4449284829805,22.925351851553902
2,El Farol,tou,3,0.004973509207979667,0.007539909371811767,0.004332633807777098,0.19806656691938415,0.38745253560609655,0.4594883269124512,0.5218860791451938,1.4844162335610698,5.6724100357943374,14.782063770724227,17.768226826619095
2,El Farol,tou,4,0.007182825954642103,0.006884672774110304,0.00450429917022768,0.20868987260276425,0.4187411000268628,0.46495869321386957,0.641340971960703,0.13818743881176754,7.010890124707307,10.635131016919225,22.021192706849106
2,El Farol,tou,5,0.014332312404985477,0.010946204939834541,0.004785364883377767,0.08105106093116014,0.1805552690553485,0.21148982316674458,0.21960175097683157,0,2.3947948611798853,1.8483417672611597,6.244567952726693
2,El Farol,tou,6,0.021653310897939527,0.033759427277951046,0.014681759604417487,0.3071717375622196,0.6568210366489007,0.7426158560589036,0.8154801688328402,1.9733709812752398,22.536593071560443,31.133523461209784,25.471786441000273
2,El Farol,tou,7,0.046670123494655845,0.10820591038758799,0.03663384890180964,0.7276951732877561,1.3241295388647139,1.6367593931016358,1.7382892528338512,26.055434188349036,63.20119786804201,68.70904373428012,53.63164740501661
2,El Farol,tou,8,0.10993965136604635,0.3889920327700393,0.07831174700423961,1.4678984406726532,2.526825693921687,3.184877566660481,3.0839537237263235,89.06236074818563,86.48808084913823,88.76545809624484,79.81443623122617
2,El Farol,tou,9,0.1032974946034132,0.6314682847354738,0.09311457804747239,1.7891628969490496,3.2491015714554297,3.946293297029338,3.894355277742828,93.66060159891602,91.27789476077564,90.47195883814881,87.23963205729565
2,El Farol,tou,10,0.07370971931734986,0.7349270561955435,0.048051596921746216,1.5939527179461224,3.118673733735922,3.4834649201439456,3.8314054967030975,87.76536588266923,90.0038561073317,89.11884825017788,83.34793521943804
2,El Farol,tou,11,0.03872561457394113,0.6182265647340957,0.030714468259552295,1.2866982807868426,2.5117892074488726,2.4975881956469927,3.574072257241607,77.48988396775154,84.20397195086643,82.93681805138222,79.01491069188555
2,El Farol,tou,12,0.029112514236083697,0.43599937878886585,0.027040781828502444,1.108404615633191,2.0640425245203,2.247474489537501,2.963695011533925,66.87915783277815,79.34304872314304,78.75979667126025,73.9281626193725
2,El Farol,tou,13,0.034087710360548605,0.34600526126580644,0.023209974020412694,1.0726035843095223,1.9153276521692548,2.070123130007593,2.855041125682494,60.25991413376504,77.4369448531935,77.39011929298215,69.6445543131685
2,El Farol,tou,14,0.05415338935528509,0.28874428502916305,0.025724694893596373,1.0275758008693376,1.9426951172568303,1.8528679942844706,3.071172830314441,51.81283030267414,76.76043988974273,73.0815912553162,66.40037412390006
2,El Farol,tou,15,0.0440286568385077,0.19721616449506155,0.029388416322532116,0.9910699063953088,1.9712535121956087,1.8067507185318634,3.0883724666196666,52.26965488269618,79.74580209214663,73.07516910777781,69.05034681269507
2,El Farol,tou,16,0.07080487812500706,0.1943367141094708,0.039300671413801065,1.2068594670309534,2.304669762203527,2.0899093893431484,3.398909431543781,65.46413389078421,84.2681072577198,83.5489734545345,75.94353166969627
2,El Farol,tou,17,0.06441740828500987,0.24708021609584005,0.0565883611180222,1.4247576890589257,2.6550391385508227,2.757484971299138,3.641730687506348,88.50082279856461,87.50003482342919,85.57038196116285,82.18181410940848
2,El Farol,tou,18,0.05064351175612812,0.3084778772705348,0.036642025995196496,1.4809876381639102,2.6617208096219844,2.7447698694379934,3.8324017104112538,89.94167054901058,85.68570260824126,85.53789705901833,82.5628044532992
2,El Farol,tou,19,0.03477386677058989,0.24396230914306882,0.02348642993165706,1.2588046592333206,2.3039491521739435,2.3592955306866235,3.3526138814498636,80.86297074273838,83.24764872432623,83.54799393105172,81.55465066410383
2,El Farol,tou,20,0.022033607547940905,0.12279371392839288,0.017780467886578603,1.0116353609532285,1.7671373241769353,1.9573220689085906,2.544659453197479,64.8576152924228,72.81883922646263,74.3959934641299,68.1257235691455
2,El Farol,tou,21,0.022054076904890845,0.03632509342528472,0.011722373683010635,0.808136296700627,1.2965388759737435,1.5523345129899742,1.7326807324403217,34.321804176872796,61.649486138041624,62.75036039887447,46.25018399523046
2,El Farol,tou,22,0.014204656860854552,0.01415070949044276,0.006639800436008094,0.5416245395719742,0.9316314088258197,1.085388234563955,1.2298873865461326,3.2988511158237865,45.332589010744144,48.55199798815761,35.388035780741546
2,El Farol,tou,23,0.0046500279002142705,0.008624442459019494,0.004994786163923119,0.32689257232603597,0.6172121965890661,0.6656447283720461,0.8113216891690023,1.7802997488548318,20.590541373161308,24.560804519720353,23.698800848008112
3,El Farol,tou,0,0.005952243710476521,0.009957403526723146,0.0049105251824832375,0.2851830115333762,0.5915292119573057,0.5244097179892382,0.8078081654862633,1.5408622910244545,14.523025142787198,15.108446485179302,22.344585799427634
3,El Farol,tou,1,0.002746095783064535,0.004108633313433908,0.0039195525470197235,0.21643585352369962,0.39522069095868606,0.448882493810576,0.594394549172745,0.9306113329045168,5.429985760132708,7.9857188494855045,19.85359545088407
3,El Farol,tou,2,0.0035777338287388406,0.0060676611207675655,0.003934348131915341,0.164797230827102,0.2837976884064793,0.3906325520842298,0.4259226861310336,0,5.987855587833351,5.9668462984405,15.550848883593762
