day,rule,regime,hour,vc_inner,vc_boundary,vc_peripheral,vcf_mwy,vcf_cbd,vcf_east,vcf_west,ef_mwy,ef_cbd,ef_east,ef_west
1,Q-Learning,No-Charge,0,0.004939785826622116,0.007427476359657977,0.004238070738378662,0.20074809450961809,0.33274873557891027,0.43137642949551597,0.4296421789168032,0.0012917839541208773,5.123304910456204,10.423926102254303,11.595313852522144
1,Q-Learning,No-Charge,1,0.005119925146174944,0.00833474394248099,0.00492939243123759,0.2146542620061692,0.38917662130369896,0.45709822239126474,0.5587907352151571,0.198432352704543,7.255049787917305,15.71399861649706,18.23013060631048
1,Q-Learning,No-Charge,2,0.002126776677988394,0.008584974233276777,0.0056578944614545405,0.21603782187901824,0.41715606816136064,0.4622842304183834,0.5912237443267222,0.8855328589152481,7.602890453530235,18.863211977727968,17.020957366118893
1,Q-Learning,No-Charge,3,0.006334928492445992,0.007324419864176195,0.00436033981497088,0.18008598430247813,0.3585371107715785,0.39595276745266994,0.4966359182998905,0.2175874791568558,7.303082179612894,9.104530816877029,14.830070149654794
1,Q-Learning,No-Charge,4,0.006188838988087027,0.006746591689548521,0.004427830276029186,0.17663276177772708,0.31638137658759347,0.32703075900647693,0.43936396710360887,0.31753367092258117,6.617270471396038,5.700272965852837,14.557668565358101
1,Q-Learning,No-Charge,5,0.001679724053889265,0.003571054159183279,0.0027619804410815834,0.06731950840853441,0.17571642576313207,0.15162018676871236,0.20063746806349447,0,3.7617976710362684,1.9139580030022507,4.619476926169042
1,Q-Learning,No-Charge,6,0.01206574801425099,0.02660108448142591,0.012084065996799816,0.31797947472726484,0.5502779374336636,0.5557116116738154,0.7609651062471404,2.1260789438438654,9.702683018181844,20.39732852597644,20.140787106857704
1,Q-Learning,No-Charge,7,0.03341069537673597,0.08583539535650976,0.03450175834751261,0.7985492965486112,1.2141705208257327,1.6121162085648366,1.7689646294150885,27.631472490590774,49.5678826995174,66.84060678937229,60.72097028055461
1,Q-Learning,No-Charge,8,0.05315731896295045,0.23059575555284137,0.05686331312144162,1.3720749710371267,1.9622490289851051,2.7337603545923823,2.823186566018707,86.39505080547917,74.9413035178929,83.0498001749796,81.28153989520314
1,Q-Learning,No-Charge,9,0.07292810873329852,0.4172141838809245,0.05706559891502505,1.6229508987728825,2.572380245127048,3.4069575988053065,3.3947056495423364,91.41213594296585,86.03465598076579,89.12792647932866,83.59045982298942
1,Q-Learning,No-Charge,10,0.039895002056129905,0.41159727284009673,0.03175202246837071,1.4352457503907239,2.491505071400044,3.1257981327280717,3.2674486368642213,86.0364416414424,84.7200167743944,85.76753894827378,81.9427391111186
1,Q-Learning,No-Charge,11,0.03112752128480706,0.3017858424150143,0.017395114090798858,1.100524013638764,1.9437954448435573,2.170948175502256,2.8228718506300132,68.85824255019374,74.70515535037033,76.01129455091721,73.84517648746846
1,Q-Learning,No-Charge,12,0.021039831018883567,0.20764123573064178,0.017669057568431564,0.9139651277060561,1.6442599021606386,1.5232542719613666,2.6021338700856376,41.179583720094406,67.4570872131881,68.40930108123462,64.38201497273258
1,Q-Learning,No-Charge,13,0.029812823964891724,0.11079140494271454,0.020376092443008684,0.9022956579833525,1.656093309849178,1.4349859730669212,2.635946036354879,42.90264267216482,67.50044976496775,65.75347065619772,65.67821873986689
1,Q-Learning,No-Charge,14,0.01976995085115444,0.0386442186999381,0.017027391009448133,0.833747072536701,1.4860582003819622,1.4875135147283933,2.367820488467097,30.168152078625887,64.84999235512484,63.0843733811658,65.19935743512806
1,Q-Learning,No-Charge,15,0.016008045721769528,0.03290210307613187,0.018941360152822634,0.7607060663164519,1.231140927971358,1.3885058964528552,1.9493906430512515,16.801581500673553,57.37117672426426,58.708116707787326,60.93716396226511
1,Q-Learning,No-Charge,16,0.023517962322061388,0.10197079429764654,0.027314528942321517,0.8938261056682804,1.527855902715082,1.6657017662740925,2.240015479584389,44.509861046968005,62.57163776273772,66.03621935975856,70.1930469559456
1,Q-Learning,No-Charge,17,0.033660364455196545,0.115273764889273,0.03563902885886943,1.2238747705035489,1.9970721079181335,2.094753638767311,2.9578524429994806,78.10455809390311,72.3088347007368,78.58387434620475,80.05955593369922
1,Q-Learning,No-Charge,18,0.03369371838341719,0.12214225309671702,0.03120603451508403,1.2895097750379851,2.007315622014265,2.1667250776143394,2.97827790048711,85.71343886059655,74.89335736576581,79.86212522136564,79.9617199680097
1,Q-Learning,No-Charge,19,0.018460564438647412,0.10131931108430811,0.020434580983578754,1.1793643764184008,1.8688527104395904,2.0585152086897627,2.8326726060973,75.51343106713753,69.17416819967222,76.08207944096553,77.93320732394027
1,Q-Learning,No-Charge,20,0.009825460963913669,0.018486836905213123,0.011253823556233906,0.910669211771387,1.4086269695565663,1.4964676522750957,2.0826812243745754,48.40967024593206,57.798431355972184,60.39163246138665,69.7491031832997
1,Q-Learning,No-Charge,21,0.007722143220060834,0.0154509990138411,0.009088255370571102,0.6072648157540996,0.8886707742351476,1.0285715010753456,1.2892571303997362,7.022147100601119,34.28189837451769,44.10827716193625,41.222426596267425
1,Q-Learning,No-Charge,22,0.004135695811207012,0.009285244823036843,0.0062669374588615965,0.42531310933685135,0.6332187113617632,0.7565866747857751,0.8931328188318827,2.3275590462263547,13.454168002645872,29.130637742073304,25.046418758345773
1,Q-Learning,No-Charge,23,0.0022797725882180574,0.005503961494082148,0.004171223176147153,0.24037542909137996,0.41458759694726094,0.489996199764711,0.5485010718954552,0.7105015892599976,4.522700589761238,11.55320144152975,12.840480056459683
2,Q-Learning,No-Charge,0,0.003244079553485015,0.004735371411639247,0.0051126601284677605,0.16290871396147463,0.28425847449363756,0.4297556365267217,0.41883423933010877,0.036797882636524344,5.41827353134355,9.979627480694536,11.546493616810103
2,Q-Learning,No-Charge,1,0.002294098265817755,0.004748165138517361,0.003303168922473612,0.16254991621887357,0.30298305944713366,0.37602842167547945,0.40383046532717376,0,8.214748921401407,8.255969245535148,13.62247251624922
2,Q-Learning,No-Charge,2,0.0014066915716145648,0.0026857771935800776,0.003235770381543976,0.15848760485132907,0.280588361985771,0.3166011057588171,0.4028749122384728,0,9.158014439087712,5.893428145167216,15.200349916052136
2,Q-Learning,No-Charge,3,8.650888594896972E-4,0.0038240301972637,0.0035134534264803802,0.1367525263408735,0.2552683445637339,0.34912788755450236,0.3649947815275647,0,10.564554928812765,5.6210390473441185,15.467337622147765
2,Q-Learning,No-Charge,4,0.0019247171757601205,0.004749263428268826,0.004143364715490632,0.12373622835171656,0.2432284316836039,0.28649843645394807,0.33294911798608945,0,7.9869023988290015,6.714800045479298,14.604564768002371
2,Q-Learning,No-Charge,5,0.004771206300782244,0.00710666823911458,0.003560089510369469,0.0551307628702952,0.1361700218951547,0.1440066373965789,0.15477660274344762,0,1.3461228951664495,1.1345654220349057,0.09016786813922979
2,Q-Learning,No-Charge,6,0.012570629123356464,0.021708561035099338,0.013089356871353491,0.24525946903623624,0.44086056317540195,0.5754654782553678,0.4785658409916083,1.0921749291840663,11.670324195711617,16.02973260938462,11.290320248121713
2,Q-Learning,No-Charge,7,0.03818480753545253,0.08988478267292864,0.03372372756663178,0.6793492239540795,1.080349267473428,1.3366372328139582,1.4550349899003618,18.498862567854275,45.90599820622898,56.02745881757375,53.31026240300897
2,Q-Learning,No-Charge,8,0.05838226552509836,0.29212869372528244,0.05866376410806197,1.3973667036776634,2.1486722036429367,2.5114462813077405,2.9080050809388536,88.37901021811756,76.96818196320265,81.87398762503258,79.11970355704959
2,Q-Learning,No-Charge,9,0.057448271642038466,0.5609868505649409,0.053244960276838366,1.7249921177555063,2.6265458845460428,3.121939395556792,3.860397432053293,92.00310409910892,84.28364360714835,89.7834701850928,85.88069541322102
2,Q-Learning,No-Charge,10,0.04650842312069277,0.5412666258180888,0.03045757793308845,1.4970392883045291,2.4866130078259934,2.8118141249151307,3.702460717469303,87.96909066906376,82.89009863712795,86.04458901158573,84.0081015780101
2,Q-Learning,No-Charge,11,0.021148641349501337,0.34985968826261055,0.01917292226629913,1.21925035670301,2.084296925523316,2.189207865647037,3.296488354976356,74.49017381257569,71.62531037130903,78.48124128694882,79.09114214404592
2,Q-Learning,No-Charge,12,0.024210572616276318,0.13694105611379392,0.019922187127204855,1.0378612721899239,1.704771571936215,1.7778457210556973,2.825599821236771,59.71010228606672,63.861579955663316,69.45957755913771,67.15292653964906
2,Q-Learning,No-Charge,13,0.02503048737729254,0.05378464688848685,0.017971238320995207,0.9180158762844246,1.7042479390845682,1.4958709946914783,2.659752844896952,44.283205277556405,66.53273110363472,59.29435666168116,64.27747361755151
2,Q-Learning,No-Charge,14,0.031307640956800636,0.048977626430797824,0.021325319856254722,0.8317143563246742,1.4716318573271745,1.5050991445570123,2.2283223462724906,37.93955363213056,64.53805104360707,64.38221142450264,60.45525170432643
2,Q-Learning,No-Charge,15,0.02375452744172574,0.04731118740032867,0.021128050771621887,0.9441402926219385,1.5374999295374168,1.6494212232216532,2.3145291304681934,45.57608714536476,65.51445771946292,67.72159350788624,65.88616542214596
2,Q-Learning,No-Charge,16,0.02748733478980436,0.07398648162103968,0.02815446888926282,1.0218563822691586,1.6863173746853026,1.768555073981535,2.5031958683931164,52.78038750705389,67.98079240400563,73.62334801806591,77.17807010454209
2,Q-Learning,No-Charge,17,0.048184318811351566,0.10868613457429215,0.036234116177960775,1.2061165142097634,1.9864204484944545,2.255943030000565,2.859619433858619,76.39262875667153,75.39715693603429,82.81285437028676,78.03205786618433
2,Q-Learning,No-Charge,18,0.03361119556840002,0.08828115240278102,0.0381930843290968,1.2766801108073098,2.0779300384388524,2.485803075258799,2.9472603390979217,82.37409118511127,79.4620225057528,85.46443161003864,77.61079769331712
2,Q-Learning,No-Charge,19,0.027077552340336517,0.09047869105827333,0.023015058527174875,1.1278367105156581,1.9139362573178877,2.105506298047991,2.788875625460139,74.9742256137448,74.36206629978297,80.07697167058441,78.12552963494637
2,Q-Learning,No-Charge,20,0.01653224379895364,0.028173046358605288,0.01319770428691396,0.9045961054861796,1.482518705478542,1.684293405417235,2.0394273566506254,47.40709581034112,65.47908820206845,71.43155715854323,68.76744302652038
2,Q-Learning,No-Charge,21,0.010066887610805576,0.012569097592853677,0.007843125562115095,0.622408163621036,1.0189360543337285,1.1038775320925789,1.4620916584795685,7.774810612176008,42.6213485431188,48.455094784029306,48.851923197355106
2,Q-Learning,No-Charge,22,0.001978829213398599,0.0050599086881801545,0.005101191773495533,0.36965279718967015,0.6313506982454364,0.6943332475319356,0.8751425706611172,1.695545427184299,16.477126685053342,28.178268367466444,24.97905661591754
2,Q-Learning,No-Charge,23,0.0032500641221502344,0.004674406189918965,0.003750039801949456,0.21165738960726893,0.3499392017581342,0.4622475584348113,0.5025723399580989,0.5137177947416043,6.1497654775794945,13.595104043026721,14.137968257262134
3,Q-Learning,No-Charge,0,0.0072058499116867064,0.012442214011451985,0.006351886186723229,0.21239462190505545,0.46808511271003433,0.4558729270247124,0.5669352090138964,1.266110888857869,8.483127545128896,9.43253742992371,16.250155162872534
3,Q-Learning,No-Charge,1,0.002851639446847648,0.007219341336113276,0.005008113385533307,0.21129628901132566,0.40913268660391783,0.4826169166890504,0.585416704436529,3.4205241831094235,8.249299868997552,9.927611375077808,20.418496131059094
3,Q-Learning,No-Charge,2,0.002977690807723041,0.007023014102746561,0.003763927421211747,0.2044173843528498,0.33758577822651875,0.372299457537841,0.5365622815483823,2.071791318534829,6.330326693983455,5.962339959219916,22.10147147960419
3,Q-Learning,No-Charge,3,0.0018338149177868942,0.005838712286002013,0.004044401127013624,0.18078099529782957,0.29022725691423534,0.364567506193379,0.4639176735919621,0.5838642442055271,5.6806373830445915,6.671910278381314,16.510338497670123
3,Q-Learning,No-Charge,4,0.0020829769877205927,0.004666570664988023,0.0032691106074295225,0.1697379770189522,0.2798189608191813,0.2923550684956361,0.4190574481686775,0.5024984579740726,6.24905725978103,6.458676411675434,15.805209178879474
3,Q-Learning,No-Charge,5,0.004450727178031086,0.0074641972805796035,0.00443550619920119,0.0669251017413964,0.14340001143892522,0.23560946671762986,0.1842474485124086,0,0.8288780983248192,2.3030220544215796,3.238983290405267
3,Q-Learning,No-Charge,6,0.012983554250749641,0.0177005275137335,0.012708597895309051,0.2792317227106212,0.4353061797681242,0.5725848961123767,0.6478333425978237,1.121847191383596,7.128757317062894,19.196797353283905,17.58654331665325
3,Q-Learning,No-Charge,7,0.03220630450620092,0.08696987161278488,0.03372826203566222,0.6988775550117358,1.064622386076823,1.4403054060810048,1.4579298891547727,21.065577550673765,46.51163424724016,58.73898671915998,46.31942326548711
