day,rule,regime,hour,vc_inner
1,Q-Learning,tou,0,0.006243858987337868
1,Q-Learning,tou,1,0.007888514354490627
1,Q-Learning,tou,2,0.0038868079925602453
1,Q-Learning,tou,3,0.005416817151731259
1,Q-Learning,tou,4,0.0033138993765494825
1,Q-Learning,tou,5,0.009026071549260141
1,Q-Learning,tou,6,0.03493933338074032
1,Q-Learning,tou,7,0.06015053786091883
1,Q-Learning,tou,8,0.0699898780798025
1,Q-Learning,tou,9,0.09095420045511085
1,Q-Learning,tou,10,0.06558163984310633
1,Q-Learning,tou,11,0.04746128748996993
1,Q-Learning,tou,12,0.031527366033335745
1,Q-Learning,tou,13,0.02586196888473962
1,Q-Learning,tou,14,0.02666241810534051
1,Q-Learning,tou,15,0.03415873122734661
1,Q-Learning,tou,16,0.043328331154654884
1,Q-Learning,tou,17,0.04548249614900793
1,Q-Learning,tou,18,0.05630736101333215
1,Q-Learning,tou,19,0.03120310589067482
1,Q-Learning,tou,20,0.02768189620363236
1,Q-Learning,tou,21,0.008436466550427332
1,Q-Learning,tou,22,0.0056188941279277016
1,Q-Learning,tou,23,0.010423030634654449
2,Q-Learning,tou,0,0.01172788795192798
2,Q-Learning,tou,1,0.009321627389314906
2,Q-Learning,tou,2,0.006935539206192125
2,Q-Learning,tou,3,0.009099791479286284
2,Q-Learning,tou,4,0.006391044041953494
2,Q-Learning,tou,5,0.008364023250881938
2,Q-Learning,tou,6,0.020771412660730716
2,Q-Learning,tou,7,0.059862770167984025
2,Q-Learning,tou,8,0.08640437646607668
2,Q-Learning,tou,9,0.09195355755833218
2,Q-Learning,tou,10,0.07403678717386115
2,Q-Learning,tou,11,0.052325178651398754
2,Q-Learning,tou,12,0.03404155260813922
2,Q-Learning,tou,13,0.03008446283012691
2,Q-Learning,tou,14,0.02857645636800672
2,Q-Learning,tou,15,0.046391586570551854
2,Q-Learning,tou,16,0.06711635982604904
2,Q-Learning,tou,17,0.06147216637744717
2,Q-Learning,tou,18,0.05932016880865574
2,Q-Learning,tou,19,0.03452802934491499
2,Q-Learning,tou,20,0.027522371316931617
2,Q-Learning,tou,21,0.012424173347054625
2,Q-Learning,tou,22,0.00446464250444693
2,Q-Learning,tou,23,0.006651376014662725
3,Q-Learning,tou,0,0.004459598867516942
3,Q-Learning,tou,1,0.006502680863965607
3,Q-Learning,tou,2,0.011929664213315776
3,Q-Learning,tou,3,0.00845632573017795
3,Q-Learning,tou,4,0.004616893243481462
3,Q-Learning,tou,5,0.010319767962209
3,Q-Learning,tou,6,0.022879159810367977
3,Q-Learning,tou,7,0.06464572664118828
3,Q-Learning,tou,8,0.07091747266621624
3,Q-Learning,tou,9,0.07811191270450787
3,Q-Learning,tou,10,0.08500751534707734
3,Q-Learning,tou,11,0.04210793929809897
3,Q-Learning,tou,12,0.028763419290167007
3,Q-Learning,tou,13,0.018465218344868296
3,Q-Learning,tou,14,0.026739481235554554
3,Q-Learning,tou,15,0.03732419047557273
3,Q-Learning,tou,16,0.055279602002264776
3,Q-Learning,tou,17,0.050182559737629154
3,Q-Learning,tou,18,0.054539738253046095
3,Q-Learning,tou,19,0.047847412888542766
3,Q-Learning,tou,20,0.033251725926357806
3,Q-Learning,tou,21,0.012461068774428256
3,Q-Learning,tou,22,0.004928697039381186
3,Q-Learning,tou,23,0.003528947315220392
4,Q-Learning,tou,0,0.002991543612871132
4,Q-Learning,tou,1,0.008982382649260583
4,Q-Learning,tou,2,0.006043973338075646
4,Q-Learning,tou,3,0.007888888245594057
4,Q-Learning,tou,4,0.0061780873271744105
4,Q-Learning,tou,5,0.017892826560930112
4,Q-Learning,tou,6,0.03163438013013178
4,Q-Learning,tou,7,0.05428633117646329
4,Q-Learning,tou,8,0.1276276435882352
4,Q-Learning,tou,9,0.13668380162731958
4,Q-Learning,tou,10,0.11383951730378551
4,Q-Learning,tou,11,0.0675151524881298
4,Q-Learning,tou,12,0.035240801292151014
4,Q-Learning,tou,13,0.03227385610985377
4,Q-Learning,tou,14,0.030691018629027317
4,Q-Learning,tou,15,0.03955040057015202
4,Q-Learning,tou,16,0.046789695358366454
4,Q-Learning,tou,17,0.06584535019788465
4,Q-Learning,tou,18,0.051380671373962114
4,Q-Learning,tou,19,0.03285767773946229
4,Q-Learning,tou,20,0.030610194928958816
4,Q-Learning,tou,21,0.007939834260133932
4,Q-Learning,tou,22,0.006773376894167552
4,Q-Learning,tou,23,0.005084298137053681
5,Q-Learning,tou,0,0.0030319833951194023
5,Q-Learning,tou,1,0.0052730548515652065
5,Q-Learning,tou,2,0.011851343495951941
5,Q-Learning,tou,3,0.007680672155552508
5,Q-Learning,tou,4,0.012555951032663694
5,Q-Learning,tou,5,0.005719585312754681
5,Q-Learning,tou,6,0.02037840761180526
5,Q-Learning,tou,7,0.06036326786117589
5,Q-Learning,tou,8,0.07761144513154747
5,Q-Learning,tou,9,0.0905767214940569
5,Q-Learning,tou,10,0.06078069569932243
5,Q-Learning,tou,11,0.039345459784018044
5,Q-Learning,tou,12,0.025992462089843463
5,Q-Learning,tou,13,0.02927111890406617
5,Q-Learning,tou,14,0.02008517683561041
5,Q-Learning,tou,15,0.02906182073357986
5,Q-Learning,tou,16,0.04078531986237289
5,Q-Learning,tou,17,0.046619960021997066
5,Q-Learning,tou,18,0.05764670498825732
5,Q-Learning,tou,19,0.03234189730890791
5,Q-Learning,tou,20,0.01548703852197899
5,Q-Learning,tou,21,0.008377053877102943
5,Q-Learning,tou,22,0.012457590812419166
5,Q-Learning,tou,23,0.004045286966463262
6,Q-Learning,tou,0,0.0042958033584621184
6,Q-Learning,tou,1,0.009335405997931999
6,Q-Learning,tou,2,0.008477308403200752
6,Q-Learning,tou,3,0.007294589135575885
6,Q-Learning,tou,4,0.01111382149036012
6,Q-Learning,tou,5,0.008734726279958461
6,Q-Learning,tou,6,0.043075865244714316
6,Q-Learning,tou,7,0.06734662198784373
6,Q-Learning,tou,8,0.1006709545246513
6,Q-Learning,tou,9,0.1376012013071377
6,Q-Learning,tou,10,0.08140639175090174
6,Q-Learning,tou,11,0.05820673875728461
6,Q-Learning,tou,12,0.04911773300293385
6,Q-Learning,tou,13,0.0418224139885726
6,Q-Learning,tou,14,0.03369786472543395
6,Q-Learning,tou,15,0.041679048612656075
6,Q-Learning,tou,16,0.026734526658639877
6,Q-Learning,tou,17,0.05609819646850401
6,Q-Learning,tou,18,0.05000208489619873
6,Q-Learning,tou,19,0.04791918923479628
6,Q-Learning,tou,20,0.019280065745512987
6,Q-Learning,tou,21,0.01562728885867392
6,Q-Learning,tou,22,0.011392813992129377
6,Q-Learning,tou,23,0.007196973862295092
7,Q-Learning,tou,0,0.003895835790255909
7,Q-Learning,tou,1,0.0043394668892948775
7,Q-Learning,tou,2,0.01183888236027042
7,Q-Learning,tou,3,0.004210240894890682
7,Q-Learning,tou,4,0.010614374397952452
7,Q-Learning,tou,5,0.005934159207323904
7,Q-Learning,tou,6,0.03037874199722365
7,Q-Learning,tou,7,0.04303279589261388
7,Q-Learning,tou,8,0.1341794666627004
7,Q-Learning,tou,9,0.12534200344703963
7,Q-Learning,tou,10,0.07926766279830494
7,Q-Learning,tou,11,0.02707893925084817
7,Q-Learning,tou,12,0.019844507605564065
7,Q-Learning,tou,13,0.01928238249484997
7,Q-Learning,tou,14,0.03134231284638512
7,Q-Learning,tou,15,0.02469293053622234
7,Q-Learning,tou,16,0.050557146257751345
7,Q-Learning,tou,17,0.05783271810875731
7,Q-Learning,tou,18,0.044273944205204085
7,Q-Learning,tou,19,0.030058224501141418
7,Q-Learning,tou,20,0.022893047286759543
7,Q-Learning,tou,21,0.018437112960014903
7,Q-Learning,tou,22,0.015386146713721661
7,Q-Learning,tou,23,0.0028725782311207954
8,Q-Learning,tou,0,0.0059925151308559774
8,Q-Learning,tou,1,0.002328979014205041
8,Q-Learning,tou,2,0.003200215931536928
8,Q-Learning,tou,3,0.003922641354391205
8,Q-Learning,tou,4,0.006383151597024746
8,Q-Learning,tou,5,0.0032071962601949804
8,Q-Learning,tou,6,0.017710059258015838
8,Q-Learning,tou,7,0.038218889647361115
8,Q-Learning,tou,8,0.05105968079191003
8,Q-Learning,tou,9,0.0651968759299833
8,Q-Learning,tou,10,0.039553521620964725
8,Q-Learning,tou,11,0.025799233672880652
8,Q-Learning,tou,12,0.016435909153377098
8,Q-Learning,tou,13,0.018289473231663564
8,Q-Learning,tou,14,0.021267161027071973
8,Q-Learning,tou,15,0.022560746481005985
8,Q-Learning,tou,16,0.03995877995573133
8,Q-Learning,tou,17,0.03855835414967563
8,Q-Learning,tou,18,0.04617970563851537
8,Q-Learning,tou,19,0.037389658602418906
8,Q-Learning,tou,20,0.019675258431912333
8,Q-Learning,tou,21,0.012260182666627855
8,Q-Learning,tou,22,0.011541966502764083
8,Q-Learning,tou,23,0.00673958773899383
9,Q-Learning,tou,0,0.003124934938276742
9,Q-Learning,tou,1,0.007183550318028156
9,Q-Learning,tou,2,0.010822471315550627
9,Q-Learning,tou,3,0.005791839356041992
9,Q-Learning,tou,4,0.007548256270811407
9,Q-Learning,tou,5,0.010032814291465622
9,Q-Learning,tou,6,0.019162176504325477
9,Q-Learning,tou,7,0.04023797671275466
9,Q-Learning,tou,8,0.05939223492055689
9,Q-Learning,tou,9,0.08852402373351637
9,Q-Learning,tou,10,0.07266313078408941
9,Q-Learning,tou,11,0.05080675925382714
9,Q-Learning,tou,12,0.02670234609163623
9,Q-Learning,tou,13,0.026990876139176934
9,Q-Learning,tou,14,0.02163230899368157
9,Q-Learning,tou,15,0.027029338693697565
9,Q-Learning,tou,16,0.032534232280796035
9,Q-Learning,tou,17,0.03439260788723037
9,Q-Learning,tou,18,0.03787424550573709
9,Q-Learning,tou,19,0.03883927980462539
