day,rule,regime,hour,vc_inner
1,Exp-Decay,tou,0,0.0030660673695978927
1,Exp-Decay,tou,1,0.0012960884671234438
1,Exp-Decay,tou,2,0.0032455228041054092
1,Exp-Decay,tou,3,0.00581516101910032
1,Exp-Decay,tou,4,0.011767745269724433
1,Exp-Decay,tou,5,0.0035924152065929123
1,Exp-Decay,tou,6,0.00808107558011123
1,Exp-Decay,tou,7,0.021994066214199894
1,Exp-Decay,tou,8,0.04768666196506408
1,Exp-Decay,tou,9,0.045534640434463876
1,Exp-Decay,tou,10,0.033880755337959784
1,Exp-Decay,tou,11,0.015057341678601259
1,Exp-Decay,tou,12,0.01251425556427785
1,Exp-Decay,tou,13,0.01730584016381443
1,Exp-Decay,tou,14,0.011012779779824105
1,Exp-Decay,tou,15,0.018760694300958638
1,Exp-Decay,tou,16,0.02802872617187429
1,Exp-Decay,tou,17,0.030441670865272007
1,Exp-Decay,tou,18,0.023778437159672712
1,Exp-Decay,tou,19,0.01529848110580558
1,Exp-Decay,tou,20,0.013151059703561181
1,Exp-Decay,tou,21,0.005686919970444213
1,Exp-Decay,tou,22,0.0029895899792479388
1,Exp-Decay,tou,23,0.002866744049059959
2,Exp-Decay,tou,0,0.002355366340419547
2,Exp-Decay,tou,1,0.004350235054385554
2,Exp-Decay,tou,2,0.002369697401839235
2,Exp-Decay,tou,3,0.001158585974945231
2,Exp-Decay,tou,4,0.002354758134040376
2,Exp-Decay,tou,5,0.002670594685527023
2,Exp-Decay,tou,6,0.011468914172970954
2,Exp-Decay,tou,7,0.024486046982614095
2,Exp-Decay,tou,8,0.04486663515831092
2,Exp-Decay,tou,9,0.046071137829327216
2,Exp-Decay,tou,10,0.033983404403082895
2,Exp-Decay,tou,11,0.01924965347476265
2,Exp-Decay,tou,12,0.017105478135687337
2,Exp-Decay,tou,13,0.015882355253470395
2,Exp-Decay,tou,14,0.009373211445028054
2,Exp-Decay,tou,15,0.015990450036251082
2,Exp-Decay,tou,16,0.024189160372086037
2,Exp-Decay,tou,17,0.032972473867338294
2,Exp-Decay,tou,18,0.02512253802934701
2,Exp-Decay,tou,19,0.0150891624160972
2,Exp-Decay,tou,20,0.010698044050393908
2,Exp-Decay,tou,21,0.006242168284743024
2,Exp-Decay,tou,22,0.0011191424037683144
2,Exp-Decay,tou,23,0.0015761480300649422
3,Exp-Decay,tou,0,0.001507130781585635
3,Exp-Decay,tou,1,0.0034166044923978384
