link_id,sh,position,class,group,vc_peak,vcf_peak,los_peak,x1,y1,x2,y2
l_2313,,inner,arterial,CBD,5.584858827179646,2.7672904147861273,F,71.9765944393281,75.77143528366535,72.57823768025631,77.20970538197737
l_1901,,boundary,motorway,MWY,0.26666666666666666,1.2934205046986145,F,82.73102461739431,41.276115467168836,84.08931759086086,43.007705641182994
l_2334,,peripheral,arterial,East,1.260107109104274,2.9164115955548016,F,83.33328127670732,45.61625007323707,83.8635930104917,44.9037445183392
l_663,,boundary,arterial,East,1.093942294543963,1.7124523568755123,F,115.11652217168017,63.624565329399076,115.22481130650839,64.07750355878663
l_2174,,peripheral,arterial,East,0.6467608062951385,0.5329132202525775,C,87.18797964508035,47.13945006673204,87.21874019539901,47.625359058670156
l_898,,peripheral,arterial,East,1.1259148057796962,1.3824742468110391,F,113.56351492893005,24.05479541409066,116.80502461872207,21.859174218520465
l_330,,peripheral,arterial,East,0.43917435221783047,0.9668834176327392,E,96.75562082743154,12.178642547299837,97.53388054729031,11.947968259590294
l_1570,SH1N,peripheral,motorway,MWY,0.06666666666666667,0.03964267239980901,A,49.46543214955634,61.239851465623666,49.547716870025845,61.49984412727382
l_2042,,inner,arterial,CBD,0.9590792838874681,0.8455878995100821,E,52.48486533973297,58.72505916772683,54.10453983321792,58.12777182907482
l_2560,,boundary,arterial,East,1.260107109104274,2.9091638536342543,F,83.04003216242377,46.21626127244332,83.33328127670732,45.61625007323707
l_672,,peripheral,arterial,East,1.1089548100914888,4.422910741932394,F,93.44236204648575,18.699552901642477,93.72385727497958,18.640274484382697
l_533,,inner,arterial,CBD,0.9380129758461659,1.8627637483375548,F,76.96419264418996,66.81469838221345,77.1995521797882,67.78330510375392
l_592,,peripheral,arterial,East,0.3233804031475693,0.46919207885321096,C,83.70137069900036,38.50144590706852,83.81554702213414,38.79662508554348
l_2057,,boundary,arterial,East,0.9321112319403448,0.45804502848098916,C,82.25720365208501,48.63876155247826,82.65695102383421,49.00708608487663
l_151,,peripheral,arterial,West,0.4163486225799736,0.3860486666511482,B,40.054532155523674,6.900156083874466,41.986055435263715,7.918815309245112
l_368,,inner,arterial,CBD,1.1047689191677408,2.491711602113438,F,50.51713452805537,77.05798295833904,50.86106171817643,78.02462195985804
l_2047,,peripheral,arterial,East,0.8204567209079722,3.8817346160787642,F,98.00838018092028,57.28994510341797,98.22924871404055,57.47502930571006
l_2227,SH1N,peripheral,motorway,MWY,0.3333333333333333,1.1756236406959204,F,33.058111487828576,81.89081997784211,35.90168045373832,79.24437655458021
l_2170,,peripheral,arterial,West,1.54182191956829,2.6084566349169798,F,19.910347990489626,85.88704028332418,19.91921230880739,86.37334853398386
l_223,,peripheral,arterial,West,0.7171029042667623,1.1330692823544437,F,34.67486260057886,2.7554381936193932,34.691642072889,2.4848681150931027
l_1606,,peripheral,arterial,West,0.2081743112899868,0.45170167107025266,C,45.59524419773252,9.149944970729628,46.885732413122895,9.585731174776488
l_201,,boundary,arterial,East,0.718562874251497,0.28458574765844163,B,64.30431240757132,65.34547326977417,65.300161097137,65.11092672578283
l_477,,inner,arterial,CBD,0.47084673938632976,2.963266750212416,F,49.45544964230435,34.67313521230625,49.65451723037659,34.85866776126015
l_251,,peripheral,arterial,West,0.6052963430012611,1.9381163468105338,F,31.66639987561787,66.43021838241287,32.014169215528966,66.42387062720746
l_1722,,inner,arterial,CBD,2.8140389275384976,2.5510646505676604,F,68.65618163480687,43.15766605149279,69.02088481341899,44.06984268875535
l_530,,peripheral,arterial,East,1.5088645794039983,1.4062657413070112,F,78.74426645536876,30.268956217343014,79.13293886946906,30.126637432378583
l_396,,boundary,arterial,East,2.4975718051893994,1.8345161197058755,F,90.9308499919602,57.85370365364385,92.08294553938917,56.670197145613685
l_1323,,boundary,arterial,East,0.5155746509129968,0.6522883458659244,D,63.366814280569855,62.84927358523913,63.4819686469117,63.198497471386425
l_2655,,peripheral,arterial,West,0.8396011894350184,0.41302557792358496,B,48.71623593101443,7.471119365315164,49.443104704879936,9.72922673643824
l_2172,,boundary,arterial,West,4,4.619388693170258,F,49.65627609578162,60.48860823595705,50.204807783746894,60.06415870171038
l_483,,peripheral,arterial,East,0.43917435221783047,2.7327611149860624,F,82.6132830183785,16.17058010033916,83.0893491253572,16.053661287411398
l_602,,peripheral,arterial,East,1.9243104554201411,4.219112040303751,F,116.16471022858158,35.276436523052126,116.60441641335288,35.538496593822366
l_560,,peripheral,arterial,West,0.2729630135116692,0.43470167423269435,C,30.133771162970287,18.29744512717027,30.57134760327681,18.451613763308206
l_404,,boundary,arterial,East,0.3090632807067247,0.43794715958233554,C,125.15647675845219,63.810915565916524,127.95733350439917,63.59635308837599
l_932,,boundary,arterial,West,0.6931407942238267,2.710117175907488,F,48.31868560840039,31.964323441884268,48.48658325403197,31.63692760098967
l_580,,peripheral,arterial,West,0.6931407942238267,0.6991231028329236,D,59.91981909132407,23.29194827770564,60.26552505066133,23.177481659503353
l_2163,,boundary,arterial,East,0.4894363324904152,1.0983997247806438,F,93.37341533518043,60.59214800095314,93.5320904956124,60.94055051244841
l_374,,peripheral,arterial,East,1.2464942349641632,0.9195713730846347,E,122.05703166725341,45.760889409575576,122.20863463755362,44.56887467562283
l_834,,inner,arterial,CBD,0.48007681228996646,1.3416289497441707,F,94.86370199219547,63.56445281109681,94.98858867076105,63.2648424423794
l_1750,,peripheral,arterial,East,1.3262013173599752,5.153937508387711,F,92.16623138336581,49.4525443304887,93.38872481780083,50.88930525441124
l_387,,peripheral,arterial,East,7.402837754472547,8.556774751728245,F,103.18948378490988,16.815721678574068,103.69986891686158,17.373785672682526
l_154,,peripheral,arterial,East,15.049595257097252,12.905462055290773,F,63.79169292857984,30.49079872968815,65.71386312353862,29.806756660727483
l_4,,peripheral,arterial,West,0.6662225183211192,0.9914076097786456,E,27.96122702398703,29.066517362682376,29.923016089908046,30.544188691556855
l_1788,,inner,arterial,CBD,0.8204567209079722,3.786932416187178,F,100.09029669993842,58.17017319126349,100.61596088067445,58.37661739014762
l_1276,,boundary,arterial,West,0.8782844177706213,0.7138548331731529,D,60.183906457535066,48.2324938814453,60.54359895708543,48.874511597902
l_412,,peripheral,arterial,West,0.4670351054720947,0.6174234362235045,C,46.53102693386683,52.99656676705129,47.13611166467332,52.7962923874362
l_49,,peripheral,arterial,West,0.4094445202675038,0.47757153513712286,C,40.13917123397722,25.735967467360865,41.88717799682188,27.406626014369678
l_659,,peripheral,arterial,East,0.43917435221783047,2.7277837337878155,F,83.0893491253572,16.053661287411398,83.47849287792684,15.938350631801763
l_1443,,peripheral,arterial,West,4,2.1926974071665803,F,47.765118335675915,72.83828332406051,47.93007718697632,72.34878665922488
l_1840,,peripheral,arterial,East,7.446478436239528,5.30563832247951,F,71.09092346605954,73.73375866135535,71.4152041612677,74.80883656913852
l_764,,inner,arterial,CBD,1.260107109104274,1.7365479001300708,F,58.61557679123506,62.23398134375334,59.154975830174145,62.007853992161465
l_430,,peripheral,arterial,East,0.3772161448509996,1.2133919143128782,F,83.65086001678152,28.74577789752999,84.45092700293155,28.514753090660168
l_547,,peripheral,arterial,West,0.2729630135116692,0.877279116237272,E,28.119742845655235,17.523416388508874,28.5578100243917,17.70460642082063
l_2043,,inner,arterial,CBD,0.9590792838874681,0.841093010548023,E,54.10453983321792,58.12777182907482,54.601457003357595,57.956488700539424
l_2457,SH16,peripheral,motorway,MWY,0.07058823529411765,0.13411887112316676,A,50.9991503225979,27.590922516974874,51.48271164106916,27.87933678997897
l_379,,peripheral,arterial,West,0.6732873253661,1.1995556545670376,F,17.151074176141904,72.88361960033481,18.959119157718842,73.06694931361326
l_688,,inner,arterial,CBD,0.4660556159701724,0.41315838022718965,B,87.58820297558253,54.64542969440714,88.1860699810941,55.22893905573418
l_1803,,boundary,arterial,East,0,0,A,77.6714793558012,53.34243027959692,78.03295957510909,52.903326630060036
l_851,,inner,arterial,CBD,0.7062701090794946,2.9546787470588423,F,48.901713511579864,34.115739221453836,49.45544964230435,34.67313521230625
l_2320,,peripheral,motorway,MWY,0.13333333333333333,0.28602366105723154,A,20.64860256927363,91.79232186953674,20.805202855204747,92.032707531006
l_2604,,peripheral,arterial,West,1,2.6866960071567885,F,57.92558486350771,48.382125914992905,58.06295510020387,48.75797027711882
l_1866,,peripheral,arterial,East,0.4660556159701724,1.6595797602960223,F,66.31199565899901,24.525568450433795,66.47509144954758,25.117145745831465
l_933,,peripheral,arterial,East,1.550287449131193,1.843517776190442,F,112.40345479646213,35.26553051157771,113.33141003675074,33.73472308894424
l_238,,inner,arterial,CBD,0.9416934787726595,1.0747671366618659,F,61.5204454732506,38.18109805684745,62.473197068878214,37.974377665838496
l_1827,,peripheral,arterial,East,0.6467608062951385,0.641867702427803,D,72.96375709370993,22.159673228405143,73.31923648138135,22.763618500378467
l_467,,peripheral,arterial,West,0.2729630135116692,0.3637669663625819,B,10.396269420581742,21.89997852901745,10.677786995109543,21.840813566101534
l_885,,peripheral,arterial,West,0.3682563063892469,0.3613321874725519,B,44.96453376525631,64.78170908055317,45.080153375260146,65.15795934813434
l_2204,,boundary,arterial,West,0.8900316455696203,2.7203482965551666,F,55.73360997152649,69.85431913751114,56.36047347925608,69.65362019796031
l_528,,inner,arterial,CBD,1.6844469399213926,2.478963322502912,F,61.4001317421166,45.80476742262413,61.71436455584005,46.33951391972756
l_2370,,boundary,motorway,MWY,0.6666666666666666,2.046999074941484,F,54.84204280116746,38.244766432071046,55.07493113486969,39.97524862667511
l_1806,,boundary,arterial,East,4.995836802664447,3.885224092152466,F,79.06516699450094,60.50573161007969,79.24505232266196,60.82672526593426
l_944,,peripheral,arterial,West,0.9552619009711829,2.4384672372002116,F,33.84392002194041,41.66145983359839,34.59075653131519,42.08023507148212
l_245,,peripheral,arterial,East,1.1089548100914888,3.804356134279206,F,101.01138621981251,16.585973676240414,101.68150962704725,16.38432238909062
l_1802,,boundary,arterial,East,1.1867088607594938,2.824226694836667,F,66.40670416572556,70.87420248505744,66.86615578697338,71.0278983461379
l_116,,peripheral,arterial,West,0.6245229338699604,1.4813573626906082,F,60.762200527057644,15.925247188892047,62.15842817136065,16.196837157858926
l_681,,inner,arterial,CBD,7.672634271099745,12.992416708044855,F,54.98391466874296,84.65149034680701,55.71851796387649,84.39476511545743
l_312,,inner,arterial,CBD,0.5469711472719815,1.9802051484285532,F,112.94925838259698,59.8226876909733,113.21563314092414,60.11501533830143
l_519,,peripheral,arterial,East,1,3.562568782139865,F,105.29572910928577,19.019739429552253,106.02948398163464,19.897960726244897
l_1886,SH1N,peripheral,motorway,MWY,0.2,1.1405657413884644,F,24.975534360902035,90.57846158438335,25.292236175241566,90.0591968779582
l_970,,boundary,arterial,West,0.718562874251497,3.021897070989309,F,47.87113021863731,64.40413492993997,48.13145905757613,64.37233652928282
l_888,,inner,arterial,CBD,0.9590792838874681,0.8484111973446344,E,56.909666401894945,56.968163807931695,57.407573841442634,56.85090827522146
l_445,,peripheral,arterial,East,0.5,0.9448983208060415,E,104.1709519148382,15.824492092970116,104.52009164720675,17.061224643942403
l_735,,boundary,arterial,East,0.4660556159701724,1.269135173831024,F,71.55422769052936,36.45569729161111,71.73458238436463,36.80371415019356
l_2099,SH1N,peripheral,motorway,MWY,0.3333333333333333,0.832155975388783,D,24.217517569694923,94.32186840915018,24.975534360902035,90.57846158438335
