day,rule,regime,hour,vc_inner
1,El Farol,flat,0,0.025498709848201503
1,El Farol,flat,1,0.03149221433272984
1,El Farol,flat,2,0.042379403385493175
1,El Farol,flat,3,0.02362638923509957
1,El Farol,flat,4,0.02565684853952875
1,El Farol,flat,5,0.014714006630461738
1,El Farol,flat,6,0.06371248039056945
1,El Farol,flat,7,0.15608073168813705
1,El Farol,flat,8,0.31521495661287213
1,El Farol,flat,9,0.46598281643060535
1,El Farol,flat,10,0.27291209331088706
1,El Farol,flat,11,0.1995925280113213
1,El Farol,flat,12,0.12961662960526815
1,El Farol,flat,13,0.12601484133563226
1,El Farol,flat,14,0.1182108381843038
1,El Farol,flat,15,0.1263419041060747
1,El Farol,flat,16,0.19771752262628983
1,El Farol,flat,17,0.2636577137709297
1,El Farol,flat,18,0.21756994077517527
1,El Farol,flat,19,0.1341504450199533
1,El Farol,flat,20,0.08722053681897353
1,El Farol,flat,21,0.05809141848068965
1,El Farol,flat,22,0.03442959264488525
1,El Farol,flat,23,0.021192793702600826
2,El Farol,flat,0,0.017843409961109297
2,El Farol,flat,1,0.004572681617459887
2,El Farol,flat,2,0.005733161806010342
2,El Farol,flat,3,0.021900849375997514
2,El Farol,flat,4,0.015288230383446247
2,El Farol,flat,5,0.007443184301385403
2,El Farol,flat,6,0.04202038191582124
2,El Farol,flat,7,0.09028912578491337
2,El Farol,flat,8,0.16165898580776802
2,El Farol,flat,9,0.2045571797057458
2,El Farol,flat,10,0.1790767029176252
2,El Farol,flat,11,0.08956774031307885
2,El Farol,flat,12,0.08495895190181975
2,El Farol,flat,13,0.04719123617670689
2,El Farol,flat,14,0.04957404952926223
2,El Farol,flat,15,0.06015312889265059
2,El Farol,flat,16,0.07851908580521084
2,El Farol,flat,17,0.11125064955776269
2,El Farol,flat,18,0.12143354734667551
2,El Farol,flat,19,0.07958551549152745
2,El Farol,flat,20,0.04317436007326674
2,El Farol,flat,21,0.041414241023485614
2,El Farol,flat,22,0.01784816008599561
2,El Farol,flat,23,0.025771314755242844
3,El Farol,flat,0,0.025971892079278025
3,El Farol,flat,1,0.043771761177819606
3,El Farol,flat,2,0.0384234113783285
3,El Farol,flat,3,0.03515883643898215
3,El Farol,flat,4,0.037272783042598644
3,El Farol,flat,5,0.02041561881626094
3,El Farol,flat,6,0.08616288014306384
3,El Farol,flat,7,0.26294661212947207
3,El Farol,flat,8,0.4075680168802304
3,El Farol,flat,9,0.5992849892613757
3,El Farol,flat,10,0.5029974754494954
3,El Farol,flat,11,0.37033664638377845
3,El Farol,flat,12,0.22945686245790378
3,El Farol,flat,13,0.189958845759638
3,El Farol,flat,14,0.18301644433088937
3,El Farol,flat,15,0.17539686843317004
3,El Farol,flat,16,0.24436560877901944
3,El Farol,flat,17,0.2877708852717688
3,El Farol,flat,18,0.34932839873229565
3,El Farol,flat,19,0.23016876964388402
3,El Farol,flat,20,0.17584894356140465
3,El Farol,flat,21,0.07524710264994607
3,El Farol,flat,22,0.05947332737375883
3,El Farol,flat,23,0.04560311073324203
4,El Farol,flat,0,0.001150980083073007
4,El Farol,flat,1,0.014219481158136225
4,El Farol,flat,2,0.002730956581767849
4,El Farol,flat,3,0.0026981957847582593
4,El Farol,flat,4,0.008305724242402425
4,El Farol,flat,5,0.00762093936121774
4,El Farol,flat,6,0.012031235758061445
4,El Farol,flat,7,0.035912780351692514
4,El Farol,flat,8,0.05858953530405563
4,El Farol,flat,9,0.08255387876777846
4,El Farol,flat,10,0.05551731615917445
4,El Farol,flat,11,0.026885048026860446
4,El Farol,flat,12,0.012916785757207673
4,El Farol,flat,13,0.032309217449360564
4,El Farol,flat,14,0.026258221945327086
4,El Farol,flat,15,0.02539007461307463
4,El Farol,flat,16,0.03729206370599273
4,El Farol,flat,17,0.02520923686088163
4,El Farol,flat,18,0.049981954154918545
4,El Farol,flat,19,0.03891735058679357
4,El Farol,flat,20,0.026994499410294748
4,El Farol,flat,21,0.02373211711205914
4,El Farol,flat,22,0.008952533178837357
4,El Farol,flat,23,0.0021332535181790933
5,El Farol,flat,0,0.052917413436075186
5,El Farol,flat,1,0.032692765575382594
5,El Farol,flat,2,0.044149555738077155
5,El Farol,flat,3,0.052160391834820824
5,El Farol,flat,4,0.03536865146329111
5,El Farol,flat,5,0.017991520700584806
5,El Farol,flat,6,0.10154568016742499
5,El Farol,flat,7,0.21111730263888306
5,El Farol,flat,8,0.44564313371773145
5,El Farol,flat,9,0.5323571726812883
5,El Farol,flat,10,0.49934355601725805
5,El Farol,flat,11,0.3718535497591283
5,El Farol,flat,12,0.2630828559605824
5,El Farol,flat,13,0.2027701490500802
5,El Farol,flat,14,0.1564814419469639
5,El Farol,flat,15,0.2044294775010221
5,El Farol,flat,16,0.24828010008698195
5,El Farol,flat,17,0.2885488384106028
5,El Farol,flat,18,0.2832743969218895
5,El Farol,flat,19,0.22591779308486817
5,El Farol,flat,20,0.15068903743370113
5,El Farol,flat,21,0.1000311203692268
5,El Farol,flat,22,0.04072851844529309
5,El Farol,flat,23,0.028901349461465907
6,El Farol,flat,0,0.018602851687437118
6,El Farol,flat,1,0.01158714225964789
6,El Farol,flat,2,0.0013355228105116402
6,El Farol,flat,3,7.07067735973337E-4
6,El Farol,flat,4,2.491287037176748E-4
6,El Farol,flat,5,0.004377478482256521
6,El Farol,flat,6,0.026817906215725593
6,El Farol,flat,7,0.05699215715783584
6,El Farol,flat,8,0.09239509095003279
6,El Farol,flat,9,0.10243922904129617
6,El Farol,flat,10,0.060413826650588455
6,El Farol,flat,11,0.02385868558915921
6,El Farol,flat,12,0.04111315795394254
6,El Farol,flat,13,0.043935058289559265
6,El Farol,flat,14,0.0243033204041988
6,El Farol,flat,15,0.02279181101199928
6,El Farol,flat,16,0.04357672270267596
6,El Farol,flat,17,0.03596557568418356
6,El Farol,flat,18,0.037920540849012384
6,El Farol,flat,19,0.027139913634181088
6,El Farol,flat,20,0.018014949840966774
6,El Farol,flat,21,0.00440367455366623
6,El Farol,flat,22,0.0055283409064516235
6,El Farol,flat,23,0.002618719860122887
7,El Farol,flat,0,0.040862296309530734
7,El Farol,flat,1,0.026977638874418054
7,El Farol,flat,2,0.03739768073918621
7,El Farol,flat,3,0.049212740714527345
7,El Farol,flat,4,0.02004255107299936
7,El Farol,flat,5,0.01842606868361598
7,El Farol,flat,6,0.09466783708684105
