day,rule,regime,hour,fA,fB,fC,fD,fE,fF
2,Q-Learning,tou,12,150630.45516317466,173360.79345239146,299442.7592217637,428927.44285479473,296768.81735645124,1692798.1292002709
2,Q-Learning,tou,13,156709.1436885211,191971.09225893192,346205.748612671,451667.22454966255,168428.1927756364,1400554.3874938143
2,Q-Learning,tou,14,176605.90584674152,181202.48197256526,410234.6435262149,376963.0240605063,245043.0380243986,1212422.4812286815
2,Q-Learning,tou,15,156612.02463526066,218390.4417949431,288165.03055454826,453005.336801375,240934.9706824303,1487176.953287857
2,Q-Learning,tou,16,130638.93914550444,191608.09884468236,288611.54693474615,392785.4212960288,235204.97675805385,1972823.3764258185
2,Q-Learning,tou,17,116308.7867578734,172842.45162915747,237877.68795919392,302759.8477185875,207423.4700285905,2866712.60401152
2,Q-Learning,tou,18,108755.40611177498,155484.58306525,211847.37363034647,315850.2182466785,217763.70093244847,3246447.2445813445
2,Q-Learning,tou,19,119170.27137144965,151292.49722935277,259387.7744141635,333619.6344805598,252014.30081307044,2721841.665787495
2,Q-Learning,tou,20,132838.89034553926,213294.11502912542,298801.8579182873,428373.6649960735,345761.41428232135,1606762.6628880275
2,Q-Learning,tou,21,187870.27512266868,274875.6085807105,441083.98967670026,342156.1509900255,162977.7554131659,590353.1343071918
2,Q-Learning,tou,22,295098.9583291106,312834.65768379456,225560.44936493278,138474.90039941962,59525.140747966056,174891.91795764092
2,Q-Learning,tou,23,363730.518404056,162895.0280516699,95800.00514635703,27200.50104122362,13324.615530546249,57136.521355945726
2,Q-Learning,tou,0,361978.79272128193,104953.06259991227,77653.8855395496,32176.925445618057,10851.328819143277,38067.75224796402
2,Q-Learning,tou,1,341642.5436643798,92589.14028018297,49989.52323775411,15781.946879379182,8172.933048289542,35115.85894852197
2,Q-Learning,tou,2,319057.9153663899,68052.55670614503,19917.07233103604,7762.720913301264,2781.515852921568,31135.47778401008
2,Q-Learning,tou,3,290919.08570058155,43961.85535323974,24833.379292602167,14154.003535488835,3800.830515718004,26632.091905179037
2,Q-Learning,tou,4,289589.78735037433,47991.88989791083,13744.875914709191,3981.999438591428,5844.183226758104,22626.747139373325
3,Q-Learning,tou,5,153628.9111947558,35071.41834450129,7535.96252277545,2609.1195604196587,2066.6421436468836,3699.758658553811
3,Q-Learning,tou,6,327761.46547993406,246159.50002358473,106042.9860173063,51140.086428192146,22879.583672582197,89048.14944479847
3,Q-Learning,tou,7,182169.6054597214,301173.97095236275,341506.10133434745,317841.81413050595,189995.0749778354,781491.5221766594
3,Q-Learning,tou,8,100311.8478474236,135491.55724870163,200384.6314191091,364017.95819099504,275569.5921782806,3341582.9145887974
3,Q-Learning,tou,9,90091.50388742003,139027.4517802124,174737.34423729888,291108.43533828633,178678.09766441153,4614879.15912435
3,Q-Learning,tou,10,95208.04880655845,169003.51462349982,191561.89797508973,301233.96408610133,256405.45390189518,3702717.11116383
3,Q-Learning,tou,11,131526.2322934716,197797.74369926463,247204.6039237501,411422.46223945316,297735.0942549096,2229876.1056256993
3,Q-Learning,tou,12,172188.85887022933,186075.55369543433,338327.234861837,460134.06249240396,192779.38245042576,1412189.7865412405
3,Q-Learning,tou,13,182626.49003556793,188211.80748341797,475707.71141121147,355074.55002475524,246168.6394392976,888651.5151853733
3,Q-Learning,tou,14,171678.80547545553,222797.96958355512,455301.98074158747,476070.4455285405,183461.2874133027,712963.1859699729
3,Q-Learning,tou,15,170200.2182237997,203868.90550998374,375135.658582176,506268.27390503266,267504.841771592,885354.9522714781
3,Q-Learning,tou,16,136231.1014479491,188502.5838883303,276570.07186644035,467095.4618460061,336566.7562711125,1663254.65336462
3,Q-Learning,tou,17,116107.79029205322,175193.12801386713,178904.97875344148,355463.8753612788,252629.56050219655,2801493.915938123
3,Q-Learning,tou,18,111161.674227536,142905.54060418333,191872.77373170413,271251.8656479224,267374.00495972455,3295879.9840927664
3,Q-Learning,tou,19,131597.34668338628,166595.13309732566,183509.17232239994,287786.4162645291,352954.23862695065,2683692.25262382
3,Q-Learning,tou,20,146972.49525126725,195946.3427289857,300243.29093215766,462580.7289422671,309187.2909969719,1529595.3735943644
3,Q-Learning,tou,21,189570.84328051444,277912.62040756806,399803.3932341806,388639.7730653349,215255.5531085246,678774.253948297
3,Q-Learning,tou,22,275774.74160939053,327139.95596255956,323090.4007894323,149800.69704616655,93792.2490260781,290586.46021516365
3,Q-Learning,tou,23,381355.4891767175,209931.94684310045,125689.93664755244,54902.55018990207,26413.736828633264,67065.04271445387
3,Q-Learning,tou,0,351473.5857331729,161500.40510105336,95384.08532113516,12403.359814715794,8243.588078819766,50476.936358125815
3,Q-Learning,tou,1,338167.0112248513,122831.76270899882,59120.15672411,13707.621656922833,12993.00338349263,46232.94202996002
3,Q-Learning,tou,2,338045.0430617647,83737.76947913172,38606.04778298689,9721.541271226772,6932.553785270275,40943.74771006231
3,Q-Learning,tou,3,327416.4086602551,59283.64315830136,37339.704225331996,10290.32665061229,1662.6859899069798,33800.42480018136
3,Q-Learning,tou,4,328701.7022503996,50722.782410002284,22650.580089272808,6419.420183386828,1850.7084866537677,28315.524113822255
4,Q-Learning,tou,5,180012.65011380665,29242.177070466685,11083.903297919413,5089.197357487838,3042.524450975031,4986.86874981723
4,Q-Learning,tou,6,305097.3562660543,279077.5517995154,158001.66989032662,76274.03098600588,38256.3747509177,133185.60698199525
4,Q-Learning,tou,7,188090.21193854464,243170.36213023335,323016.1280716876,353941.7485551994,205390.47879445524,996213.6496950757
4,Q-Learning,tou,8,111356.23966344359,156162.9873907999,251361.89698593234,268801.1702011299,259825.00286229252,3337313.763198357
4,Q-Learning,tou,9,93910.1060146269,113575.82197552254,198556.94379510652,263160.4638553575,220334.07263526958,4635672.410656318
4,Q-Learning,tou,10,110895.67304865147,157271.40942537654,233221.80525453578,219934.93746708138,238947.98668723306,3747465.6549644405
4,Q-Learning,tou,11,155871.19534898867,156144.34903903044,216957.4954027079,345424.79607335216,271969.4568202055,2457037.724061206
4,Q-Learning,tou,12,162124.08118684572,184881.77852094965,287004.92811133567,329067.70485954714,353141.8976267648,1712431.4262583219
4,Q-Learning,tou,13,162323.04929343238,188524.2136628299,364419.1080088906,431068.0011937071,297610.32728691003,1189493.8652554005
4,Q-Learning,tou,14,168247.6301594868,231422.48771918972,433947.14378477813,485878.0991342513,193905.84123498274,736793.6840640235
4,Q-Learning,tou,15,152824.79869433053,205893.59315657648,548455.9487098037,473821.10916404915,180666.01842852088,809574.2003186988
4,Q-Learning,tou,16,135005.14233151177,227168.8067557378,370841.7577232864,522222.610597893,308303.5509085285,1212618.786539649
4,Q-Learning,tou,17,116545.77776314146,182233.31170595417,262717.11550168064,356689.03519307746,352973.9346249523,2400601.156006433
4,Q-Learning,tou,18,102812.51827979891,183005.54136034363,281240.32607049966,263474.6342246496,249121.68677331228,3077341.993666778
4,Q-Learning,tou,19,131625.1689769073,206462.23351833737,268749.44993667665,302922.39409551094,288196.9211494354,2446707.1472630217
4,Q-Learning,tou,20,160514.72098376843,190279.68079462706,307311.9388406558,372353.8626726661,334415.848923456,1580441.1994042445
4,Q-Learning,tou,21,186167.38587946317,267973.29795265547,430378.854403224,346067.1173533918,173702.63670978058,622235.5826831383
4,Q-Learning,tou,22,251814.88960528627,376257.2867118278,257653.15928351277,158039.99862469453,95108.8616191978,192000.5919939237
4,Q-Learning,tou,23,388504.53518520854,216262.89050148753,116827.2602398216,51084.377478771334,15316.166676289948,68576.17903111034
4,Q-Learning,tou,0,368459.2289572573,154750.7564440038,66194.20053082085,19640.477235573722,5792.407779801484,31899.648163445425
4,Q-Learning,tou,1,361364.1639483278,133957.81570217485,29196.60166109509,10972.221842752062,7391.960301591887,36264.35007448047
4,Q-Learning,tou,2,341106.5805551067,85650.47744530147,16707.76392179057,9159.7313661106,6424.064312392357,36340.90487017801
4,Q-Learning,tou,3,318746.5764289046,67907.21623187506,24135.824817233923,12126.729746404739,3464.4187312699783,35244.01192623287
4,Q-Learning,tou,4,330366.6461997919,83280.94882893549,21731.21870414253,7213.750100242199,7069.132269820264,39392.33461403723
5,Q-Learning,tou,5,124107.4235904357,12614.556007319723,10150.861043854691,2334.4209667468363,536.0807513191871,2683.1137434535176
5,Q-Learning,tou,6,325696.6649736706,113816.3148175729,77701.29517606049,56349.69553597419,4528.229450192293,49087.29456546176
5,Q-Learning,tou,7,217790.21305696774,244742.69651804373,330378.7886746311,301545.71070896555,172886.1189140558,662406.9718007303
5,Q-Learning,tou,8,103405.64674234623,187699.53513266033,253961.29565551013,314650.8658177176,203833.23616862955,3122813.0592695517
5,Q-Learning,tou,9,104586.70910202351,123635.9597159015,221867.79159555398,194981.3077353224,200189.83250378194,4424237.342272113
5,Q-Learning,tou,10,114998.90268616244,156205.12462960335,202588.87713242165,241266.60044485325,236230.71939345574,3537623.257757791
5,Q-Learning,tou,11,137382.9926476718,182637.84292925496,229966.05806837897,487869.26275087707,262303.0326016581,2150685.867788324
5,Q-Learning,tou,12,161119.979499225,172433.45910628463,382852.315240891,454198.49500063586,235303.99687677313,1372985.4380446845
5,Q-Learning,tou,13,176719.0187652095,167087.23854139884,432796.9644622297,540093.4576044476,212685.23125496303,784936.7367895629
5,Q-Learning,tou,14,183074.00741170865,192561.4161564203,471799.5627126493,481845.3046999277,184644.66273192325,665926.9376917843
5,Q-Learning,tou,15,174324.25646909795,192324.97531838756,398453.2036839429,444569.78778573556,269048.54166111007,928708.022567212
5,Q-Learning,tou,16,144213.1529459048,183906.2237276406,326260.9281252406,441373.7107500029,327201.58382336714,1516792.7149094779
5,Q-Learning,tou,17,110187.53263245041,173952.5075569946,285240.262336841,354066.6338928244,208811.4939173287,2743930.375681038
5,Q-Learning,tou,18,107147.42027676609,161577.73587216085,221766.9574131492,322071.24225470825,226575.10668122282,3322090.7390711624
5,Q-Learning,tou,19,120535.21697814266,210673.8168360654,199544.90367793373,352082.7768196767,242778.46817282418,2796412.1643231623
5,Q-Learning,tou,20,161632.42216502744,178943.2714973149,328421.381187408,384753.46872097196,314994.0127929456,1615501.1558891407
5,Q-Learning,tou,21,207157.48171888944,298790.55284712557,422882.0335091518,303332.45175213966,148818.58805393364,462140.4156616596
5,Q-Learning,tou,22,301271.5922517798,368350.10642513726,208420.55740620985,106316.90737213245,48222.30362929978,141868.1042677021
5,Q-Learning,tou,23,389465.01386304427,197929.6570010217,88183.80928010913,40390.6539300368,17059.840822091002,56231.94573303178
5,Q-Learning,tou,0,371325.8672057759,115012.44188614748,47293.44239295419,15729.668717330154,5644.187581311909,34665.01982256809
5,Q-Learning,tou,1,341463.29203314276,72985.60170186966,24451.219227192556,18364.167433857114,2695.786668597383,28804.34195943652
5,Q-Learning,tou,2,298757.72578660597,49697.7310913062,28642.389986696504,6902.9845176695735,4683.6794578337285,23829.033692823396
5,Q-Learning,tou,3,339199.67770493194,70682.00140851359,21246.950687012115,19986.870170313894,4512.893890009309,35113.555433192734
5,Q-Learning,tou,4,349340.2507263194,63180.6351494453,37173.486431233214,22206.205417804504,6465.327211237749,35956.43526758678
6,Q-Learning,tou,5,103192.88947218329,15245.680339306065,4170.062853150225,1093.012897845182,172.44831707446687,325.46243392692304
6,Q-Learning,tou,6,328221.64640182705,148031.49690933572,66069.0873535732,33992.91945960695,11285.149543121992,58801.90324018634
6,Q-Learning,tou,7,226150.69101677125,251838.2840786461,352570.4455020675,304212.79479377536,183299.82237971478,601431.7626746903
6,Q-Learning,tou,8,105217.60823403718,191609.838635277,283206.99088181666,255673.46091168607,273577.6393204445,2900239.00158345
6,Q-Learning,tou,9,87891.3758535637,131153.15643788493,218457.52756254468,274904.18749128777,220638.98496972083,4256529.121347714
6,Q-Learning,tou,10,109518.04018272142,144216.06923849595,236345.5999725797,243055.71022272174,222313.720700948,3735918.688391563
6,Q-Learning,tou,11,141350.1981480788,140510.5738448339,246490.8862053065,336338.98950627603,276878.66405369324,2643046.1047996623
6,Q-Learning,tou,12,150147.21245516374,232298.2335201639,282984.05910972954,460681.4597401788,230113.70901410154,1615956.7486066904
6,Q-Learning,tou,13,161905.7569899832,214124.41871452949,315905.0070484653,490088.7846595211,137851.61246328658,1308394.5851450567
6,Q-Learning,tou,14,169203.18911513916,210842.3295434332,452989.9201205347,416508.58513021993,208579.11574905232,858190.6210131464
6,Q-Learning,tou,15,175219.92179199075,204269.79971923717,503764.41741170886,412854.7175672039,145995.44937755726,817129.889036919
6,Q-Learning,tou,16,147462.2924550078,191616.3878602085,349010.0978718837,428347.2848251467,256194.8758334139,1405668.339150572
6,Q-Learning,tou,17,119002.29826295773,142475.7546897037,187460.21604833571,349000.24568506866,292243.4079958563,2796808.849637084
6,Q-Learning,tou,18,110248.01498184231,156426.64299688037,196707.44518497566,318713.1695757812,203200.52357593516,3188279.665868907
6,Q-Learning,tou,19,140348.8995252619,169941.08372691646,213626.5402962003,309294.3984936508,305567.82437613356,2406844.589843371
6,Q-Learning,tou,20,173118.0212852687,211414.03883734133,330084.6658341428,472128.8517911465,296485.7596514801,1140135.0021234201
6,Q-Learning,tou,21,235060.8490272094,298468.2050508602,439842.49314207333,243230.03459948604,120241.77239424594,468530.98782869655
6,Q-Learning,tou,22,308823.5938701157,351922.18853280897,177843.03658104487,98348.30005909243,37556.36290452726,131464.64371493334
6,Q-Learning,tou,23,379933.9635938014,190670.90452175587,100353.15268859384,24607.259658058192,4168.589014064925,80953.58047568346
6,Q-Learning,tou,0,357348.27594404924,79904.72940527464,18249.362915419842,17005.487204109264,3147.908740259716,41476.53370057869
6,Q-Learning,tou,1,330440.81388424017,57921.10488272399,16180.889250831107,9009.093767076329,2327.883612546503,27803.582800344684
6,Q-Learning,tou,2,335678.77755466034,102187.27342350014,37551.67849182365,19876.029844401663,5626.039937084803,37929.56374309963
6,Q-Learning,tou,3,335606.93475984957,108876.94080555782,49846.06382280217,28997.73631255613,3163.6623033041687,35211.684904282454
6,Q-Learning,tou,4,342708.9598029882,123002.21565839968,52357.96691099,32191.947582720622,4815.690987687611,35732.21624154654
7,Q-Learning,tou,5,174835.31948683906,29133.630731712114,7164.30043722736,3592.212682333206,2259.889831926607,8036.856237978246
7,Q-Learning,tou,6,288136.7027010654,235633.83304857195,142901.5162499472,74925.4503189659,29891.63634752926,113528.1559434272
7,Q-Learning,tou,7,180076.39081696438,251572.07452940493,321955.6290029909,365843.163276497,203563.2107899901,818985.9074097702
7,Q-Learning,tou,8,106282.43796010787,185787.90844740334,240275.4551174164,300979.7302586748,268322.28733626887,2735107.7437667623
7,Q-Learning,tou,9,78564.015356733,156897.0432579338,195119.51917851725,264326.68251715036,237032.54767628224,4398550.160513786
7,Q-Learning,tou,10,102993.20378715923,155630.9966528923,256950.28015827388,288568.31260150275,218558.52070143167,3610122.085469861
7,Q-Learning,tou,11,135067.73929772674,201681.56715703255,249039.05281722115,352664.4055758538,236358.8405806752,2416841.079460075
7,Q-Learning,tou,12,152804.38778905346,201628.4927915594,286440.9878398176,430120.3168024682,198058.58636115884,1584073.1179670873
7,Q-Learning,tou,13,173340.15480671206,173689.14423937284,432160.46127696877,336681.6866236599,363094.9322596738,958446.3819579661
7,Q-Learning,tou,14,183223.91578403665,213550.0693959202,343327.98420267354,442243.21890427446,226971.96110245193,776812.7427101351
7,Q-Learning,tou,15,183359.80592774012,184861.11693911743,342937.0777444437,472297.75779093604,290304.0306083473,758212.7552853719
7,Q-Learning,tou,16,155214.8199833853,153387.0505911281,301481.29354829615,490795.8928371311,327176.50208145025,1446958.3903856995
7,Q-Learning,tou,17,117521.22303439463,166736.38088620667,266541.4461259547,437791.7223981146,338648.95582490496,2199031.8949459167
7,Q-Learning,tou,18,114055.4295420516,179833.34304769244,198571.48719711526,362556.27383764007,354806.4545047083,2511367.789829577
7,Q-Learning,tou,19,153161.84111016692,169534.62183310493,254486.20975499964,439517.55634931766,285715.1746985396,1847596.5717951346
7,Q-Learning,tou,20,174717.49537134968,243544.9922455749,376738.3857362255,471310.6657491343,248896.81568365672,801933.8615186152
7,Q-Learning,tou,21,230187.69076808175,316263.7845607509,393002.42137413484,222826.39963715718,99036.27299760834,386640.8807845735
7,Q-Learning,tou,22,285355.89218817756,362770.8001907378,201422.64295815205,88917.10426786437,68267.13165817637,191078.90678225094
7,Q-Learning,tou,23,332656.21797139506,271784.5875752352,112598.0851370967,84553.31883227482,19501.703961795516,87047.59560400057
7,Q-Learning,tou,0,353119.83017543657,164192.91281202002,65245.29585271538,20475.73520246267,9837.81825457543,50755.946505727465
7,Q-Learning,tou,1,333213.33445743093,122740.84484877043,37219.302913244115,11636.660515306121,1967.4525973336802,35336.18330581973
7,Q-Learning,tou,2,338390.179910367,91078.58056083038,46607.06835824256,19958.8123619942,12280.830753719249,39532.611677795576
7,Q-Learning,tou,3,346181.6387247013,82236.65232233438,50855.298754393414,23316.616638477524,9769.442987112656,42819.77946343998
7,Q-Learning,tou,4,358704.89156136126,107377.70413825061,42711.320074801224,32260.494891458155,4622.469627377285,40905.8823954678
8,Q-Learning,tou,5,114484.55139822734,16471.164897564715,8325.875472857273,8751.596486872222,806.5309855107223,1964.9651956268506
8,Q-Learning,tou,6,296495.51274947496,215600.71639688857,95967.40718904202,56969.44766285246,50504.59824311507,103594.64995423077
8,Q-Learning,tou,7,186459.690237339,244616.5774471659,354456.6980163935,339950.3997399151,206701.12010473481,798747.9146759365
8,Q-Learning,tou,8,119134.23802243563,157861.426230053,251593.891083584,324226.2296136305,266491.9133465181,2805682.6837634565
8,Q-Learning,tou,9,104508.0129410724,119218.39715473934,189774.24072309546,233504.74298908268,215876.45074085277,4101849.669769268
8,Q-Learning,tou,10,106920.1048412506,128312.96541014215,214110.43480755584,349250.9641042587,220721.2134873856,3390753.823774895
8,Q-Learning,tou,11,119683.5207135544,181362.31397059045,340114.9583740952,403780.39923132944,301519.6883654465,2046000.8237082649
8,Q-Learning,tou,12,177683.14356491578,166593.70952877536,446501.2069491967,391812.83274151257,250108.06128788478,1190310.9648083544
8,Q-Learning,tou,13,202083.60930287727,257775.89520018463,349316.4201303357,382373.23231469485,218273.67106525972,626965.8225246421
8,Q-Learning,tou,14,192402.769542317,256725.06143989365,353810.78067379165,317421.8457157136,321683.50218652206,631543.2752954817
8,Q-Learning,tou,15,171351.5176255881,202161.250540929,409890.8178398167,332879.2306752518,365267.30412164616,842464.3628825176
8,Q-Learning,tou,16,141027.73744220877,211207.87203325264,319383.2776192736,340503.1367351578,289073.28485838784,1670072.0267848987
8,Q-Learning,tou,17,117240.0550080671,189520.4442818225,215871.1459626453,304750.5904088951,274886.4690898644,2646960.804369547
8,Q-Learning,tou,18,104076.95458720774,169458.24216539727,225285.90031610607,340923.1497015452,251115.3323286724,3000291.971855623
8,Q-Learning,tou,19,122287.73795560842,195553.56786123003,244403.84854949394,317161.73333837395,291933.41179111245,2636502.8575103357
8,Q-Learning,tou,20,174384.2923683214,171579.17260964765,353558.1189892414,350410.77714771713,338155.63086461305,1410230.8192500663
8,Q-Learning,tou,21,202122.7273007194,226711.28117651163,475326.01223606645,304734.3550531747,166698.86589874455,565739.8104507424
8,Q-Learning,tou,22,241569.47478087578,367783.6502122717,237807.82519675748,138748.71215417082,91578.30797708394,211633.9974565192
8,Q-Learning,tou,23,322589.46152474533,238334.15265953625,121420.89994424487,74189.6841125089,24863.273541616643,99253.85156112249
8,Q-Learning,tou,0,343280.11343661847,156524.45561583264,75043.952652202,23023.129480496966,4695.673478096668,51837.525250900704
8,Q-Learning,tou,1,346260.9865235638,73398.48103564515,52701.003350237355,18696.15724209919,2426.5338242555745,31254.835032282
8,Q-Learning,tou,2,335700.34152057214,82293.83780576012,47742.27383019759,8824.042390630691,7906.853436195665,24866.783362518196
8,Q-Learning,tou,3,346204.89731404744,108101.85927081101,28890.809728324086,26100.769398004508,11855.954927873006,16721.712376988948
8,Q-Learning,tou,4,332977.91276784905,105292.1260783128,48683.45709131857,17371.64376542405,6586.778814106749,22760.081011000755
9,Q-Learning,tou,5,148872.14056918025,29343.519661050028,11051.390460028597,2243.9188550706713,2145.7231476355028,3676.201819407982
9,Q-Learning,tou,6,322196.50741386437,225256.24643453513,115532.99155829981,73455.2506108941,28944.64016749598,82106.76586195701
9,Q-Learning,tou,7,201538.781488106,262772.3398402612,358862.34954104497,348583.2344817975,178323.70712995678,683978.8085957603
9,Q-Learning,tou,8,121997.36164191537,152409.84689747533,221591.59498764144,278198.4389369984,219925.90311320598,3130170.4647021308
9,Q-Learning,tou,9,85898.50403731003,141028.06979840028,223627.09615947466,252681.6528266949,192475.62047670406,4251303.940515229
9,Q-Learning,tou,10,109197.38027919416,137704.5485640345,247511.96067223613,277648.88521336013,276050.3617970485,3365308.9272660543
9,Q-Learning,tou,11,139504.674867846,195391.1747474678,274408.68404913176,390784.0166439796,283681.1628702029,2118177.353628637
9,Q-Learning,tou,12,169744.6227285255,227435.5374679568,334379.7317198002,360300.5838874592,234949.53403015053,1480804.9464493892
9,Q-Learning,tou,13,183977.48685103277,219659.8144435775,380977.2954941475,426408.1896289765,234698.96260185618,867458.4322010073
9,Q-Learning,tou,14,180702.6010749329,198347.44559814484,424647.44468832447,459212.82897494984,150581.15643313972,781052.4386413569
9,Q-Learning,tou,15,170580.95127549715,197220.98858354174,416974.7486608668,531012.0945289977,206160.7797691419,753001.9220762656
9,Q-Learning,tou,16,140331.92367832374,192881.4647095361,297790.07087281,551622.0131427933,323819.7214856726,1341781.727609413
9,Q-Learning,tou,17,123675.42936226177,178564.7459983027,212083.78609264526,415486.0727364839,383802.7350160191,2131370.391214982
9,Q-Learning,tou,18,128725.21479073867,142804.7332929863,221436.7682572128,325288.7991026569,260148.0157693604,2780176.471588759
9,Q-Learning,tou,19,142306.7743180537,151482.96761502672,287058.65077142755,364254.8995131882,250194.39002966895,2247602.7817872595
9,Q-Learning,tou,20,169862.9513819341,191295.86211347987,342498.3276209278,312459.0363501798,304588.4815868843,1331998.4326060573
9,Q-Learning,tou,21,231151.01037125746,281054.62817416294,342583.8702646643,257794.15948234787,152845.51642768196,410218.2060860462
9,Q-Learning,tou,22,328418.03689064545,273952.8536565298,134020.77395421924,113931.1843926278,37490.751388376884,102805.93579090806
9,Q-Learning,tou,23,358889.976547994,179706.64126986018,59558.27177945549,15216.002781398805,6038.889937968833,59496.253883444144
9,Q-Learning,tou,0,368290.6973246453,132753.74090450857,31012.249632016035,6862.427196095613,10146.6751344047,46816.25989660618
9,Q-Learning,tou,1,356534.2827922797,97044.23750196588,29107.18883955954,7743.9877920965755,5734.180689777695,34571.07790988751
9,Q-Learning,tou,2,353482.7607512744,121303.56192876902,47951.227071853886,10063.343893208956,6582.326591294274,32816.08309472272
9,Q-Learning,tou,3,356667.69781367097,93349.81728475529,32502.07330127012,17387.42973232197,3070.2180220534983,30835.80862970361
9,Q-Learning,tou,4,335699.4150779569,79108.20115611315,36889.29629319117,10713.434563367668,5480.025571653622,26307.03022787568
10,Q-Learning,tou,5,140186.14061914088,24276.26522525708,11070.857233407414,5778.892786240354,7661.806766528546,3637.4633890442137
10,Q-Learning,tou,6,282886.19967189385,249544.4621112145,103985.00908768756,75776.58893144235,65272.223432720915,130312.50136570809
10,Q-Learning,tou,7,164888.62838149138,257694.87404622286,325332.71977852075,321585.9281123312,241470.9771185972,1023613.2195421761
10,Q-Learning,tou,8,106163.14182244716,156519.49949332827,226972.70366561337,259306.36924621166,263813.27416089125,3251418.44440456
10,Q-Learning,tou,9,101027.11796276925,143783.24286939923,233874.26515789662,245509.36729417767,207901.41240712104,3909292.002132573
10,Q-Learning,tou,10,101452.03153848146,176304.30228898462,258628.1282235107,294483.7331950817,253202.05586201727,3300583.147238941
10,Q-Learning,tou,11,131196.84179645462,203243.89431432865,298707.08592836675,362420.5451424943,342929.57346264087,2100605.99161809
10,Q-Learning,tou,12,163273.6460774256,255199.48061681175,339086.74795967544,372399.58000539226,279886.7368480272,1256143.9557730944
