day,rule,regime,hour,vc_inner
1,El Farol,No-Charge,0,0.008911658078864685
1,El Farol,No-Charge,1,0.005962221654625334
1,El Farol,No-Charge,2,0.006960383624669419
1,El Farol,No-Charge,3,0.002841037657938968
1,El Farol,No-Charge,4,0.0071385987855898106
1,El Farol,No-Charge,5,0.007679513969596224
1,El Farol,No-Charge,6,0.02266065895390614
1,El Farol,No-Charge,7,0.05939977248673696
1,El Farol,No-Charge,8,0.12001171136014112
1,El Farol,No-Charge,9,0.1322235311705942
1,El Farol,No-Charge,10,0.07297653273816222
1,El Farol,No-Charge,11,0.053165166966118074
1,El Farol,No-Charge,12,0.04525379283915044
1,El Farol,No-Charge,13,0.03126250891160413
1,El Farol,No-Charge,14,0.02909370983734162
1,El Farol,No-Charge,15,0.03623863644324781
1,El Farol,No-Charge,16,0.03962596761202695
1,El Farol,No-Charge,17,0.07562079708768375
1,El Farol,No-Charge,18,0.06037300096185823
1,El Farol,No-Charge,19,0.03954110880543887
1,El Farol,No-Charge,20,0.02712168455640956
1,El Farol,No-Charge,21,0.00986285060009661
1,El Farol,No-Charge,22,0.01002833219124894
1,El Farol,No-Charge,23,0.011302494095611845
2,El Farol,No-Charge,0,0.012004630145450912
2,El Farol,No-Charge,1,0.007481264727615436
2,El Farol,No-Charge,2,0.007377783908887965
2,El Farol,No-Charge,3,0.013140097375302213
2,El Farol,No-Charge,4,0.0075800405694619235
2,El Farol,No-Charge,5,0.003902752593953569
2,El Farol,No-Charge,6,0.020360601532586432
2,El Farol,No-Charge,7,0.06781824029996517
2,El Farol,No-Charge,8,0.10323481896627561
2,El Farol,No-Charge,9,0.07954205333265364
2,El Farol,No-Charge,10,0.08015919694929213
2,El Farol,No-Charge,11,0.07807600756388791
2,El Farol,No-Charge,12,0.029912123860247827
2,El Farol,No-Charge,13,0.025490584140662933
2,El Farol,No-Charge,14,0.037228676480665454
2,El Farol,No-Charge,15,0.0436144446272209
2,El Farol,No-Charge,16,0.054257163070970976
2,El Farol,No-Charge,17,0.06949927368774912
2,El Farol,No-Charge,18,0.07027304147764583
2,El Farol,No-Charge,19,0.038376803822408975
2,El Farol,No-Charge,20,0.03787439245218164
2,El Farol,No-Charge,21,0.012795607511772658
2,El Farol,No-Charge,22,0.01028373973481882
2,El Farol,No-Charge,23,0.006874650977661926
3,El Farol,No-Charge,0,0.009946816076070897
3,El Farol,No-Charge,1,0.005234058457198506
3,El Farol,No-Charge,2,0.006149861042747892
3,El Farol,No-Charge,3,0.006670195031431218
3,El Farol,No-Charge,4,0.014573326112818424
3,El Farol,No-Charge,5,0.004228699478611309
3,El Farol,No-Charge,6,0.030970361374492772
3,El Farol,No-Charge,7,0.07540238655776799
3,El Farol,No-Charge,8,0.0843521054073413
3,El Farol,No-Charge,9,0.07462149025501898
3,El Farol,No-Charge,10,0.06043736338758826
3,El Farol,No-Charge,11,0.06709441177822666
3,El Farol,No-Charge,12,0.05078118820788253
3,El Farol,No-Charge,13,0.0466158072818077
3,El Farol,No-Charge,14,0.040832585956252346
3,El Farol,No-Charge,15,0.04402986772863056
3,El Farol,No-Charge,16,0.0626781792954105
3,El Farol,No-Charge,17,0.086111281343331
3,El Farol,No-Charge,18,0.07286368445868072
3,El Farol,No-Charge,19,0.044480830043882556
3,El Farol,No-Charge,20,0.05013864599404303
3,El Farol,No-Charge,21,0.017017205368812956
3,El Farol,No-Charge,22,0.00657041203303236
3,El Farol,No-Charge,23,0.009413359275121911
4,El Farol,No-Charge,0,0.004306689708048491
4,El Farol,No-Charge,1,0.006789322646822478
4,El Farol,No-Charge,2,0.009345740903847218
4,El Farol,No-Charge,3,0.0076998258078653905
4,El Farol,No-Charge,4,0.006393368381161564
4,El Farol,No-Charge,5,0.004579045097199396
4,El Farol,No-Charge,6,0.04960563981300261
4,El Farol,No-Charge,7,0.11576162818052421
4,El Farol,No-Charge,8,0.26567544566917695
4,El Farol,No-Charge,9,0.4322331661223129
4,El Farol,No-Charge,10,0.4063536136653226
4,El Farol,No-Charge,11,0.3150727837476492
4,El Farol,No-Charge,12,0.25364728624505967
4,El Farol,No-Charge,13,0.21524103484922114
4,El Farol,No-Charge,14,0.17299448889594451
4,El Farol,No-Charge,15,0.1189149840766787
4,El Farol,No-Charge,16,0.12260386487143256
4,El Farol,No-Charge,17,0.12511815187504383
4,El Farol,No-Charge,18,0.10390977550667098
4,El Farol,No-Charge,19,0.05821566370818026
4,El Farol,No-Charge,20,0.02604251698657379
4,El Farol,No-Charge,21,0.020646409661030377
4,El Farol,No-Charge,22,0.011334632134196453
