day,rule,regime,hour,vc_inner
6,Q-Learning,flat,1,0.01248373008998785
6,Q-Learning,flat,2,0.010188560773262946
6,Q-Learning,flat,3,0.016489971392170462
6,Q-Learning,flat,4,0.006364068074880507
6,Q-Learning,flat,5,0.009492545089959281
6,Q-Learning,flat,6,0.0413133281901169
6,Q-Learning,flat,7,0.07167313505305391
6,Q-Learning,flat,8,0.2026228439688353
6,Q-Learning,flat,9,0.2094915765785713
6,Q-Learning,flat,10,0.1488986658446456
6,Q-Learning,flat,11,0.11577811109635251
6,Q-Learning,flat,12,0.07414393178239549
6,Q-Learning,flat,13,0.05546035457068323
6,Q-Learning,flat,14,0.05574621086900687
6,Q-Learning,flat,15,0.05721083815643391
6,Q-Learning,flat,16,0.10394286624318153
6,Q-Learning,flat,17,0.08850573141199262
6,Q-Learning,flat,18,0.11002954270167048
6,Q-Learning,flat,19,0.04120470966943491
6,Q-Learning,flat,20,0.04132961828384543
6,Q-Learning,flat,21,0.0379168404484808
6,Q-Learning,flat,22,0.020770238817950155
6,Q-Learning,flat,23,0.015891510252488503
7,Q-Learning,flat,0,0.013848224786180587
7,Q-Learning,flat,1,0.00874495825442788
7,Q-Learning,flat,2,0.007861377582461594
7,Q-Learning,flat,3,0.014048542831328559
7,Q-Learning,flat,4,0.015776289296545273
7,Q-Learning,flat,5,0.0014016539489304842
7,Q-Learning,flat,6,0.027819960963901415
7,Q-Learning,flat,7,0.0693859300282191
7,Q-Learning,flat,8,0.1544504225391462
7,Q-Learning,flat,9,0.22215119053104304
7,Q-Learning,flat,10,0.1750308985195309
7,Q-Learning,flat,11,0.08082716472279437
7,Q-Learning,flat,12,0.08421557169702591
7,Q-Learning,flat,13,0.07383493613794796
7,Q-Learning,flat,14,0.054399780199246364
7,Q-Learning,flat,15,0.043969011369136404
7,Q-Learning,flat,16,0.08986253977874013
7,Q-Learning,flat,17,0.07881287084763222
7,Q-Learning,flat,18,0.11357149200259994
7,Q-Learning,flat,19,0.06380001407497574
7,Q-Learning,flat,20,0.058103348990688856
7,Q-Learning,flat,21,0.021629329199975303
7,Q-Learning,flat,22,0.011803330447208483
7,Q-Learning,flat,23,0.025662153005211522
8,Q-Learning,flat,0,0.015506388752152322
8,Q-Learning,flat,1,0.015158570823895828
8,Q-Learning,flat,2,0.01940542566547976
8,Q-Learning,flat,3,0.011640308673695901
8,Q-Learning,flat,4,0.01725050615930319
8,Q-Learning,flat,5,0.012073464313055577
8,Q-Learning,flat,6,0.04509836646837629
8,Q-Learning,flat,7,0.11237453872621808
8,Q-Learning,flat,8,0.25471110835722804
8,Q-Learning,flat,9,0.28921491367496
8,Q-Learning,flat,10,0.23135745770028418
8,Q-Learning,flat,11,0.1548200340779226
8,Q-Learning,flat,12,0.08981876464265864
8,Q-Learning,flat,13,0.08991856746445777
8,Q-Learning,flat,14,0.07203264318128517
8,Q-Learning,flat,15,0.0853098862939983
8,Q-Learning,flat,16,0.11852554811335592
8,Q-Learning,flat,17,0.1798496647623852
8,Q-Learning,flat,18,0.15635626666880495
8,Q-Learning,flat,19,0.10861645444346973
8,Q-Learning,flat,20,0.04208346657779705
8,Q-Learning,flat,21,0.04188838628024119
8,Q-Learning,flat,22,0.012516746150413432
8,Q-Learning,flat,23,0.0049970294389269955
9,Q-Learning,flat,0,0.010371808529064946
9,Q-Learning,flat,1,0.006502384160283164
9,Q-Learning,flat,2,0.006363745816170522
9,Q-Learning,flat,3,0.0061798743107391255
9,Q-Learning,flat,4,0.010372499089053033
9,Q-Learning,flat,5,0.010879051929675738
9,Q-Learning,flat,6,0.04553593191499779
9,Q-Learning,flat,7,0.09488057132577857
9,Q-Learning,flat,8,0.17551537455856486
9,Q-Learning,flat,9,0.23308424565184302
9,Q-Learning,flat,10,0.14953681390382664
9,Q-Learning,flat,11,0.07025769679377739
9,Q-Learning,flat,12,0.053500934903421345
9,Q-Learning,flat,13,0.0457324623734805
9,Q-Learning,flat,14,0.043830133377395615
9,Q-Learning,flat,15,0.06319183179627023
9,Q-Learning,flat,16,0.07350219183544833
9,Q-Learning,flat,17,0.10344000483497887
9,Q-Learning,flat,18,0.09075808975825915
9,Q-Learning,flat,19,0.06641591512483501
9,Q-Learning,flat,20,0.05591242968959425
9,Q-Learning,flat,21,0.028037972252389617
9,Q-Learning,flat,22,0.013202516301201225
9,Q-Learning,flat,23,0.015716691819498533
10,Q-Learning,flat,0,0.009867045914285168
10,Q-Learning,flat,1,0.008589365294350339
10,Q-Learning,flat,2,0.016194137135263804
10,Q-Learning,flat,3,0.006685758781417647
10,Q-Learning,flat,4,0.00825266875647862
10,Q-Learning,flat,5,0.00641678668595598
10,Q-Learning,flat,6,0.024164823143031422
10,Q-Learning,flat,7,0.07765668237353389
10,Q-Learning,flat,8,0.15565874906362773
10,Q-Learning,flat,9,0.24461287735416892
10,Q-Learning,flat,10,0.13395448486684394
10,Q-Learning,flat,11,0.06650989122054043
10,Q-Learning,flat,12,0.040603302021356674
10,Q-Learning,flat,13,0.03086450653011861
10,Q-Learning,flat,14,0.042617133706979275
10,Q-Learning,flat,15,0.06027648348827977
10,Q-Learning,flat,16,0.07549472866075112
10,Q-Learning,flat,17,0.06927231350118349
10,Q-Learning,flat,18,0.08104257717816646
10,Q-Learning,flat,19,0.06256002345895309
10,Q-Learning,flat,20,0.04024103069839433
10,Q-Learning,flat,21,0.022216581338013266
10,Q-Learning,flat,22,0.016226207296540743
10,Q-Learning,flat,23,0.008521904560043899
11,Q-Learning,flat,0,0.011381354401696521
11,Q-Learning,flat,1,0.006742644650619609
11,Q-Learning,flat,2,0.002202093970123302
11,Q-Learning,flat,3,0.018182068696691648
11,Q-Learning,flat,4,0.018739132858074103
11,Q-Learning,flat,5,0.007429140868924517
