day,rule,regime,hour,vc_inner
1,El Farol,No-Charge,0,0.005613266875123242
1,El Farol,No-Charge,1,0.004465776242694982
1,El Farol,No-Charge,2,0.006290450589727979
1,El Farol,No-Charge,3,0.0025858830693129163
1,El Farol,No-Charge,4,0.004360173683849345
1,El Farol,No-Charge,5,0.0046149791948505514
1,El Farol,No-Charge,6,0.014467367947469037
1,El Farol,No-Charge,7,0.05046855642926097
1,El Farol,No-Charge,8,0.08945149686411794
1,El Farol,No-Charge,9,0.10545361274514248
1,El Farol,No-Charge,10,0.054351964209705755
1,El Farol,No-Charge,11,0.03939030088957985
1,El Farol,No-Charge,12,0.031492047448828074
1,El Farol,No-Charge,13,0.022915539942075798
1,El Farol,No-Charge,14,0.020205419898460936
1,El Farol,No-Charge,15,0.02915478545820628
1,El Farol,No-Charge,16,0.05094515368062537
1,El Farol,No-Charge,17,0.07127039469136577
1,El Farol,No-Charge,18,0.05551146537925405
1,El Farol,No-Charge,19,0.02928969573316028
1,El Farol,No-Charge,20,0.02101674858032489
1,El Farol,No-Charge,21,0.008178580723236926
1,El Farol,No-Charge,22,0.008751463730267047
1,El Farol,No-Charge,23,0.009476912840851113
2,El Farol,No-Charge,0,0.011579031503295914
2,El Farol,No-Charge,1,0.010071592192310222
2,El Farol,No-Charge,2,0.002086640721519795
2,El Farol,No-Charge,3,0.0057270263193879515
2,El Farol,No-Charge,4,0.007015806944114935
2,El Farol,No-Charge,5,0.006248104862558873
2,El Farol,No-Charge,6,0.021067947333277708
2,El Farol,No-Charge,7,0.04773510089069286
2,El Farol,No-Charge,8,0.10705485344400593
2,El Farol,No-Charge,9,0.09923453717770904
2,El Farol,No-Charge,10,0.07967927590919638
2,El Farol,No-Charge,11,0.03950470953800353
2,El Farol,No-Charge,12,0.02402577609919636
2,El Farol,No-Charge,13,0.029512629617378553
2,El Farol,No-Charge,14,0.03022721851229183
2,El Farol,No-Charge,15,0.02602261945691613
2,El Farol,No-Charge,16,0.04931498910102932
2,El Farol,No-Charge,17,0.06648262889196524
2,El Farol,No-Charge,18,0.04527532149161837
2,El Farol,No-Charge,19,0.04914380110627489
2,El Farol,No-Charge,20,0.034099951654310054
2,El Farol,No-Charge,21,0.017293564259644567
2,El Farol,No-Charge,22,0.01161695002703722
2,El Farol,No-Charge,23,0.006505124042841534
3,El Farol,No-Charge,0,0.01651588767654668
3,El Farol,No-Charge,1,0.011786993513078827
3,El Farol,No-Charge,2,0.006639774900920287
3,El Farol,No-Charge,3,0.0097263361939305
3,El Farol,No-Charge,4,0.007847343477966348
3,El Farol,No-Charge,5,0.009289793040644678
3,El Farol,No-Charge,6,0.04064407353071489
3,El Farol,No-Charge,7,0.09611566400450332
3,El Farol,No-Charge,8,0.16937867101799287
3,El Farol,No-Charge,9,0.24674112513619548
3,El Farol,No-Charge,10,0.15627376882939167
3,El Farol,No-Charge,11,0.09815309349719593
3,El Farol,No-Charge,12,0.03007779209761037
3,El Farol,No-Charge,13,0.04850021969851205
3,El Farol,No-Charge,14,0.05015419907619244
3,El Farol,No-Charge,15,0.04871776873208031
3,El Farol,No-Charge,16,0.07000112846483819
3,El Farol,No-Charge,17,0.08192867812014883
3,El Farol,No-Charge,18,0.05629235108659104
3,El Farol,No-Charge,19,0.0435316357285735
3,El Farol,No-Charge,20,0.04236536118549363
3,El Farol,No-Charge,21,0.01782557652850955
