day,rule,regime,hour,vc_inner
1,Exp-Decay,tou,0,0.0102746057039631
1,Exp-Decay,tou,1,0.009051246176134625
1,Exp-Decay,tou,2,0.0026941109808684125
1,Exp-Decay,tou,3,0.004451322460755459
1,Exp-Decay,tou,4,0.009258662960206894
1,Exp-Decay,tou,5,0.004011001869455761
1,Exp-Decay,tou,6,0.007617111790313594
1,Exp-Decay,tou,7,0.028337389093592402
1,Exp-Decay,tou,8,0.045268932550115215
1,Exp-Decay,tou,9,0.04826728470294267
1,Exp-Decay,tou,10,0.020054650710721388
1,Exp-Decay,tou,11,0.016509228520068135
1,Exp-Decay,tou,12,0.022703427961953626
1,Exp-Decay,tou,13,0.01221000499042675
1,Exp-Decay,tou,14,0.017831651232146858
1,Exp-Decay,tou,15,0.0200822819037388
1,Exp-Decay,tou,16,0.026339060556011522
1,Exp-Decay,tou,17,0.02649229918637198
1,Exp-Decay,tou,18,0.02572141736163004
1,Exp-Decay,tou,19,0.017273887694136708
1,Exp-Decay,tou,20,0.012699436113983482
1,Exp-Decay,tou,21,0.0031459630432777567
1,Exp-Decay,tou,22,0.00491576813931348
1,Exp-Decay,tou,23,0.004298826514647938
2,Exp-Decay,tou,0,0.003915271157198189
2,Exp-Decay,tou,1,0.005976469899281863
2,Exp-Decay,tou,2,0.009029693143086168
2,Exp-Decay,tou,3,0.01088525475762121
2,Exp-Decay,tou,4,0.00968850780268348
2,Exp-Decay,tou,5,0.007267495310260853
2,Exp-Decay,tou,6,0.028521631421736988
2,Exp-Decay,tou,7,0.04628514496815871
2,Exp-Decay,tou,8,0.07556147586452629
2,Exp-Decay,tou,9,0.06792443379452653
2,Exp-Decay,tou,10,0.042408699147664715
2,Exp-Decay,tou,11,0.024366411138581442
2,Exp-Decay,tou,12,0.005307678942295813
2,Exp-Decay,tou,13,0.016435485619202606
2,Exp-Decay,tou,14,0.017035194310841884
2,Exp-Decay,tou,15,0.013482036288977893
2,Exp-Decay,tou,16,0.015230651079334792
2,Exp-Decay,tou,17,0.033012361584694984
2,Exp-Decay,tou,18,0.026071472132438656
2,Exp-Decay,tou,19,0.013355875200216331
2,Exp-Decay,tou,20,0.012867202674748095
2,Exp-Decay,tou,21,0.004417506126122772
2,Exp-Decay,tou,22,0.0014533350652021413
2,Exp-Decay,tou,23,0.007013416040605278
3,Exp-Decay,tou,0,0.0043219207188751885
3,Exp-Decay,tou,1,0.0023801842059726695
3,Exp-Decay,tou,2,0.007235131115530698
3,Exp-Decay,tou,3,0.004206276378877597
3,Exp-Decay,tou,4,0.007853788312550574
3,Exp-Decay,tou,5,0.0018922426164341957
3,Exp-Decay,tou,6,0.012804245479142691
3,Exp-Decay,tou,7,0.025020896445936223
3,Exp-Decay,tou,8,0.06823781110040547
3,Exp-Decay,tou,9,0.06739710974152331
3,Exp-Decay,tou,10,0.043887334339199405
3,Exp-Decay,tou,11,0.020198465006546457
3,Exp-Decay,tou,12,0.013382032738015708
3,Exp-Decay,tou,13,0.019890610531733386
3,Exp-Decay,tou,14,0.020623156878809473
3,Exp-Decay,tou,15,0.019797007201692265
3,Exp-Decay,tou,16,0.02486215752042207
3,Exp-Decay,tou,17,0.03135912606364072
3,Exp-Decay,tou,18,0.03872978298925926
3,Exp-Decay,tou,19,0.024224677909836834
3,Exp-Decay,tou,20,0.021901544464759063
3,Exp-Decay,tou,21,0.006130730360180161
3,Exp-Decay,tou,22,0.009353174650726916
3,Exp-Decay,tou,23,0.007082717017963696
4,Exp-Decay,tou,0,0.002025715860356415
4,Exp-Decay,tou,1,0.010354067262049836
4,Exp-Decay,tou,2,0.0014910385487425135
4,Exp-Decay,tou,3,0.0022467607105623485
4,Exp-Decay,tou,4,0.005531897308075255
4,Exp-Decay,tou,5,0.004553803042608438
4,Exp-Decay,tou,6,0.00532807872223296
4,Exp-Decay,tou,7,0.024809567343703546
4,Exp-Decay,tou,8,0.0504346578633849
4,Exp-Decay,tou,9,0.05481584856024927
4,Exp-Decay,tou,10,0.0411616630151914
4,Exp-Decay,tou,11,0.01867451439193525
4,Exp-Decay,tou,12,0.018255503598093126
4,Exp-Decay,tou,13,0.009512760147514177
4,Exp-Decay,tou,14,0.012323641994615256
4,Exp-Decay,tou,15,0.023054077034403472
4,Exp-Decay,tou,16,0.030601711555375156
4,Exp-Decay,tou,17,0.04286129470491614
4,Exp-Decay,tou,18,0.023245963437116025
4,Exp-Decay,tou,19,0.012994029696080125
4,Exp-Decay,tou,20,0.010040773139365012
4,Exp-Decay,tou,21,0.006161502384746215
4,Exp-Decay,tou,22,0.00404968655232237
4,Exp-Decay,tou,23,0.0029324948894104484
5,Exp-Decay,tou,0,0.003048926182440401
5,Exp-Decay,tou,1,0.005634821070823615
