id,xpos,ypos
n_id134,0.1841404048006523,0.9014816718611767
n_id135,0.18417613800180715,0.40392930819995776
n_id136,0.18477336847183493,0.7576871391045684
n_id137,0.18500395822890398,0.9057846158438334
n_id138,0.18595159550357543,0.7614418209199061
n_id139,0.18665555126480057,0.8611509160886893
n_id140,0.18734989759438198,0.900591968779582
n_id141,0.18739556389059028,0.968105361307028
n_id142,0.188483688349577,0.7700279068981495
n_id143,0.18930961349784903,0.9740547858849012
n_id144,0.18965281342008203,0.8564827640784264
n_id145,0.19017054303718578,0.7756619041915954
n_id146,0.19044646231418924,0.8550503673443971
n_id147,0.19075019372567226,0.6994339200780164
n_id148,0.19128256348961487,0.2745691212163365
n_id149,0.19152441767729994,0.7804933061629861
n_id150,0.19181397224365163,0.08780468454057408
n_id151,0.19239170112350273,0.16616660135229253
n_id152,0.1928709897996351,0.7847843636966676
n_id153,0.19312875110594882,0.6966727884791708
n_id154,0.19345953001969607,0.9831416060340739
n_id155,0.19405538268404568,0.8485369005084537
n_id156,0.1945558824963615,0.6950161069839838
n_id157,0.19595854509403718,0.1679706190522239
n_id158,0.19657320920136861,0.8441507822347306
n_id159,0.1979775838736183,0.2814311239205135
n_id160,0.19826829428681542,0.8027590936570862
n_id161,0.19917593044365325,0.9889467486649406
n_id162,0.19969001947392692,0.17004083438764675
n_id163,0.20029192392500417,1.0
n_id164,0.202396581581186,0.40564295390109273
n_id165,0.20249953796228248,0.9971829779924256
n_id166,0.20269574487741826,0.8323789074996311
n_id167,0.2029533410520754,0.8294845957163265
n_id168,0.203325375753696,0.8193908674258004
n_id169,0.2033948271046899,0.8245241249870897
n_id170,0.2042832408652504,0.8782842725419826
n_id171,0.2050457965631863,0.1731520820833251
n_id172,0.20712020017768168,0.29066517362682376
n_id173,0.20739806326859006,0.40633059065700095
n_id174,0.20829439144929804,0.17523416388508875
n_id175,0.20837696528045893,0.6808926229466695
n_id176,0.21153933351401258,0.17704606420820632
n_id177,0.2123435879303438,0.6764707834467366
n_id178,0.21354407189181648,0.6342803872377258
n_id179,0.21443320818006406,0.640474516095016
n_id180,0.2151977901442411,0.673157367511646
n_id181,0.2152821726170345,0.631805232596736
n_id182,0.21547969395747738,0.646394507985258
n_id183,0.21624396102309498,0.17963277779906275
n_id184,0.21687379700870052,0.654197771837638
n_id185,0.2170495790618538,0.6195999256988419
n_id186,0.21843622935449897,0.662537412667525
n_id187,0.2186731022557181,0.18065397171571684
n_id188,0.21949017592986578,0.4073840716933614
n_id189,0.21958171669902823,0.6044028981709939
n_id190,0.2198047437564324,0.668449470990872
n_id191,0.2203281766700695,0.6000603222359235
n_id192,0.22094127925952864,0.18167912745491607
n_id193,0.2216519710363559,0.30544188691556856
n_id194,0.22182840364728953,0.5919155118606064
n_id195,0.2222105915487071,0.1684049715637769
n_id196,0.22321311972570584,0.1829744512717027
n_id197,0.223925039791836,0.5802426005979272
n_id198,0.2254179156213437,0.5715574394736646
n_id199,0.22556431934696133,0.6656049963894581
n_id200,0.22645442669093932,0.18451613763308206
n_id201,0.22677173868695283,0.564497273285268
n_id202,0.22749271282364958,0.6652872323261264
n_id203,0.22871463602304654,0.5533686591613959
n_id204,0.22913545711822847,0.14472141602147115
n_id205,0.22953843348773065,0.1863319555844396
n_id206,0.22975742308021221,0.5471269369305801
n_id207,0.23006095695242937,0.14172570820586583
n_id208,0.23098279161067842,0.13845982687981148
n_id209,0.2312612249378819,0.5392522802032789
n_id210,0.2318539569736372,0.5354540039863491
n_id211,0.23215452006261303,0.6646318605069303
n_id212,0.2328301140915934,0.1321982340178153
n_id213,0.23326631524499045,0.1881318911534808
n_id214,0.23335407954706508,0.5273091712318605
n_id215,0.23456592500457682,0.6643021838241288
n_id216,0.234696856634934,0.5194384752786335
n_id217,0.23560057733601739,0.5148217446681754
n_id218,0.23577522440607354,0.4088746036142578
n_id219,0.23606381529189263,0.12130798071536567
n_id220,0.2362006145271755,0.5115638090157586
n_id221,0.23634126593584137,0.3199442818003251
n_id222,0.23714199418910348,0.6642387062720746
n_id223,0.23760017131854413,0.11586483453407137
n_id224,0.23800437471718575,0.5020601713188289
n_id225,0.23821104791274472,0.11341740268758956
n_id226,0.23868026918967414,0.4093435165342156
n_id227,0.24014108350790658,0.4933591086365503
n_id228,0.24040382730207518,0.19200983829058002
n_id229,0.24062307029912247,0.4101064080460692
n_id230,0.24083488229351094,0.8298182240782904
n_id231,0.2415204261428159,0.4881901216760585
n_id232,0.2421835393023919,0.09764417161929731
n_id233,0.2432070930408824,0.4819325062926836
n_id234,0.24380979415521503,0.19381767932668084
n_id235,0.2448748999098413,0.8189081997784211
n_id236,0.24721576724741282,0.19562551042555498
n_id237,0.24737400748604282,0.07670587376565519
n_id238,0.2477840611999266,0.46317155033749824
n_id239,0.24792598815692696,0.41425054020888713
n_id240,0.24855603791715541,0.46072015231991403
n_id241,0.24950648269241377,0.06773457741455945
n_id242,0.2506957038662253,0.4166145983359839
n_id243,0.25069997838083147,0.45255940817541557
n_id244,0.25070881057320166,0.33445443631966565
n_id245,0.2519498559763774,0.05794481414044781
n_id246,0.25274365086555767,0.19954308666811688
n_id247,0.25422858169659307,0.04788884331062761
n_id248,0.2543548491427953,0.4370643040416842
n_id249,0.2558561279402264,0.03730841017458006
n_id250,0.25607373614585993,0.0
n_id251,0.25614504444629477,0.03486891019789012
n_id252,0.25620607897803543,0.4310728654037618
n_id253,0.2562278261578903,0.42080235071482125
n_id254,0.256509871001137,0.0024283073432664268
n_id255,0.25685083407836196,0.02755438193619393
n_id256,0.2569751264658445,0.02484868115093103
n_id257,0.257454007321979,0.6537382884878303
n_id258,0.25782530493895156,0.2061742786010533
n_id259,0.2579331539672098,0.01239292220401202
n_id260,0.258664595554986,0.42236381557756897
n_id261,0.2619228452649031,0.21147842215393217
n_id262,0.26196832929368674,0.4166067944916726
n_id263,0.26311301143507637,0.014427167203535379
n_id264,0.26507379760059585,0.016540867439188676
n_id265,0.26514771355517713,0.4135554576370837
n_id266,0.26524120342551616,0.34923061707502756
n_id267,0.265938373731395,0.7924437655458022
n_id268,0.2670189460328458,0.6464755526746256
n_id269,0.26721485821914304,0.4116126095151418
n_id270,0.26872635185032223,0.42806133440396055
n_id271,0.2690357282305613,0.023740159741736207
n_id272,0.2709375072294721,0.22314748875087534
n_id273,0.27217456824299946,0.029608448381299682
n_id274,0.2729449873576748,0.43038958409692896
n_id275,0.2733306011850145,0.03174200817466635
n_id276,0.2740509530890208,0.22712457060927344
n_id277,0.2746894775534105,0.40467156336578813
n_id278,0.2751488012931363,0.035210531146608826
n_id279,0.2774682191971217,0.04001798971551007
n_id280,0.27896810273871725,0.2334894747500183
n_id281,0.27928276393799994,0.043216333676330355
n_id282,0.27977380481769226,0.36400662033468384
n_id283,0.27977454035065835,0.6369718897123378
n_id284,0.28232503132338205,0.3977264909227974
n_id285,0.2824289995506339,0.049624941669907184
n_id286,0.283003157779365,0.4358168078036334
n_id287,0.28388895105522616,0.24012453131749073
n_id288,0.2860182708704593,0.2427745724437945
n_id289,0.2870049779521193,0.6357123649077299
n_id290,0.2872816563446018,0.3713885920092817
n_id291,0.2894236796640636,0.6359229142641285
n_id292,0.29103560233207454,0.3750795600611312
n_id293,0.29154468469603667,0.38885039799948634
n_id294,0.29310776507844766,0.06530665093655182
n_id295,0.2934922253522007,0.15286252137861545
n_id296,0.2941419630424598,0.37851625030085867
n_id297,0.2955234608395336,0.25497187187381437
n_id298,0.29670023818906427,0.06900156083874466
n_id299,0.2973271943257572,0.25735967467360865
n_id300,0.29774596110145096,0.38302169088866755
n_id301,0.2987495593655658,0.16057024717318072
n_id302,0.3004496354597487,0.38052252628826777
n_id303,0.3031496328627569,0.3777531825608538
n_id304,0.3062046172285158,0.6382111101082218
n_id305,0.30830499010611156,0.6386997463402466
n_id306,0.30908501471348426,0.17463874582806305
n_id307,0.310275392569051,0.2740662601436968
n_id308,0.31100781803899047,0.07918815309245111
n_id309,0.3112569253924938,0.3699854556916156
n_id310,0.3116817136992198,0.17925744322197218
n_id311,0.31249839834193044,0.6391366633105836
n_id312,0.31316667484459904,0.368316671394597
n_id313,0.3136015310710065,0.08047533513322234
n_id314,0.3139939556995683,0.4528885810050366
n_id315,0.3153500652512262,0.28015686351077534
n_id316,0.3168564826236978,0.6398397580977501
n_id317,0.3179373627361608,0.36387452354198424
n_id318,0.3191382329367746,0.4522208932636541
n_id319,0.3194515699219277,0.28573098333344393
n_id320,0.32009856536771175,0.6413812082671996
n_id321,0.32014823017871713,0.45543908163458485
n_id322,0.3235457491759383,0.2907647440180393
n_id323,0.32413481881912476,0.35777549300027056
n_id324,0.3244566579961808,0.6420842743249492
n_id325,0.3255860140143021,0.08558418666871638
n_id326,0.32587527583320725,0.4739456392132523
n_id327,0.326270809366521,0.7514211483178401
n_id328,0.3269923700977584,0.29554424425276365
n_id329,0.3282892492046164,0.20146045198764537
n_id330,0.32882358430534486,0.08685540657988398
n_id331,0.32938105290626546,0.3527810071114708
n_id332,0.3294566202983668,0.749254978478239
n_id333,0.32981632559269874,0.6403438930089531
n_id334,0.3309292849348216,0.300852133826215
n_id335,0.33227944517016383,0.494867794975422
n_id336,0.333015524025072,0.6437645100693896
n_id337,0.33303427000644126,0.08864306542158665
n_id338,0.3330706204833801,0.6478170908055317
n_id339,0.3333007986546755,0.6410548271931862
n_id340,0.33392706203896405,0.6515795934813434
n_id341,0.33509082102846327,0.6542534446586146
n_id342,0.33581825593077014,0.5064015856246235
n_id343,0.33595360646388156,0.09019240444154504
n_id344,0.3364302808997958,0.6580040013292222
n_id345,0.3365017148158359,0.30801139189057875
n_id346,0.3374256947989526,0.6601414877904029
n_id347,0.33774254961283345,0.09149944970729629
n_id348,0.33796741631330446,0.3447309629286863
n_id349,0.33800301753497386,0.5131041244544373
n_id350,0.3387614884883971,0.6636218699020907
n_id351,0.3389542681603544,0.6422663319610409
n_id352,0.33985845614182125,0.5192742800306539
n_id353,0.34151477034061,0.6426860438115684
n_id354,0.3419441278845165,0.3411191410925687
n_id355,0.34205527426540294,0.7400247924131049
n_id356,0.3422638336425465,0.6724539225542653
n_id357,0.3423998140090589,0.31543282954395113
n_id358,0.34416843363606003,0.33890199026512513
n_id359,0.3445987461157028,0.6783419521457432
n_id360,0.3446742735841988,0.5299656676705129
n_id361,0.34502324727916567,0.31888133285511605
n_id362,0.3460342064151549,0.22750719440385006
n_id363,0.3465460078491377,0.7412198714827707
n_id364,0.3473017215786881,0.09585731174776488
n_id365,0.3473940084400146,0.334980383181697
n_id366,0.3475601613667505,0.23314496123849654
n_id367,0.34915638270128385,0.5279629238743621
n_id368,0.3494505403441618,0.3247175549958748
n_id369,0.35041488250532576,0.6441449305000865
n_id370,0.3511853425501733,0.33386357631152813
n_id371,0.3519255732783777,0.6959980472525197
n_id372,0.35250792352314353,0.6440931418225067
n_id373,0.35256428717173305,0.3286944332563377
n_id374,0.35310040442312346,0.6994823975047931
n_id375,0.35381569137537716,0.7283828332406052
n_id376,0.35404251432221134,0.330819948251006
n_id377,0.35439215072779634,0.702699901986286
n_id378,0.3546009645824986,0.6440413492993997
n_id379,0.3550376087924172,0.7234878665922488
n_id380,0.35551338930348564,0.33240511624564145
n_id381,0.35554973810181806,0.7055832410367694
n_id382,0.3561168896314606,0.7199477423500665
n_id383,0.3565293263524158,0.6437233652928283
n_id384,0.35748191510341776,0.3350590159417702
n_id385,0.3579161896918548,0.3196432344188427
n_id386,0.35793504235560236,0.7115245989475141
n_id387,0.3584613640727794,0.6436755501154411
n_id388,0.3589218688494612,0.5236672841454382
n_id389,0.35915987595579235,0.31636927600989667
n_id390,0.3593957310633166,0.7158405479685005
n_id391,0.36009631620438404,0.3141839787922334
n_id392,0.3603683159601827,0.7187142792509726
n_id393,0.360715408123818,0.6436197616004801
n_id394,0.36084276280080835,0.5228089430355936
n_id395,0.3608610068964032,0.07471119365315164
n_id396,0.36092132988217573,0.3392980737647068
n_id397,0.36102539758792873,0.3114583354077801
n_id398,0.36179632444334164,0.7230503474884801
n_id399,0.3621191320739876,0.3089988773720008
n_id400,0.36223491490059156,0.34115739221453834
n_id401,0.36247345058118047,0.7254659555733756
n_id402,0.3639809605327146,0.30381775844844405
n_id403,0.36411509581333357,0.7040745441678303
n_id404,0.36430160347753177,0.6467741504605605
n_id405,0.3643401508442998,0.7324465908987569
n_id406,0.36442215779263665,0.6437982714894805
n_id407,0.3648639188565714,0.6289228611086309
n_id408,0.3649524480614849,0.6945946102201227
n_id409,0.3652829239537578,0.6859347269075934
n_id410,0.3653650410099616,0.7367454307841178
n_id411,0.365378245167759,0.29999946005263767
n_id412,0.3656647662388802,0.6759288241770347
n_id413,0.36588301829602476,0.6564644759848852
n_id414,0.36621421646461627,0.7399675673960067
n_id415,0.3662452200361477,0.09729226736438241
n_id416,0.36630731246092363,0.29727381154535076
n_id417,0.36633666401706927,0.3467313521230625
n_id418,0.36641060851523216,0.6123985146562366
n_id419,0.3666459737713037,0.6296895336227439
n_id420,0.36675070264910997,0.2588853643307936
n_id421,0.3667825981594286,0.107536727531297
n_id422,0.36681909366006266,0.10606463518772738
n_id423,0.3670201249631544,0.6149984412727382
n_id424,0.3673149102163004,0.6196732334357944
n_id425,0.367550970598251,0.2939998423668424
n_id426,0.3678112387435303,0.34858667761260154
n_id427,0.36782426737616014,0.6048860823595705
n_id428,0.3679605500398073,0.6434404111685215
n_id429,0.3680642459693324,0.2607446749641536
n_id430,0.36849526362282287,0.11506169211820114
n_id431,0.3688382696781908,0.11623539450099324
n_id432,0.3688482157878145,0.5994446400638409
n_id433,0.36953327008849446,0.28584282569702507
n_id434,0.36961733635888344,0.10287200357257893
n_id435,0.36969928872970537,0.12070740806355541
n_id436,0.36977563130468555,0.7531222940789276
n_id437,0.3703712646949972,0.2882544421002953
n_id438,0.37070594746758107,0.589572326554956
n_id439,0.3709029791675794,0.3509424726549475
n_id440,0.3710841463247669,0.2814801859227475
n_id441,0.3715405376224002,0.5855544635747298
n_id442,0.3718874650647918,0.6006415870171038
n_id443,0.37262596349131416,0.6430546332118805
n_id444,0.37299735319279737,0.516562188762923
n_id445,0.373128349912234,0.136027499728096
n_id446,0.37316946181061805,0.2808879976607948
n_id447,0.3733037216198072,0.26710121222629585
n_id448,0.3741483476242949,0.3527539264319926
n_id449,0.37420099650411387,0.7705798295833903
n_id450,0.3744954521952474,0.27713126788183123
n_id451,0.37481871456265975,0.2762154170761143
n_id452,0.37527589417310503,0.2700252532759119
n_id453,0.3755327688432485,0.1470487484598382
n_id454,0.3756778836287195,0.5951424531615079
n_id455,0.37596027688698963,0.2729811996730244
n_id456,0.3763745336426341,0.5162082796729803
n_id457,0.3765721811557793,0.15242827359576108
n_id458,0.3767486053198254,0.7802462195985804
n_id459,0.37731123141968015,0.7150988846607248
n_id460,0.3774285448492863,0.1561907493991491
n_id461,0.3774523790608321,0.642664848685918
n_id462,0.37762936409087783,0.5137448260392888
n_id463,0.37777148387109555,0.27590922516974875
n_id464,0.3781497153402983,0.16184842423117987
n_id465,0.3784470232008498,0.7866904767131465
n_id466,0.3794940377789164,0.5915345114010011
n_id467,0.37955464597246974,0.1698722735512911
n_id468,0.3796874636725801,0.26288907762397007
n_id469,0.37989430735681473,0.514499510487575
n_id470,0.38135341956347524,0.2787933678997897
n_id471,0.38213349139767544,0.5133629838655588
n_id472,0.38220413928243263,0.2585024856752464
n_id473,0.3829134247006668,0.712527771810869
n_id474,0.38320558743058647,0.8049505218483207
n_id475,0.3838152554857531,0.5895356243891223
n_id476,0.3838887102039765,0.11035597422664797
n_id477,0.3840654123311458,0.5133151127277691
n_id478,0.3840864888813309,0.19575456539565797
n_id479,0.384905187104522,0.5466388288550316
n_id480,0.3850724163156843,0.8119311260890246
n_id481,0.3856198945823227,0.20193263164454764
n_id482,0.38565896164885294,0.35841452259253037
n_id483,0.3872836394762759,0.11135286795681794
n_id484,0.38751207095083173,0.21080444405575982
n_id485,0.3880354863564197,0.21376437447791607
n_id486,0.38809023557052885,0.5132153814891499
n_id487,0.38813260376303066,0.8237469043157402
n_id488,0.3884174003770233,0.22997075504779255
n_id489,0.3885615957172569,0.6423896625102539
n_id490,0.38857871170810143,0.3599637427036924
n_id491,0.38860091573985,0.5388777790301099
n_id492,0.3887767802943183,0.5872505916772683
n_id493,0.38979631180651425,0.7093843758726269
n_id494,0.3901191759404457,0.23668517093456876
n_id495,0.3902533051297419,0.22289837472597157
n_id496,0.3904079757246596,0.23424563417703143
n_id497,0.3908119591773078,0.6420636422149931
n_id498,0.3910244452916414,0.8350263199099263
n_id499,0.3918700137857854,0.8379782671239595
n_id500,0.3924370506705267,0.5131076716025642
n_id501,0.3925545659114008,0.8409342026471842
n_id502,0.3934932934581644,0.2479526131589832
n_id503,0.3935722045004276,0.11200773498730635
n_id504,0.3940810143947117,0.8465719116161278
n_id505,0.3941930249775875,0.6419798616995762
n_id506,0.394507870654647,0.511434765442078
n_id507,0.39497950634935997,0.2979146229844561
n_id508,0.39544277078493856,0.8519434360848355
n_id509,0.3966943272341069,0.2465219235935953
n_id510,0.3971649451349989,0.11570233857453233
n_id511,0.3972189767440213,0.5094757204378403
n_id512,0.3974768576913258,0.7056806433224813
n_id513,0.3985767882730955,0.5192616661461144
n_id514,0.39910878705027275,0.36456745482464065
n_id515,0.399283245119686,0.11754165172784109
n_id516,0.4007743691349476,0.5812777182907481
n_id517,0.4016976814124077,0.11748176452690043
n_id518,0.4022431820767923,0.6417803438940116
n_id519,0.4023467991396496,0.5118484841424895
n_id520,0.4030185442732948,0.11988138001938534
n_id521,0.403814090818013,0.3671534202606699
n_id522,0.40391884306896364,0.5100214845155103
n_id523,0.4042489785823093,0.2455237793946717
n_id524,0.4044552370619081,0.5795648870053942
n_id525,0.4047268047965917,0.26875465062378007
n_id526,0.4052575702803465,0.5084656411511451
n_id527,0.4053108177499708,0.37062973512644243
n_id528,0.4054632450872316,0.6417005208437376
n_id529,0.40567033536642366,0.38924653577892343
n_id530,0.40585492081930935,0.3987236972272349
n_id531,0.40617578239677343,0.3868241247093793
n_id532,0.40623735408272194,0.3824476643207105
n_id533,0.4062472382795307,0.36844439966261266
n_id534,0.40633933831642843,0.37519871616639205
n_id535,0.4072882568055034,0.8465149034680701
n_id536,0.4073952829401112,0.6416526226450581
n_id537,0.4074735979001994,0.5779524424264407
n_id538,0.407637128353991,0.3640857041089075
n_id539,0.4077601686914001,0.12516903946996233
n_id540,0.4077830012943681,0.2448955916017937
n_id541,0.4079624528508866,0.3997524862667511
n_id542,0.4084015087795417,0.3610938411357112
n_id543,0.40867670460107774,0.3694652013262038
n_id544,0.40886094545382073,0.5010791671258873
n_id545,0.4093342368646144,0.3586383299864734
n_id546,0.4102114716101754,0.12781086522748505
n_id547,0.4104543429460862,0.6415767771289701
n_id548,0.41091088659905717,0.3561668455953831
n_id549,0.4109488759895746,0.3707601636840812
n_id550,0.4110024481597399,0.24481572560118225
n_id551,0.411773991660771,0.2777688257094954
n_id552,0.4121360920094449,0.3515419638640701
n_id553,0.41266278079869917,0.13045268594518097
n_id554,0.41272976269538136,0.8439476511545743
n_id555,0.41273073395106297,0.3715267563835489
n_id556,0.4128415553446407,0.6985431913751114
n_id557,0.41417724835259745,0.34770763076737676
n_id558,0.4142145237866752,0.24419550473893425
n_id559,0.4149318915223969,0.3203922279882344
n_id560,0.41529440233197173,0.6303759484662711
n_id561,0.4156642979719145,0.6338802024050194
n_id562,0.41608945371366535,0.6414370402021895
n_id563,0.41612706140085665,0.5733296583861635
n_id564,0.4162629609232611,0.1346875779568703
n_id565,0.41656901326423845,0.48764506272463415
n_id566,0.4167161385709701,0.651961779462342
n_id567,0.4169139823909232,0.6546595089865612
n_id568,0.41723011417791156,0.6305982054201619
n_id569,0.4174849887352302,0.6965362019796031
n_id570,0.41772746516300513,0.6670714598946689
n_id571,0.4177979840569924,0.48329035398305004
n_id572,0.4179695190892091,0.6730112557727618
n_id573,0.41840565220075693,0.37435887526284095
n_id574,0.41853331499175533,0.4073279280506856
n_id575,0.41855871784727305,0.48002831513053645
n_id576,0.4187733205664009,0.28327071268331205
n_id577,0.41883299811559915,0.44110349820587463
n_id578,0.4190089727907573,0.4435999698407521
n_id579,0.41906081349377206,0.6821731524158356
n_id580,0.4190851004825961,0.7075773242738442
n_id581,0.4197685661792462,0.6986416767783882
n_id582,0.4198890480685001,0.6956657895168362
n_id583,0.4199561003511189,0.6297198028964502
n_id584,0.4201115890211403,0.6883631537524969
n_id585,0.4201137803708159,0.7121462922318349
n_id586,0.42079834114654935,0.7151022130093365
n_id587,0.42155308445848105,0.5696816380793169
n_id588,0.422042886420934,0.6410191157207261
n_id589,0.4221340505784631,0.3761582131624459
n_id590,0.4221564149355558,0.7202035369645379
n_id591,0.4222271571409053,0.46561331295919517
n_id592,0.42248651652236086,0.14237078372263523
n_id593,0.42278567770872105,0.45822305304539096
n_id594,0.42309604334264694,0.4594233082022464
n_id595,0.42344395784905786,0.41315189498055116
n_id596,0.4238172660449304,0.46203412412363426
n_id597,0.42407938835420755,0.32989475821849107
n_id598,0.4241396124706238,0.6412373676683628
n_id599,0.4243711275562298,0.7290673010474493
n_id600,0.4252208042411838,0.47256589734658705
n_id601,0.4252412877143899,0.5685090827522146
n_id602,0.4255608378149023,0.7336322707340747
n_id603,0.4257648077658473,0.14661363814040484
n_id604,0.42651007336781993,0.37821173097811134
n_id605,0.4265529584875057,0.4757760092072822
n_id606,0.4265579780694629,0.4171285811020964
n_id607,0.42687233957118675,0.23955714238105275
n_id608,0.42747161053766697,0.6257496723655643
n_id609,0.4277792615294657,0.7427662008917515
n_id610,0.42785005664183784,0.6416858437867349
